"GR" "NK" "B" "CD4" "CD8" "MO"
"cg15532942" 0.864573135689612 0.852213746506114 0.0805236446881868 0.829517866680283 0.846740934599765 0.890145061200462
"cg16654610" 0.866830012327472 0.883620324960525 0.0902789359175654 0.848070333856119 0.843697986342114 0.886224281065649
"cg26795340" 0.820760593635168 0.830130675644548 0.0571844900288482 0.836981507726435 0.840364878855423 0.822442795326427
"cg14060402" 0.88310860469248 0.89655163369545 0.122487100266243 0.894239215997111 0.900015103135588 0.89301304824891
"cg20666585" 0.881635173557625 0.802140913837293 0.0785637199692447 0.848353637189557 0.833085021448811 0.881703830370128
"cg14595786" 0.0731216552788818 0.0664473555918993 0.568922333584356 0.0896500650328206 0.0680753686371833 0.0683664683644027
"cg18701685" 0.275318802156491 0.558010669629418 0.793754269083917 0.159083496786109 0.183813856462942 0.327369977103429
"cg00458681" 0.206400227728234 0.18793496462543 0.693228094918953 0.100842476012065 0.117052642698628 0.360590910395693
"cg10057264" 0.108426194911334 0.186822872268054 0.65758775918348 0.0892710920126097 0.24047209496354 0.154241417816746
"cg12459502" 0.265360947110771 0.315286883669737 0.837786210042161 0.484672593164279 0.489182387128392 0.0881285072215068
"cg13660174" 0.325502656539731 0.195944323447962 0.725190558429768 0.082019161219486 0.0802595829221477 0.440660917663153
"cg27492103" 0.0835122652886189 0.481987042588353 0.747236063230154 0.126873568288548 0.105121888003618 0.429549544602013
"cg27507284" 0.0748949368339591 0.122026658708011 0.732182935306847 0.44191894281407 0.356370061578572 0.0983188667973758
"cg06079564" 0.252472574394042 0.156418969701868 0.798843403350241 0.159412176484573 0.32973079269824 0.564878392876981
"cg10054641" 0.370155941342428 0.0775488365588143 0.731449701371425 0.159322105886601 0.0871221326089997 0.420471945546333
"cg08061598" 0.41456655897665 0.132416857652586 0.821827578491121 0.236087789718888 0.26868985376883 0.514980500187495
"cg15595502" 0.217427928853389 0.499669718307513 0.864761959480746 0.439720642406274 0.32314827544048 0.250994100566745
"cg00052684" 0.479499678744623 0.338220381460984 0.813235162367327 0.293205384396593 0.29399640504703 0.0839859677476053
"cg21291385" 0.103008143400797 0.0988651491546362 0.711293603292831 0.216170688987457 0.178599967839253 0.357797630212184
"cg03261800" 0.258795112815858 0.24168602413169 0.817802540912627 0.332017128413123 0.406611815641964 0.24576130456806
"cg25518868" 0.0604902724562103 0.148778831147156 0.607276987666239 0.0668401018449983 0.0684535097597086 0.0770475816924627
"cg02779913" 0.0498937998684677 0.248955798875458 0.737109198243284 0.390764627537413 0.279993135883501 0.0567131840172724
"cg08698943" 0.423841939110883 0.282568227106945 0.847443228243871 0.358424769697142 0.40417204513172 0.12149161470603
"cg01054402" 0.0959623257496592 0.535888453195038 0.771709588754134 0.128820982765972 0.149964680732526 0.322548574682141
"cg27049094" 0.460313115199949 0.380104594829843 0.889202319400009 0.130479270461063 0.224946627367162 0.641750790927317
"cg12870750" 0.0848146199638983 0.171315345107148 0.689505799327654 0.0745451645591416 0.0837779124274157 0.377008384879128
"cg24536818" 0.1161491427673 0.215561704321848 0.712852238722874 0.105136645747036 0.32247487711682 0.143345518651685
"cg20450123" 0.0878855981292455 0.108310219620305 0.735699504884341 0.329028730194592 0.245886432377082 0.207574001373605
"cg15087459" 0.145884759400386 0.508466481048726 0.796232966929889 0.143384720294611 0.170940877201747 0.353119417147342
"cg00970435" 0.110207480946395 0.0808206414360543 0.700208112652766 0.217912903681293 0.106513639615401 0.295276593290498
"cg13924996" 0.143190230836493 0.0820852540418402 0.758319999386713 0.473896997952079 0.111896420843941 0.240809284974174
"cg22677556" 0.578472793496164 0.364390713569737 0.800112712379474 0.0920056802886037 0.0827407055596667 0.206001598995277
"cg05517541" 0.244982764483415 0.0624978512020597 0.693715000332049 0.115464861165573 0.0585123000628089 0.272860773966234
"cg14018471" 0.124550987003117 0.317655476072477 0.737038664160127 0.115380446218283 0.223635459690264 0.174297217768343
"cg03798942" 0.123070209936937 0.0617296933070359 0.770544863070998 0.130981876186475 0.154584811643623 0.558372879423765
"cg08682625" 0.0912266920021625 0.582500072219039 0.867746351571384 0.332815767778717 0.33327461523104 0.11229125768098
"cg02734358" 0.37248558338938 0.0723242042926171 0.760702586119079 0.144137226856281 0.246667096395583 0.0548129983851479
"cg25336765" 0.0824817851822539 0.143413883517831 0.870459938768302 0.587573224580301 0.417267251067976 0.100860634700943
"cg08560387" 0.0492197288066014 0.0499606296338424 0.669999545042489 0.0578859550661763 0.0516491487614238 0.0589105085844122
"cg09300089" 0.0687449632139464 0.0949803754539266 0.813717393209664 0.435890585309181 0.228923961623191 0.0839249568247701
"cg25616055" 0.0523036871288669 0.123185583127778 0.725765884420077 0.0816324778588498 0.114641743169181 0.102975350076555
"cg15906007" 0.0887162835502393 0.07390397371916 0.75285543156781 0.100886517118592 0.0767654829056167 0.261780751301009
"cg00058449" 0.19277272476521 0.0476455005486965 0.928150278880616 0.582598802822413 0.226251637537242 0.331119010800692
"cg23357708" 0.0677621971708625 0.120066880947081 0.807168384777974 0.273678885598435 0.267724106512306 0.077482429815807
"cg00619207" 0.465250151392122 0.0852651582731675 0.81753881524659 0.0859757872519009 0.0800613816886521 0.125676820998236
"cg20317872" 0.625812167803049 0.095136345962504 0.888120014020246 0.0685537694042546 0.0633989307035529 0.336163673178767
"cg02606840" 0.0507302127223339 0.054279647055296 0.767406321722427 0.0662036291930063 0.0506026103436448 0.263011550640545
"cg19268695" 0.635316205343453 0.0870576961641889 0.873120567709381 0.0797792575417904 0.0784109621319518 0.144750353237071
"cg07635227" 0.0304057384588576 0.413026712812821 0.830519360410094 0.138650734749056 0.12169702337567 0.0385816810251276
"cg01156249" 0.0450654882071335 0.593034378889562 0.922335210790679 0.28176726868464 0.210763611925134 0.0538025968717306
"cg03429643" 0.065301159036974 0.0697217081420931 0.76067938768869 0.0867152243793402 0.0566542270453315 0.0968053638611439
"cg19269039" 0.348868947483712 0.0740957154460977 0.839473733535055 0.0646553883581302 0.0560418727072425 0.126154051550151
"cg08864105" 0.0983196434631532 0.145638779695882 0.87251226706608 0.10703015489875 0.10805146692966 0.110740644497621
"cg14317609" 0.0638449214480298 0.0755083633544306 0.849183442901715 0.0917255327639697 0.146727369253677 0.0610114035974655
"cg17266282" 0.0730215987402246 0.15622410408276 0.929299803678613 0.0936455383260267 0.17780270640884 0.0842413851181336
"cg07679948" 0.971206299321401 0.949244815961278 0.967281762361017 0.0856431726888226 0.352173919460515 0.973803827795431
"cg00366435" 0.909161608080733 0.872517971106606 0.903843761405641 0.121034244698794 0.560496205288634 0.914499033968676
"cg14477767" 0.905684591274294 0.86820007772824 0.900285914142016 0.184689384693237 0.734201686981498 0.912498401243491
"cg01874152" 0.905066750522918 0.828003468507983 0.816297161257212 0.0999724641712464 0.365145665350721 0.917963485670663
"cg06915826" 0.876184746898667 0.85943693463113 0.88405190866213 0.0998960516902745 0.279631322546998 0.893542548626078
"cg26852712" 0.93625258971015 0.887243179499612 0.73512796318793 0.124587746004296 0.417928861802667 0.93789593431546
"cg15564619" 0.743685479465614 0.911095092572863 0.907910854225013 0.0740164291103532 0.351189870516938 0.6789141922117
"cg10240150" 0.827423057805826 0.797959768363128 0.867994775388923 0.096774058248523 0.303839426712713 0.872224636739871
"cg16871561" 0.479271017050163 0.887776051247224 0.915858945154958 0.140067915741264 0.786555492081041 0.816146283540831
"cg25893560" 0.912467866914382 0.679606694710423 0.922146460886066 0.150478056884037 0.474808414569496 0.917690920484451
"cg23723835" 0.903534939707329 0.827088615580838 0.672287555817202 0.110726839721792 0.379067155986505 0.902901760984016
"cg16173109" 0.86930716759336 0.829266252722231 0.861289779458023 0.138353904952577 0.353307610258804 0.869700404226872
"cg27583604" 0.832982259575557 0.878411417646399 0.792029280856132 0.164825875341145 0.495034647404702 0.884129302537162
"cg06329392" 0.941089014099572 0.924057532415502 0.951360470609268 0.229626797549151 0.425728588656296 0.956974637413393
"cg26166854" 0.904509683560631 0.709087624827121 0.890723395056557 0.135284295444245 0.32288416390635 0.899651328963879
"cg01154505" 0.969418698757694 0.953461246652505 0.829111342464133 0.280021145682479 0.727471279883487 0.97072168491165
"cg11465943" 0.889629517985389 0.877706667846709 0.876061235646257 0.209400172630085 0.526854106666763 0.910319278804657
"cg10782923" 0.86270976312063 0.840515886361998 0.871651359355707 0.166497463696375 0.412570202461586 0.874398899788114
"cg05070273" 0.907249844043545 0.892693254196559 0.896311144642332 0.21507013220351 0.484674388235465 0.913193024356235
"cg13651908" 0.829997486766847 0.785027760110751 0.845077207712547 0.137847647758329 0.374579863247976 0.860181752040613
"cg05074138" 0.853103688678257 0.843192412542503 0.856227590830092 0.156275250196601 0.350137068451516 0.877715258016421
"cg02661764" 0.802158632217479 0.879260848786495 0.843095908593974 0.145926382854771 0.418698733541326 0.781989117634954
"cg08884752" 0.766156240397355 0.852299508755768 0.832222384408954 0.122890124174854 0.419789167028754 0.722994599488749
"cg27519392" 0.855370850488929 0.820507440907342 0.8640141500368 0.15464609465376 0.327821286685112 0.881706181047543
"cg07970799" 0.92328803912542 0.790913575985536 0.924536738581764 0.202189052625384 0.408514411203953 0.938085550470533
"cg05357209" 0.817059313223749 0.74666921943186 0.795758088660886 0.14265740840823 0.468828132181373 0.840587125502052
"cg00620024" 0.893275555692523 0.867076983114193 0.872936926433471 0.19436077197445 0.362744302800829 0.909028371751441
"cg26848442" 0.853861383235763 0.831776087384811 0.716752703502364 0.154777867646818 0.52838580654503 0.773455967808892
"cg04347414" 0.920522321549712 0.894933292780363 0.888821275460716 0.231354526289962 0.438504678820664 0.937191402790829
"cg09526469" 0.874302078830664 0.79791739554111 0.625803165512479 0.122908024327524 0.329813803088114 0.881415398439924
"cg11162888" 0.883036625186308 0.860334484114074 0.900698435737066 0.203870025989522 0.366590612063026 0.902739242016564
"cg09722826" 0.879049458979856 0.834096708295958 0.882100417626363 0.234943767400565 0.584019620608126 0.872427107093733
"cg00440980" 0.870304402069114 0.751571399198519 0.870782119840802 0.178413524728472 0.449206838042802 0.814703762782958
"cg01040649" 0.899662171063886 0.850655681593439 0.778256669195513 0.207427349094252 0.457771970410987 0.906768192267968
"cg25599673" 0.888557866721363 0.881976016679477 0.854551744108026 0.239057666600169 0.520991316872699 0.90053732080655
"cg24662823" 0.897350167091093 0.684466219434701 0.912852482769569 0.209737951529196 0.483877932091042 0.913722962886725
"cg16417028" 0.834383167218683 0.815011138544158 0.673411380511124 0.151861672995821 0.410494606993468 0.867130829061292
"cg10837404" 0.921640675125921 0.908224571404579 0.918562074082839 0.310979296202612 0.715798851559618 0.915778633402707
"cg23357533" 0.878323896112311 0.876694058417707 0.894176142493532 0.240534408305425 0.477113398837614 0.891677500515233
"cg25416125" 0.83432321931604 0.826071180060574 0.841546063030172 0.193857216544077 0.408177809372305 0.856022459202445
"cg21845390" 0.879057754294474 0.850778809618037 0.881945255318125 0.226282144327482 0.419947981666341 0.892723201428977
"cg21005240" 0.877360111120983 0.823589846421856 0.84002833103782 0.234125649010177 0.538244513751256 0.88092318113459
"cg18700420" 0.874779916183312 0.837448515843957 0.848805117182501 0.216071511875361 0.414337795378627 0.888145630134383
"cg16193207" 0.857800328389955 0.816486168933312 0.875564163741081 0.208860741515488 0.391474322804064 0.883224571795762
"cg27423838" 0.823623481562595 0.778854383155566 0.781929494839138 0.190495499034299 0.530867332132124 0.814586314914041
"cg00103299" 0.822741372978056 0.773146907550223 0.723658328092368 0.172474982802412 0.473609339796248 0.835542527561329
"cg16230121" 0.848338706856094 0.799471670793646 0.846520201210474 0.185573563100915 0.332646709841961 0.865792504208629
"cg06796611" 0.848791619979062 0.810562871944948 0.678751047201868 0.165358183441972 0.383890850345775 0.86454673512836
"cg05617307" 0.901604878058007 0.895084735712673 0.898900992288526 0.315121027832794 0.739935796999791 0.890259881358816
"cg26707718" 0.894508474669916 0.870725936816324 0.890882209288914 0.253616984323558 0.463210739235578 0.894986004182204
"cg17360854" 0.0217537975937155 0.0363883737494977 0.12118795611365 0.497881852072393 0.195920645876068 0.0201929917912076
"cg14475875" 0.0653988678976192 0.153879142709326 0.196926716734755 0.582215485249853 0.338272181866588 0.0576341414695034
"cg09257735" 0.166988429748838 0.194461938550054 0.234185573540651 0.634276846843284 0.322931377079579 0.144608597906576
"cg11123720" 0.0972281869271076 0.0748822906930676 0.225262896157599 0.60777373898567 0.438482927294188 0.085548357838301
"cg07881210" 0.0995730644891826 0.229016753664379 0.219844718396703 0.630901751204376 0.38197562219906 0.093053371740271
"cg16985778" 0.0668918095704454 0.282312549433898 0.137771468818811 0.633966180638574 0.459777419858377 0.0580198031167014
"cg27027151" 0.193211825844739 0.148877731375148 0.0633922996092475 0.604363956228994 0.270441097317408 0.178320092715905
"cg04307083" 0.146043397103417 0.0679279024155536 0.185122447361646 0.609229413801434 0.332709378358765 0.140291361261685
"cg04264075" 0.12097625830107 0.193481487017815 0.383431819319224 0.673064556138354 0.381992638945591 0.105810247832817
"cg21690450" 0.163602184653645 0.172073717742516 0.213322898955038 0.669701083882636 0.469779791782844 0.137887224731291
"cg12244275" 0.0631846462252358 0.129328726317663 0.221110107563017 0.631422194220254 0.466905383918812 0.0813339879341567
"cg07111834" 0.115106329261488 0.0900623203155537 0.0760843315518948 0.602375715271732 0.445757069591633 0.088187720020574
"cg14913610" 0.0863505475045745 0.250957425319964 0.179969580820739 0.650092011365849 0.460366238941056 0.072696535939674
"cg20194973" 0.19113613566039 0.129116837352485 0.519641454989118 0.738208201208239 0.407922219466223 0.194303790073131
"cg23279756" 0.0721690918440224 0.0566008120698173 0.197302649716854 0.599969595260573 0.350895653666464 0.068755172081752
"cg10204320" 0.0863391881666115 0.26554753923096 0.192556875997809 0.674570442144612 0.505470544426932 0.0662691620674305
"cg26737223" 0.0836884689474513 0.32400449268512 0.0643533481050021 0.678427953648707 0.474075089567741 0.183636307921947
"cg11230435" 0.0604973114050719 0.0657034121907581 0.134027515319338 0.608938034577816 0.458159499158664 0.0620072635154792
"cg19933595" 0.0567442857024557 0.126211109301091 0.0828297564505646 0.564193178797578 0.234890949271988 0.0479945386747491
"cg02402946" 0.257493490424563 0.127950320393162 0.126361905617189 0.699969293011098 0.431748126061803 0.281305049910002
"cg26501007" 0.412346110166063 0.136853500850141 0.113876804206037 0.71058917730073 0.462038119144504 0.126517048640673
"cg13695076" 0.150210508724151 0.12045878660191 0.342831167102718 0.691865187671028 0.430066585809673 0.113908890565424
"cg04244970" 0.0694663952023711 0.0996072265610566 0.36923760547814 0.65310205925623 0.32851518112934 0.0757121518746645
"cg18729298" 0.054105456564297 0.0674094244385299 0.133473630720045 0.596836981862789 0.348207198106567 0.0491440340358085
"cg11525052" 0.0858812101443665 0.135147581554186 0.24258616971626 0.617552963917027 0.205001327879723 0.0834046210585893
"cg01449715" 0.0562905994637648 0.171804065295832 0.0806055150234026 0.636477901018399 0.483414441822368 0.0520847287860056
"cg01288337" 0.0966949498104068 0.102797754291527 0.418299664082496 0.710410916072705 0.462286294755435 0.132826241194099
"cg05255351" 0.0936485998199514 0.0967368484015242 0.147111228969082 0.658843319496408 0.519261880762999 0.09360549892109
"cg13133835" 0.0437693740651559 0.0893768871795324 0.102250662993392 0.604539896234198 0.380917974816023 0.04367247439395
"cg10152449" 0.147129236900058 0.0922894799313477 0.379619673007539 0.709237975089926 0.450545131606084 0.102056909695327
"cg07837085" 0.0711535885377783 0.0991646280502824 0.314145247410986 0.65559853831568 0.333781662640764 0.0763707879195951
"cg18055007" 0.0549151024022081 0.0674966078124563 0.0777856811182927 0.575875691968598 0.241965145069179 0.0468715594400627
"cg14729344" 0.272623962223015 0.259503614321547 0.314551850131965 0.834469153735168 0.663976727516398 0.25544929208722
"cg11467506" 0.0620648953655271 0.0492435175347626 0.374906368801753 0.657116883787913 0.284242541986231 0.104566780486108
"cg26986871" 0.0624784963818263 0.0637090152795421 0.131966605799176 0.559109579692081 0.0565526189286383 0.0578875398803634
"cg24706505" 0.0987462162598851 0.137977533651205 0.244205714627203 0.723188678569214 0.561676127479864 0.122785863751513
"cg13060970" 0.0807326838044928 0.100638838696275 0.0808321406269901 0.661736632849388 0.521784099785137 0.0690771035972532
"cg00124375" 0.0387631488013606 0.0534506708437135 0.0617635330890862 0.593420846969357 0.310098547155659 0.033272250865527
"cg21069500" 0.228688431772019 0.0994869675868247 0.078698967849863 0.75019628261304 0.565238141203936 0.267963815888667
"cg24904788" 0.0538914632553508 0.0727016732795274 0.270427856319942 0.674827417745488 0.409031789362668 0.0510608157454887
"cg00421624" 0.12241966429967 0.160236018291897 0.448765929981333 0.788812187697363 0.544526600607108 0.123932869969242
"cg15232539" 0.0849169927066703 0.0977322051566828 0.250392743223209 0.706341821299432 0.470085828208981 0.0807989879498392
"cg04642300" 0.0659040047220991 0.0770277389546297 0.152439794763705 0.68219730038007 0.502254502967919 0.0573997337170372
"cg01987702" 0.090819863604644 0.113737494450933 0.108786928741449 0.70256638476953 0.54197890848744 0.0947684408975491
"cg27485845" 0.33151333046638 0.118781949445765 0.187784892886212 0.728970464924182 0.321266651436299 0.106271238402568
"cg09662852" 0.0706495986087377 0.0926548561609515 0.176670241795678 0.739290926493693 0.585066489441459 0.0708846276809967
"cg14564351" 0.0728252199713142 0.0829964859230214 0.173253936692259 0.701289650269685 0.350435423768502 0.0598863688670077
"cg00113675" 0.11524035878486 0.175366927014516 0.136448629114525 0.796383891927483 0.647752706842333 0.105739743448493
"cg07350262" 0.0828420168789921 0.129027622474541 0.101225757496038 0.756251537555609 0.569637589774811 0.0813962880081243
"cg13468685" 0.0671401593722798 0.112942480709052 0.200008718442737 0.842216684331767 0.604915896583311 0.0641441236997709
"cg00219921" 0.888103171014191 0.869950163721389 0.909413089224951 0.768130081656252 0.151446274025745 0.896525238631553
"cg25939861" 0.862328085278608 0.64773923810617 0.857236184072063 0.781112855965421 0.102879955832733 0.860593423402849
"cg11531557" 0.895624142945761 0.8511572331681 0.888090355368073 0.532937268730209 0.133058389173329 0.905616582236751
"cg27316811" 0.96769253499678 0.93594082633734 0.932045477960241 0.448451908620371 0.208005722712472 0.968450230828621
"cg18857618" 0.879582248134529 0.873405292614301 0.860351480737124 0.783222625971535 0.22602491012766 0.893023304281186
"cg02324835" 0.860314664301118 0.757517293646269 0.861900230582534 0.354840121186885 0.100937003470033 0.869315331228636
"cg22512531" 0.882407118559525 0.436396372433838 0.89323171477266 0.505575175530845 0.0920361270935801 0.89785376568877
"cg04329870" 0.860532420034121 0.829393618189505 0.855806016227005 0.813896585492974 0.250080461383262 0.86288206117521
"cg07661835" 0.812608773250985 0.822316689374828 0.825682571372063 0.412927696064241 0.148428073141713 0.826809595358611
"cg25350872" 0.905245778614331 0.680252709106154 0.902030842256573 0.796700135530493 0.289061725288507 0.908703992950282
"cg07016730" 0.845404037948817 0.773857780494133 0.684521136318813 0.605665997981441 0.207124159562291 0.851838645449518
"cg18174654" 0.863020329053621 0.860966655045444 0.849212736436229 0.751255807244325 0.312889938252115 0.877178505410819
"cg11067179" 0.836484122841178 0.845323116165142 0.792992292770039 0.801570105825437 0.311462181186391 0.870065484782801
"cg18782488" 0.865379003537053 0.747455992016916 0.615551091256193 0.605253244480072 0.218894605582521 0.857087722747259
"cg16235995" 0.842496387164053 0.550436541454534 0.863691232747961 0.64241074163061 0.23781079576247 0.848766790478234
"cg16681873" 0.744952994489132 0.744338071818898 0.795509205934488 0.51856309075768 0.20874811814961 0.782601247010083
"cg18653534" 0.840971261764922 0.741374680039108 0.777340586562409 0.407683084729582 0.206419647526848 0.812103943878965
"cg05496363" 0.853854264376793 0.84982178793861 0.852918776884442 0.811311259747718 0.351625889278942 0.875832334384859
"cg06419846" 0.944966326154104 0.94336896095082 0.956811923161286 0.915256224139884 0.448401793287753 0.961107566910408
"cg01002223" 0.912294551518582 0.890258162285544 0.916748965783092 0.811849054423088 0.402142809709979 0.918656095539172
"cg14555759" 0.84684976960442 0.59840077642162 0.838379012044044 0.470820728073316 0.236693853344257 0.862040876790472
"cg03318654" 0.6754064292113 0.654466631280051 0.674638936343908 0.671065576484868 0.199827542889878 0.697950462890016
"cg05723552" 0.818599563003894 0.770078011006551 0.754296073035328 0.473271440792301 0.25467614228133 0.857621253796033
"cg25535316" 0.848094505992883 0.785206094174718 0.764181226348107 0.587535965038064 0.297582713405292 0.858275523805377
"cg01123946" 0.896719786075425 0.864795492712539 0.878138191407054 0.531995689525394 0.350876170576169 0.901370566068334
"cg09654116" 0.86438783807896 0.760647286020085 0.849242012872991 0.820529107308593 0.383186250547045 0.867456428821929
"cg16596052" 0.932177487254661 0.940149143996205 0.945899956701321 0.680060534675383 0.434776458314428 0.953416040890995
"cg02598071" 0.793697940227641 0.762138114099392 0.826391209657203 0.567629712800947 0.306648043498869 0.804785860575696
"cg08769189" 0.627317403049068 0.480582944813609 0.817660992335059 0.60374356428094 0.220976379068113 0.729717539570755
"cg24345747" 0.525349340581603 0.543486656446209 0.513199556084161 0.664634857485792 0.133724330949105 0.550098775652585
"cg22494876" 0.896081352942262 0.798325866999161 0.765737715953033 0.690125170421803 0.380526338009074 0.904759110750946
"cg13543915" 0.781566792558565 0.754732898161425 0.771716083595438 0.712142299466951 0.334322296806729 0.791323257026194
"cg21220520" 0.656040080286587 0.597808152628057 0.605816291340668 0.488685936925855 0.175784958241027 0.674713977062382
"cg25235205" 0.817378149326291 0.82089612224184 0.821658461129379 0.589744134579297 0.349069332173757 0.844875284755903
"cg07702659" 0.852846946728083 0.826322464324947 0.841107374833487 0.757433413361655 0.401266717228211 0.849465241728314
"cg02586198" 0.849266826521147 0.758927503980981 0.86857263216247 0.567840024908642 0.358649463215125 0.885140929437097
"cg16754613" 0.558450126308871 0.704372716529752 0.779724392758418 0.407044323312293 0.184561064524157 0.579802032043494
"cg07690127" 0.484848069211295 0.736817411161913 0.847180485507084 0.555468140880048 0.215858123011405 0.534197957014555
"cg01097768" 0.768263098532208 0.688450134592027 0.666216541347792 0.439838954066959 0.245875882603771 0.74707172256486
"cg04227278" 0.816558371561548 0.730097496026942 0.710288958845823 0.508947309059344 0.308524470062393 0.850613937785287
"cg23366234" 0.974309346902893 0.888533400953934 0.91680949844536 0.618218883193763 0.462713021659981 0.977652824327553
"cg23325335" 0.715784026301347 0.593854070670705 0.733895530704407 0.632216800926875 0.284246463498455 0.77509231236322
"cg13068915" 0.837907235874678 0.795028746956575 0.77914615421497 0.713639455392076 0.390360385711439 0.845484449474972
"cg00644351" 0.879874117062045 0.89189536380876 0.921074342307184 0.667312472384664 0.448150830731939 0.916008177184525
"cg19410791" 0.555682856369306 0.541768593513257 0.598553688705888 0.506526664027663 0.147187084443687 0.544500685384865
"cg04658357" 0.8673076637697 0.846587390953212 0.842888877490828 0.66554477986131 0.414397574796941 0.859511150859276
"cg08506127" 0.551392940601395 0.524567344607459 0.565723400213505 0.620713346444171 0.170953671503024 0.547332417462903
"cg18546384" 0.842322476197598 0.869833568906486 0.899411022971083 0.828623359006983 0.467570700464525 0.863652566781174
"cg18711369" 0.765259310731128 0.71766546892283 0.856077524216313 0.638233501850048 0.377008156091527 0.869293141755448
"cg21648425" 0.677247232709447 0.583145188029181 0.697560514408078 0.664376077721268 0.280547528887935 0.711846290334107
"cg11198589" 0.111972599545335 0.139225799721111 0.129160419658091 0.270683218442654 0.488093340640582 0.106395776136549
"cg19072817" 0.193585354274204 0.247394514142692 0.332786681287233 0.448618840130187 0.617592161853887 0.172217185658267
"cg16335868" 0.104117674520289 0.324578281128465 0.152971501803011 0.304783502620182 0.53526181826982 0.102122733857595
"cg25618573" 0.0412436685259083 0.12352372782791 0.0687573116751653 0.308670878345299 0.459216812241598 0.0410814019577196
"cg00911794" 0.0419059813038581 0.0847505955499203 0.0392232350276611 0.298520034946067 0.44179610970308 0.0296819968100138
"cg21543859" 0.19625753521982 0.217532110013441 0.204032787712119 0.300491484731845 0.561621463728047 0.192867953674753
"cg25273602" 0.184430291364127 0.240760081039983 0.23729195801924 0.454636672313004 0.599228569859997 0.160113945580299
"cg19702675" 0.0914435104669433 0.134459469534366 0.0966067823681126 0.342535733731114 0.495967205347441 0.0863252571697901
"cg15234492" 0.242834444714304 0.378312780251284 0.483259688537744 0.446600621734986 0.702844368676436 0.230371586456531
"cg03367264" 0.0438342746142332 0.139198334688051 0.124523213526032 0.253392244555913 0.468820898476735 0.042391884252091
"cg07793808" 0.0871139368224226 0.142596835068356 0.314963147501576 0.293924405748055 0.536406919603794 0.104639449004961
"cg22620363" 0.0334103179059423 0.0758375793689521 0.073836166533176 0.198654894470548 0.431872611791104 0.0311111176254501
"cg05058167" 0.0745307849516971 0.188744884567549 0.168267640911632 0.363455282310384 0.528250698452053 0.0761980158187213
"cg05759347" 0.0557612358369324 0.198854456422911 0.0845643533215987 0.326237231055144 0.508375240522979 0.0610335439173316
"cg02482603" 0.304765537680833 0.360534394314026 0.226898705112298 0.485524071419482 0.703849133499042 0.330405432256812
"cg20029347" 0.0483296256343634 0.0753115584277238 0.058709966850131 0.297121093980323 0.468837462592805 0.040388522243386
"cg23774988" 0.0647122829322275 0.143333916823644 0.122355877479834 0.275924520256851 0.496748929048533 0.0611945242722052
"cg10205045" 0.0978921785106032 0.134210976189538 0.109300625860539 0.341835041679199 0.524558860536869 0.0958571838155314
"cg10857250" 0.0690318176993267 0.247422641394744 0.084311930629776 0.370477026143352 0.538273327000212 0.0698980354037874
"cg14384158" 0.0306541986242136 0.086343844185076 0.0551247613638363 0.17609966534555 0.443619416569232 0.0306764864670191
"cg25885803" 0.0839092958911391 0.257781228081462 0.252764234810617 0.387955218881762 0.581839930731316 0.0742675668079913
"cg17772171" 0.0343068079877797 0.0805943023651506 0.0713891581803269 0.244666788320142 0.462967236872863 0.0292677739131369
"cg12480903" 0.152411749439756 0.0945139683526916 0.227343563563155 0.273663872453721 0.545863318433421 0.12591991269097
"cg15633035" 0.228979399263104 0.4281117453834 0.288714159814187 0.434805990241704 0.705636304182122 0.257743431861256
"cg17636752" 0.15603088506039 0.214364737913655 0.234158469514721 0.358195783959875 0.6026833290803 0.137974226493183
"cg09543427" 0.200486752701423 0.177525758066861 0.221081864608501 0.350407527666296 0.613959346995096 0.183463737228949
"cg02758236" 0.0608434190994103 0.222542523899993 0.09201415462864 0.313532955180848 0.53808592599093 0.0568181482372082
"cg12477370" 0.0309213863620221 0.0570009111678368 0.0383164733790965 0.173162965346841 0.455846583511956 0.0271033785146935
"cg17332306" 0.0609892113155265 0.189626554192235 0.186915471613229 0.289692805531242 0.549201419135974 0.0606955515595507
"cg13607248" 0.147697181071979 0.195129657590689 0.0971258977557748 0.389794217473235 0.581998328642109 0.110902116484726
"cg08362102" 0.0810945573533808 0.140910327361464 0.119587100219349 0.372093832505338 0.557663260431388 0.0763011541975279
"cg18801945" 0.115598038105492 0.325731714272532 0.137115061884498 0.396121542614377 0.621292301052647 0.125748079789653
"cg11976790" 0.0861504208471806 0.0990642120839968 0.0933342109904703 0.392679132237224 0.555846263086464 0.0879674627929219
"cg18670770" 0.339394002705376 0.384651929528312 0.421323144018974 0.602687301298218 0.818410262871155 0.329810092728859
"cg05702218" 0.295034919639937 0.374143766202669 0.186661738834233 0.475281928118488 0.711769289084231 0.209330962451255
"cg24215978" 0.0867051092272091 0.118438799117266 0.11359556481894 0.29227642964937 0.543057972407567 0.0753523055850927
"cg08360820" 0.0820235057755858 0.147230132826212 0.0813635856970601 0.275787214793418 0.541314186788939 0.0900760291289475
"cg13485718" 0.284389096545711 0.460037363095873 0.364306079640001 0.539649213093066 0.794764780307732 0.290419310688663
"cg11658419" 0.104772938674593 0.259607589921142 0.147627192995879 0.399331175668318 0.616919521258453 0.0880044961242291
"cg18728025" 0.24924085339603 0.242470575305411 0.333128231229215 0.507010574540308 0.73571277587981 0.255008473125635
