"GR" "NK" "B" "CD4" "CD8" "MO"
"cg01869288" 0.876664043400051 0.828479318246273 0.0555304246951961 0.822581546423143 0.800210176434661 0.875293430127619
"cg18067520" 0.809106821149017 0.842681960355197 0.0490655468766297 0.897817252607916 0.898082443482528 0.739266072416032
"cg04949429" 0.864128674772288 0.719821354730714 0.0653016124248148 0.854870702883942 0.855267175878191 0.856696223461372
"cg14066207" 0.946972848689963 0.878475270805229 0.100111032567044 0.829420743677803 0.817338870188913 0.952453709373433
"cg26318872" 0.910688191329799 0.881697919095093 0.122277447264423 0.903632111465513 0.908257760988367 0.909414289812851
"cg17092523" 0.0717615870282509 0.280882002639848 0.649532960029722 0.073209971250459 0.102203444520719 0.236987705098853
"cg05870586" 0.0649919701447708 0.439892509152254 0.791755227597591 0.308078379415957 0.413559310767522 0.259329979114132
"cg24834394" 0.0671925043477564 0.48157842257402 0.851001890460412 0.302098191400945 0.462052512667582 0.440464127948607
"cg13924996" 0.139522249986643 0.0820852540418402 0.771430919072747 0.474585700346654 0.112887589466262 0.263848603954073
"cg12870750" 0.0784874256305622 0.171315345107148 0.689436921710981 0.0628140550761582 0.0845944660991354 0.400217076266632
"cg00874051" 0.0644721820656409 0.424176869971024 0.876297141908466 0.599171197353185 0.574831907928045 0.119465983804328
"cg20541456" 0.0292884214593724 0.363325525995034 0.617898282896356 0.0823593038475878 0.0801487127582756 0.0907348609424807
"cg15030789" 0.0719503134078152 0.428107210186017 0.742759047124886 0.290513942375208 0.331300586542503 0.100094627066492
"cg02304370" 0.450530184348966 0.675940633488155 0.888705788836872 0.253976205478104 0.253225599625122 0.395294520157634
"cg08698943" 0.431389480237307 0.282568227106945 0.860129253579486 0.340886690578647 0.400575537144146 0.118535505735177
"cg27507284" 0.0672488874440803 0.122026658708011 0.76340299723201 0.426563746381729 0.337528528938497 0.0840378124434934
"cg07375256" 0.366271035627713 0.24307115976761 0.865053352755767 0.100989823976183 0.0780035288400137 0.754410344025775
"cg03889263" 0.0764898160775379 0.60360768365896 0.714560455672696 0.132071786794008 0.31793520111608 0.0916546316833384
"cg25518868" 0.0528754410445862 0.148778831147156 0.606790428503301 0.0592747688675937 0.0634930734747879 0.0663275889712491
"cg21278103" 0.0645607232050046 0.449838162097426 0.847994595260009 0.433494359222706 0.546122540311431 0.133051888951683
"cg07285237" 0.546535530780136 0.390482304429616 0.819558544267021 0.140597802231161 0.207090688306274 0.156414564592143
"cg21291385" 0.0841385851651429 0.0988651491546362 0.744391406897585 0.177758612429132 0.149219613078539 0.36276891437409
"cg17950348" 0.0520556513583641 0.0891446195378825 0.856837055623705 0.602558048796861 0.516141084002593 0.0742933079154647
"cg21638533" 0.0630529438546671 0.858166137430028 0.891005792992119 0.533160456263155 0.582599078858731 0.0739553358114493
"cg02779913" 0.0398040719787614 0.248955798875458 0.776219185203861 0.427887000063011 0.352287050177831 0.0541354749857157
"cg15595502" 0.143839232676074 0.499669718307513 0.821417283250609 0.376214500086384 0.274882593801993 0.218457565316711
"cg14284211" 0.0496664393707968 0.456413894862497 0.710462006646159 0.248703631035813 0.189406161064129 0.0599410417370525
"cg20450123" 0.0721414395418319 0.108310219620305 0.76078599040889 0.311357843755288 0.251973722019602 0.165019828376212
"cg03798942" 0.0918788702929235 0.0617296933070359 0.782189880145096 0.105472639453419 0.124088953524941 0.571769581952319
"cg00902153" 0.0933227321484398 0.663375196037288 0.685051529818313 0.1067107936334 0.106874051450421 0.0744434682226785
"cg24536818" 0.110693579326523 0.215561704321848 0.751743479134317 0.0998273701737846 0.338867702575416 0.156827677118242
"cg08682625" 0.102958658771849 0.582500072219039 0.80226789136825 0.28723145898162 0.295872865711633 0.144620294643582
"cg22677556" 0.616584228535239 0.364390713569737 0.825359602927697 0.0632929551613478 0.0642855552726184 0.153599778028776
"cg15354065" 0.345364489493024 0.681227223341858 0.820828918778139 0.0877643772933627 0.282613499398559 0.0926901341454846
"cg00970435" 0.0891704262316087 0.0808206414360543 0.777054812147156 0.220940490545453 0.103139921964073 0.291850843446647
"cg01054402" 0.0714364901441773 0.535888453195038 0.782286632740926 0.102720242745319 0.146714382173687 0.327199244783965
"cg19268695" 0.663955336815383 0.0870576961641889 0.845661613381564 0.0826494476858904 0.0896906842497029 0.146512669263504
"cg15906007" 0.091679792135028 0.07390397371916 0.74410511847421 0.10189052256958 0.0907890163668943 0.273969855624412
"cg00058449" 0.184465751498938 0.0476455005486965 0.935950035403057 0.578765015993388 0.217046444057686 0.328309852298712
"cg09300089" 0.0650590520473967 0.0949803754539266 0.818313549550066 0.447615412154367 0.211826016460698 0.0877622351914225
"cg20380468" 0.197126248099011 0.655626820271792 0.858846179490491 0.0678301202472424 0.0903751042677869 0.52170326650987
"cg22437221" 0.160891602750766 0.578224301328515 0.868048160885635 0.0778848218124771 0.0941334975524342 0.590294875459229
"cg20317872" 0.676160943014295 0.095136345962504 0.895616223522914 0.0507554055393458 0.051442372956906 0.307467218096438
"cg23357708" 0.0635091858181254 0.120066880947081 0.804043886130628 0.256608021461651 0.227464757933712 0.0633395878159964
"cg00619207" 0.490761709272656 0.0852651582731675 0.836284074667762 0.0625269232089445 0.0631261098422165 0.0870583954187788
"cg08560387" 0.0401233870208006 0.0499606296338424 0.73516912678177 0.0456815372795303 0.0407721101173535 0.0492671448724981
"cg25616055" 0.043612264186726 0.123185583127778 0.774703018927165 0.0734438922876462 0.111238761461706 0.0883566054519916
"cg03429643" 0.0485177587599382 0.0697217081420931 0.760501037126013 0.0667031821920341 0.0531123105666178 0.0701166278656437
"cg07635227" 0.0331425009856598 0.413026712812821 0.801662078659226 0.132798161803996 0.135989849513951 0.0419857935344143
"cg17266282" 0.123129731516345 0.15622410408276 0.865017630219542 0.136092912254017 0.210833248819023 0.173008676822101
"cg02606840" 0.0370080287088843 0.054279647055296 0.793287912120912 0.050209891815485 0.0437606649973699 0.205238294660393
"cg14317609" 0.0889364503959296 0.0755083633544306 0.834980452350693 0.127251693938738 0.161506708801554 0.100110288545262
"cg19269039" 0.377558437004021 0.0740957154460977 0.863313074077478 0.0456619541985513 0.046600337156633 0.0906068938717808
"cg01156249" 0.0644807590501981 0.593034378889562 0.899176940107783 0.260320567085001 0.215242554275889 0.0740223704643819
"cg08864105" 0.0835229240744935 0.145638779695882 0.883990601801289 0.0921637228038426 0.0909883987105631 0.0817598769303292
"cg07679948" 0.975004266577645 0.949244815961278 0.974129999677304 0.0770491798455262 0.358445177788075 0.969542369959096
"cg00366435" 0.927846239062828 0.872517971106606 0.92018456265107 0.0933078110967417 0.551693942071694 0.916035008785278
"cg11236515" 0.982265120972014 0.890167297404078 0.939091903900348 0.0931012245863921 0.326440113885304 0.978401974304171
"cg07970799" 0.954402712790997 0.790913575985536 0.946321349956906 0.12859619675269 0.465997544413258 0.947769100887527
"cg03388043" 0.959095865327744 0.790845673063078 0.954914843222301 0.0364210857123379 0.0445063490474838 0.94647096367673
"cg11848483" 0.933286632845323 0.886288732084245 0.914136926499263 0.103296538536828 0.335377395079947 0.931784705322834
"cg16452866" 0.960185635530776 0.937669778688263 0.95674413126282 0.0931680618758057 0.200662176746895 0.938491319162368
"cg11465943" 0.929716700512744 0.877706667846709 0.89854133776897 0.164952938409869 0.609534787910052 0.92843391615935
"cg16173109" 0.889229524214627 0.829266252722231 0.883997650036568 0.101704651213175 0.430912336097828 0.886954557262325
"cg04340595" 0.947390348747843 0.572201866266076 0.926485923316479 0.069652567028505 0.167972313447493 0.950910001712232
"cg07786657" 0.967120433956343 0.123867703024349 0.971386867027546 0.0449052149642035 0.0519463502490647 0.964118094294503
"cg09032544" 0.964417884075118 0.153920638558765 0.965050789678471 0.0423032700413771 0.0502031482753372 0.954827168140327
"cg24841244" 0.920391500440087 0.864592705738475 0.926586897767104 0.0474789944511804 0.0534977403312859 0.913225008604857
"cg14477767" 0.887220301097738 0.86820007772824 0.862061774046709 0.172250782282066 0.728357762934772 0.859627231764226
"cg25226014" 0.932603325228844 0.55317214729768 0.915841893268381 0.0768892315806095 0.184515717437878 0.92891439825202
"cg10240150" 0.867659540362013 0.797959768363128 0.89053724627099 0.0886067555955584 0.318179687886604 0.880613738199422
"cg26166854" 0.894353869975121 0.709087624827121 0.875645750009817 0.110801904824288 0.411662864101348 0.862702381400652
"cg13619891" 0.939542300332569 0.836571811967387 0.939693242214585 0.0856071438143726 0.0919933182555694 0.937579694968748
"cg25893560" 0.911920535000346 0.679606694710423 0.902894591159597 0.145631334435823 0.481721709858106 0.894209067088255
"cg05074138" 0.884374697564727 0.843192412542503 0.882432977773697 0.116434625792003 0.37379143978687 0.892183808222064
"cg07748255" 0.957929053837052 0.116008242191584 0.945690328077574 0.0880478053301599 0.186301739397996 0.944033605293388
"cg27583604" 0.847890231757845 0.878411417646399 0.77802318158422 0.127908051861285 0.54915435024306 0.890367618515964
"cg08884752" 0.833235595501683 0.852299508755768 0.854811069605328 0.113327447285536 0.515138134064597 0.796694588919353
"cg19001909" 0.959709461234793 0.918450225713779 0.961008924533769 0.145825459263185 0.235991631454656 0.958672477970043
"cg15564619" 0.77132715779702 0.911095092572863 0.920482256167866 0.0715818032461733 0.406291048945587 0.707342806305725
"cg08450017" 0.940101958107107 0.441017950239843 0.926261730954773 0.0783072766415938 0.118110992122082 0.917819670506881
"cg07545925" 0.902868561569021 0.833622418840469 0.887983204575306 0.0578005428661242 0.0546950931264696 0.893518110903213
"cg06915826" 0.877519028457539 0.85943693463113 0.857178716825709 0.106951604033226 0.321154279930165 0.858425722857417
"cg01178899" 0.909251785475554 0.625473527258362 0.909641882172997 0.111233045333929 0.258014674757128 0.891146346514326
"cg18758433" 0.906713103891843 0.699844824915069 0.867036579318934 0.0970909732757683 0.240847259075408 0.879523520501209
"cg06164961" 0.90013396510774 0.696673910672625 0.893086201535069 0.0627554568344688 0.0674566367343825 0.888199690009725
"cg00440980" 0.897841758918711 0.751571399198519 0.886654632964233 0.136916856152949 0.444168526546463 0.824570410107786
"cg16871561" 0.476188066178849 0.887776051247224 0.902491711181228 0.122877640065178 0.77814715335625 0.823880201820356
"cg13606287" 0.907842040471459 0.328652817506906 0.883846412655026 0.095779526316006 0.260151341018812 0.89670862386816
"cg02661764" 0.821643342423079 0.879260848786495 0.841396762796177 0.123026244022208 0.533569707242947 0.772978861290193
"cg05705140" 0.909987842298145 0.835919978482546 0.821460571947827 0.10183291814167 0.243675164754414 0.904222702045774
"cg06329392" 0.934877168014097 0.924057532415502 0.935562723442611 0.188315259783162 0.422101727580211 0.934452467001208
"cg07728874" 0.872683771349238 0.81274977367004 0.877142021324944 0.0579649696473416 0.0598964198099605 0.880712348374212
"cg24612198" 0.91158102730476 0.775477135432221 0.911273522607259 0.0929055546850934 0.106159627052781 0.908783447009098
"cg04180114" 0.88210432061053 0.862522744287698 0.86631424153515 0.109078991070719 0.27422287800767 0.869951512899772
"cg07015803" 0.940997205833619 0.9279839470952 0.938402174051056 0.148358467033944 0.236030957839195 0.928133660903306
"cg14522718" 0.924489006644931 0.725541986782537 0.926531059373548 0.144927309118725 0.27045313607427 0.940877738958551
"cg11162888" 0.90224324746187 0.860334484114074 0.91119133388422 0.158285128301355 0.376547583645375 0.906021274634759
"cg14728071" 0.909226784354384 0.545868004255301 0.640444275640846 0.0400156117493449 0.195825209523593 0.904164784603111
"cg17984638" 0.918546391214171 0.080810274141109 0.920486269444126 0.0979051278943874 0.21608261799238 0.913838280277559
"cg09016797" 0.862583040801007 0.851816191630173 0.866044160680695 0.128491647519679 0.361781726558961 0.873516563597052
"cg01154505" 0.977337678473324 0.953461246652505 0.839504214608867 0.263243423912461 0.719321094488725 0.971520974478667
"cg24662823" 0.905209474564686 0.684466219434701 0.903713846740943 0.170836542422502 0.448839143048394 0.900070089685134
"cg15997393" 0.977878275351375 0.802518037450226 0.860764758282394 0.187529231147613 0.398146225924567 0.962114346509645
"cg27519392" 0.875570366626335 0.820507440907342 0.861768748236039 0.135684524464261 0.367071117636926 0.876168361532757
"cg19647567" 0.0738974192908037 0.74600107183626 0.110607166213911 0.852204345477336 0.862485156376466 0.114977028741592
"cg12774429" 0.084862585269049 0.627320133165848 0.091045995319299 0.834251122323553 0.844614243995866 0.0844039968057711
"cg05148465" 0.0636908633074721 0.5898228523249 0.0762358124030905 0.796146271733024 0.737079778134111 0.0696518466012329
"cg10453850" 0.0481785623241864 0.75649981686483 0.366408754934592 0.905756715643913 0.904607492208494 0.0610677224765958
"cg26923863" 0.0389326141263736 0.127154545624055 0.658954541964467 0.934280481188389 0.86473120361758 0.0445683162154728
"cg21400549" 0.116434352631378 0.0988460940554 0.519626700380876 0.881039452606716 0.659127469251623 0.0825630111774322
"cg18907610" 0.0889295460936057 0.791540444448409 0.162750346418804 0.868053175001052 0.874666509434154 0.0662444180399727
"cg16563370" 0.101173634049123 0.165336412548979 0.210242273283234 0.868277312898002 0.864353822392219 0.12183631276
"cg09885622" 0.179654808576984 0.135484384369723 0.172146187006425 0.830461129042941 0.657722191697172 0.129242819789547
"cg16824282" 0.0606539244212321 0.710723643512042 0.210253603759615 0.881456035302716 0.875239732759586 0.110237302493478
"cg07280097" 0.0588136396980451 0.55912276774812 0.150841095695809 0.853171039089185 0.8490600356297 0.104402552304997
"cg09832245" 0.0630451763256809 0.570775236957736 0.0855626675438377 0.830268014969721 0.830685796157848 0.0850413835313405
"cg06242730" 0.0613459824733117 0.732941815546756 0.0564153193907643 0.856776138081997 0.860041214344259 0.154735698042957
"cg25711558" 0.0480103283360663 0.233342167402608 0.0720057669035071 0.811819983147138 0.852302180427651 0.0587635208114523
"cg05389236" 0.25341768701007 0.939605978153644 0.166171362244588 0.95088983735699 0.955331550577941 0.103705687385166
"cg16922167" 0.0843998398768522 0.270264858247976 0.168114966406824 0.854377066878136 0.850260263358829 0.0884956239970409
"cg17744604" 0.0773515080524006 0.608796882648865 0.119699697210651 0.800730181209891 0.640312530556878 0.064425464285917
"cg00409104" 0.0618388531190305 0.822533353979266 0.0771558906704743 0.847121115271691 0.846482245983362 0.073169792503383
"cg14564351" 0.0685872292366933 0.0829964859230214 0.146170098514164 0.693916135377262 0.247907695172589 0.0698463145216504
"cg08545593" 0.0722968966235898 0.858950678325589 0.144129054230531 0.879867754685097 0.889695071973761 0.0756989054101057
"cg13795831" 0.114709135982882 0.685367243603951 0.144300012939598 0.901707243075852 0.937997963515533 0.103147253194893
"cg20049422" 0.13540971685889 0.890192663379648 0.228990639794371 0.917880600509208 0.908906773824634 0.0546582727150765
"cg08772789" 0.0798738507293654 0.737853678571714 0.0704708620706959 0.850916139697849 0.821832143875331 0.0978403025916577
"cg20455854" 0.0317080183346911 0.102852912240366 0.094365099040085 0.77907717093178 0.713366246293323 0.0321300552457531
"cg26579986" 0.0339298930033843 0.145610732416317 0.193189134265313 0.809084818094941 0.716972464283101 0.0427008312476576
"cg18150584" 0.0624490627212289 0.45727747420427 0.208840370131045 0.874499700835251 0.852061746691924 0.0744314544295375
"cg12465678" 0.0621402523289259 0.120531364130115 0.461577892393002 0.875467472976026 0.65923926098319 0.0767695027646492
"cg15085899" 0.0411973582913979 0.640439364632314 0.355429498943738 0.926710781935174 0.941262183923586 0.0445777524000579
"cg23379806" 0.065365144468933 0.432635853002413 0.0707382812544669 0.840479606651872 0.832743637270386 0.0749596906837428
"cg01231183" 0.145696607916329 0.618943002832694 0.10796820749397 0.911059747288129 0.883337332874911 0.161201264270236
"cg09287328" 0.239417649642331 0.804210432459845 0.10309649342214 0.949792178646559 0.945430176633769 0.129907675535705
"cg03574571" 0.0723825003255125 0.647806053725373 0.0553760518135681 0.857548531708008 0.832729875007223 0.089872780407342
"cg11377213" 0.0571470844201966 0.704060292491072 0.126186534690319 0.866210995143504 0.820898561852959 0.0679190700126174
"cg03746834" 0.0784107701008118 0.855944860882987 0.0796384831396152 0.895790133530249 0.89160155128051 0.112640193174471
"cg22152931" 0.0667665756297314 0.815901106523097 0.0910500779117227 0.892907216709485 0.908116947021192 0.0799844540240807
"cg19628988" 0.0839144394042212 0.0954160734638964 0.208632557357093 0.8733015676212 0.810967155459161 0.078014673208366
"cg13468685" 0.0774611437396092 0.112942480709052 0.199198483725541 0.834613687866422 0.631279643019744 0.105884168854187
"cg01925950" 0.0773280933621735 0.700838412708795 0.0676545447736329 0.878559089564468 0.883647002312944 0.0564814356248053
"cg22742001" 0.0578986274553555 0.748156922950533 0.104861776418155 0.89224881729481 0.879023587457663 0.0848944256297905
"cg23582982" 0.0262132811695673 0.362506904807747 0.272856704035609 0.902022943443378 0.900460465879761 0.0324061227842077
"cg09572125" 0.0353112129226103 0.264612787664198 0.211477499077031 0.822441549093754 0.610931232482851 0.0437602453772579
"cg15935770" 0.0690365673544372 0.79936553442659 0.0851287762914903 0.903257017322537 0.911080070393096 0.0770611586873856
"cg10376161" 0.0665673240309275 0.775904144941018 0.065846204846948 0.884723285540454 0.879728768173215 0.0554623107449333
"cg24448340" 0.0491462782403533 0.842963403200632 0.099376588377383 0.906096414911717 0.903388234758206 0.0655031822704467
"cg07785552" 0.0605488568385174 0.138111606374492 0.0586343769493002 0.822254763151315 0.697789277841336 0.0656113812204605
"cg15982099" 0.0662036898591435 0.917841705453586 0.0661831570487998 0.922691543890486 0.919715777126675 0.07770295101317
"cg02046552" 0.0429956138627819 0.582519125413685 0.108623135043412 0.844019637866899 0.613280216539876 0.0455890835657214
"cg23249922" 0.193731480092445 0.91524830473774 0.0394821682705363 0.973920374939597 0.970796084126488 0.0427238830945569
"cg13448978" 0.0445553441265621 0.249530166959936 0.10033878999229 0.940804836414433 0.927989578888567 0.0485781704780194
"cg02380585" 0.0317945949101412 0.0768487883763777 0.0338004172954267 0.91894096646406 0.892515920379254 0.0434708148868016
"cg25939861" 0.876973318744845 0.64773923810617 0.867356852343049 0.805523477909441 0.0871548824216984 0.863196007792583
"cg00219921" 0.900788562371467 0.869950163721389 0.90634843338248 0.799731237778059 0.137504706642169 0.89746431872892
"cg14094409" 0.970914118975494 0.124114723264945 0.951563056424181 0.437731076095733 0.0679926783089064 0.966649999226802
"cg22512531" 0.888891976380215 0.436396372433838 0.895926151667907 0.518814418039594 0.0872348855198958 0.882355385443138
"cg04042333" 0.965696707160477 0.138525941350902 0.878773103400532 0.509290066768282 0.110720738697613 0.96141233905832
"cg10977115" 0.898281032868272 0.416463940442433 0.894759418889263 0.383271232480481 0.0779899216132841 0.890086366809319
"cg11531557" 0.904173999202885 0.8511572331681 0.897880908464491 0.552583887629169 0.149149090201246 0.900370348963958
"cg08418872" 0.91130882103162 0.387039881942175 0.966138335778518 0.694750160302937 0.206975228929411 0.943926941749937
"cg14506192" 0.902741359829925 0.140879972172062 0.895989578494635 0.468200640299262 0.114688650755356 0.900377268240768
"cg02324835" 0.88123620859411 0.757517293646269 0.869557027780527 0.31709468129166 0.111453923853778 0.861005244574255
"cg08622923" 0.829111712325216 0.148618520971609 0.854203900547131 0.479388288086946 0.110257009148256 0.864753479345729
"cg19529732" 0.835414833722759 0.0668480811449728 0.837643055120164 0.207988237290404 0.0392694081260755 0.864461835897451
"cg25350872" 0.927247325536732 0.680252709106154 0.910720952803558 0.844029594528663 0.281075881540356 0.918894002189209
"cg20894640" 0.905367800551894 0.146182358647977 0.904544294966979 0.193245777792679 0.0902017438381881 0.897499598743645
"cg03172657" 0.758798783733572 0.834965781851374 0.894785650973643 0.250645373926806 0.0735340538752951 0.799411375193185
"cg15880738" 0.872525130890082 0.798625575455214 0.870225792690656 0.0660884952722709 0.0687041545491751 0.875553289043321
"cg09354050" 0.886850950260118 0.284445395494609 0.886562913869114 0.0569307060501213 0.0560822580740763 0.889056194095613
"cg04759756" 0.906065912329597 0.690293949095393 0.903562022317069 0.38303450235128 0.165334136608995 0.906944831731067
"cg11804414" 0.808687064880379 0.0822344563982664 0.810091016701027 0.300072187284175 0.0626926635884949 0.854422202541955
"cg02374486" 0.848130382854017 0.1110654264252 0.835070180298051 0.361127438252075 0.0947152557740635 0.851966181287799
"cg27470208" 0.8925098705774 0.355801849920752 0.882176610146209 0.110496841259852 0.0773919181313766 0.889083790775996
"cg20105257" 0.964228724238418 0.819084925494303 0.898595172156494 0.313110441405315 0.182515241780329 0.954090784205933
"cg23752651" 0.805368076025676 0.300390948894237 0.891864699441954 0.686380585868587 0.186912249870766 0.851029665227983
"cg22689323" 0.888500653406326 0.256620965881824 0.90203165571485 0.0849598143892104 0.0709115797026734 0.872549501861653
"cg00277591" 0.856414460519881 0.196759073462922 0.910350908014204 0.0714591975393222 0.0682805166949478 0.896946064773285
"cg21330949" 0.864106436396609 0.11452739056445 0.833879281283741 0.159823454194817 0.0642874598859292 0.866957172985124
"cg26234900" 0.905230113509495 0.428891015093699 0.699174356154348 0.226210177724416 0.0838772054185826 0.895204646204851
"cg08109681" 0.883324431379468 0.1046249732774 0.858482315279718 0.0957278646044467 0.0691069131736371 0.885408642209864
"cg18857618" 0.874294747979046 0.873405292614301 0.864005704755846 0.804716636459612 0.271055445770799 0.881346681558111
"cg21805118" 0.847291790144418 0.106966794202575 0.755129746441826 0.24865869191307 0.0700852364332364 0.86611374780448
"cg09234252" 0.915525771764034 0.349099111808228 0.915360283363816 0.166796002975736 0.125335222283147 0.909899254919464
"cg07661835" 0.822501367342456 0.822316689374828 0.844371418582068 0.334439895731996 0.127060291361329 0.827634849968481
"cg15293582" 0.929697562492789 0.14949786197706 0.933504871470217 0.594290258890324 0.235564745578268 0.933150492397819
"cg09088496" 0.898814768904047 0.229691471518121 0.888148370678046 0.137571676361113 0.100154101920717 0.889530685090101
"cg09453312" 0.890331605122674 0.0759192479523756 0.867061970298482 0.0578284255115438 0.0604153852866117 0.858631687863688
"cg16374333" 0.882132413957737 0.164819049918544 0.894283633030212 0.111337645566595 0.0869821715354484 0.876288852561435
"cg14278300" 0.882793158119517 0.143202494991421 0.877616403169696 0.0726513178827443 0.0755097062142641 0.879846866100906
"cg07573020" 0.888144830099277 0.376835538444506 0.869697546823907 0.0578578512781304 0.0822376864493759 0.88326969100302
"cg03074244" 0.801230588261776 0.816128166405161 0.867289850039324 0.0665610694050945 0.0663270042529612 0.817789519476467
"cg14001486" 0.884730506047416 0.196643603408099 0.880160417443982 0.106054151425576 0.0908633534821829 0.888667068071397
"cg22900266" 0.156969649090265 0.76777388339031 0.2182539119797 0.88524344725184 0.911307731373463 0.105892825363384
"cg15244101" 0.0583978179444357 0.573286126209659 0.324187312758277 0.744358794265831 0.861315299872252 0.0661037442582441
"cg07133930" 0.0582303927944191 0.47301859182084 0.233289724889414 0.632329809788795 0.809840673644252 0.0689406114417048
"cg01543184" 0.0691459309410204 0.369919445053539 0.518274524424655 0.912579317839929 0.947099662165729 0.075629073261241
"cg04173396" 0.0895223172011753 0.601729519737785 0.0647545537645575 0.561973685246829 0.773011171473435 0.0821930607822745
"cg01208318" 0.28649585214507 0.418927904308754 0.0630467370190821 0.583737241314315 0.843008995963556 0.174223305443169
"cg23950714" 0.130668181253764 0.843467177341289 0.187238227372345 0.915682894652471 0.937304518103678 0.177256727522664
"cg14101485" 0.0897066806828175 0.414723865557368 0.254908242857502 0.872463414984201 0.895482896378837 0.0888567487161805
"cg15381475" 0.0256993401635485 0.411796942718891 0.29548110723957 0.807882572727375 0.862865756643705 0.0313622059213848
"cg24401262" 0.035680357902523 0.630000818598341 0.166204426861108 0.817614566055386 0.853243880873952 0.0493433418820493
"cg17534540" 0.0383511254019262 0.711773153623585 0.218080335297774 0.624873127741247 0.822916444409228 0.0404666525584086
"cg08215318" 0.0631174589389511 0.784693159217115 0.288333135486402 0.824477821894464 0.905530768235796 0.0697291974876644
"cg23018755" 0.0437712186065089 0.282473196595188 0.429606554456596 0.858452711181767 0.918851400452638 0.051826059539591
"cg07799277" 0.0717148850878046 0.508905894626181 0.11459301793303 0.760682027423634 0.849363814355744 0.0905525388281471
"cg13443575" 0.0547822392789637 0.13597836763603 0.0961900017215439 0.714846876414372 0.807995770777276 0.0557147767343361
"cg23927970" 0.0822510289852078 0.461224069480771 0.337261295340441 0.868245328499069 0.918757832444227 0.0412210246517736
"cg23671196" 0.053673617755238 0.755909184747963 0.115494907985503 0.836412471350491 0.875596703628242 0.0580849708275245
"cg13247398" 0.0618826222120007 0.131470024812028 0.115060029261436 0.554830148541586 0.787141334321806 0.0661680256873148
"cg19118951" 0.0340334528118556 0.592945287989207 0.347793967563455 0.833400854760867 0.921090116054401 0.062267487921787
"cg12426092" 0.0525299041009311 0.277280927222761 0.125589278674209 0.814899076158688 0.85658421212511 0.0591042351640687
"cg22193912" 0.0338000815022824 0.27130518685773 0.436231450385874 0.868581095537628 0.933636915104341 0.0373023266497228
"cg09145126" 0.0680359202183955 0.608376531300683 0.099921601311514 0.834442614179497 0.882019466730464 0.0831220644586454
"cg21593001" 0.0472868572413353 0.181532417341436 0.114507856590454 0.804502179917862 0.869308820656388 0.0543849692272176
"cg04354393" 0.0319770329258205 0.0820241666941138 0.0441110903011563 0.71852285550664 0.832602596926123 0.0356327666533662
"cg23244761" 0.964701407605577 0.962256746813984 0.966560616962218 0.968027726549638 0.965819326906324 0.0792495882566669
"cg26872907" 0.931962227222289 0.938751503877909 0.939025153502972 0.93828855394165 0.935932260641309 0.0614638802598606
"cg05923857" 0.842134736539427 0.931549359307876 0.938523962340276 0.846960109122779 0.920063401374243 0.0723692269860352
"cg24788483" 0.893595671043708 0.948554866714955 0.952640997639668 0.907826556944292 0.959184883586951 0.117846551225941
"cg19835973" 0.928474996154207 0.865351149826015 0.943496986077786 0.910022622723237 0.912052558254619 0.119691879003915
"cg10480329" 0.852460214599103 0.912118589035885 0.886577278924512 0.912441574015589 0.907912436479803 0.106205284377688
"cg15816012" 0.896681193019455 0.799800382525019 0.919987284594774 0.847760204945967 0.840559676514515 0.0928947530224215
"cg11231069" 0.951733512683957 0.587236234493539 0.622234326581413 0.892586684011958 0.874021409545776 0.0528388196274687
"cg04468741" 0.836748780102228 0.875110824033301 0.889078427186816 0.863804917409663 0.88098353126024 0.104561860474227
"cg20610950" 0.629478410000473 0.914623376587763 0.907067760079178 0.912470575127795 0.92181792354273 0.0830737565299996
"cg12655112" 0.702391675248978 0.942904178806226 0.863836783796811 0.882117646962002 0.934277152680917 0.0888662743613926
"cg01041239" 0.802086182208456 0.929423302535386 0.846411759395904 0.777632000928024 0.792060667784099 0.0558689097836252
"cg10624395" 0.897663304909009 0.893494412921285 0.869649784132109 0.883028718521195 0.88620701435064 0.131823190863919
"cg03339817" 0.97443348584777 0.969575559009341 0.705627028468948 0.971972926085158 0.972011289207741 0.157335587065653
"cg14109551" 0.78180290445718 0.896421883465832 0.893148703675692 0.898199662083299 0.90185473152468 0.121768914318221
"cg08908131" 0.861359484746974 0.818958285398649 0.850557991721672 0.848305687327038 0.820664169872213 0.0978032087569297
"cg18066690" 0.901169957725454 0.909916714399372 0.903186131875935 0.907392547866844 0.904217347687472 0.158228723317214
"cg02244028" 0.861987520535587 0.872687269599305 0.89079148944832 0.898630600227035 0.888666061848849 0.140549089731645
"cg22675702" 0.819362006764475 0.861810695159419 0.833656526332271 0.855940241508421 0.857876552436996 0.113011845661076
"cg11597902" 0.201080050488609 0.944714117761001 0.960126217661413 0.967638710056321 0.966316136271792 0.0508385595529968
"cg10154880" 0.89067873870364 0.829138860719133 0.575101148529114 0.887197937128529 0.902767209202972 0.0891624356808351
"cg11186858" 0.557393709071714 0.945107083529412 0.969493830911138 0.980025319755996 0.980777430763299 0.148392366391572
"cg26326621" 0.823666460089349 0.848340273076384 0.827954827314237 0.855734255982389 0.867788500335419 0.119878439908896
"cg01476222" 0.8878877648001 0.823973631363569 0.749366356342634 0.871575715812686 0.805474182988384 0.111557806110209
"cg16636767" 0.867060192839631 0.899060424377558 0.85251272839533 0.886510421429055 0.878560698337354 0.156755335446109
