"GR" "CD4" "CD8" "B" "MO" "NK"
"cg19235893" 0.844219653474916 0.309780494971657 0.176084070855689 0.637638793411057 0.859337349617744 0.656735894911142
"cg06419846" 0.950836854433179 0.927560658701884 0.458756465543543 0.957901454728243 0.958482748243428 0.916225673664006
"cg03318654" 0.713370303129014 0.706716471487645 0.220104167656253 0.703148434918695 0.718700308316453 0.660915689793746
"cg05723552" 0.826445345817612 0.516981037887543 0.257955653416279 0.770268400022321 0.859229092761554 0.726825155031774
"cg14573478" 0.798319501479318 0.284113609111156 0.186406932765252 0.766782377060377 0.770944330772324 0.74061469819421
"cg04132186" 0.073016900050323 0.496659613915305 0.693610266204155 0.216571608308394 0.0583493259203235 0.376692579737373
"cg01305421" 0.0703523490158126 0.488897615892905 0.733426850885338 0.235426276773525 0.0716491663386407 0.558989993390456
"cg12616923" 0.0774554192961422 0.609175971442797 0.728713400376839 0.116446140758542 0.072572498005341 0.497285456877234
"cg19296671" 0.175008291243616 0.521516905693081 0.771636992104381 0.182873165777549 0.167535215633446 0.540810099555872
"cg15165154" 0.127669353936687 0.639396445285767 0.7057710577953 0.182945585251012 0.0869759289481819 0.17107988862614
"cg18158859" 0.0625360050759582 0.659628138410413 0.718388425795833 0.209638424609596 0.0649492395315299 0.283701051382951
"cg06689816" 0.0514015468000182 0.62908251075763 0.743463742469108 0.293867556725513 0.0568153455991745 0.376557359728947
"cg04678315" 0.0490122738154665 0.594291980968391 0.665033791102761 0.0629252683400077 0.0400232050176288 0.233798825101485
"cg01565130" 0.0711431688246281 0.636974155903877 0.686041034246715 0.0585013597950755 0.0556004598463028 0.260205689604727
"cg19440734" 0.0610860305603038 0.485902188902015 0.643371840348892 0.0591470515504967 0.0552166583568748 0.203777022088444
"cg08691775" 0.0786092871937768 0.669839632967977 0.737958036769903 0.148555481465945 0.0511895377733811 0.398133097900499
"cg18814344" 0.128811043173434 0.67401799626364 0.734508050843636 0.170677194169782 0.0738296903212309 0.258904921862432
"cg04862556" 0.129801846657933 0.633770487600709 0.717348447941334 0.134978434022298 0.099638050966808 0.21164274089295
"cg21912448" 0.116305697518962 0.528452022806025 0.748615114219573 0.100668890662547 0.0888458655651516 0.581291264408888
"cg01513913" 0.294854370403226 0.576916237380868 0.801691559216617 0.0826979644227536 0.193985696310428 0.50171629559059
"cg27664496" 0.180068688901948 0.747527156556709 0.798644030609216 0.202369371071456 0.17651732086152 0.299028141778075
"cg02198513" 0.185693664459808 0.523593160163636 0.755437698855888 0.0994377420524588 0.15190336337889 0.459528304412788
"cg09022607" 0.259227086046284 0.704261717777621 0.865041642543022 0.347460231027576 0.21792471744943 0.425830287349305
"cg25365958" 0.121337835072496 0.67961776978691 0.747973795564221 0.159228880528637 0.108252519264098 0.288457048692584
"cg13283635" 0.0670617231844435 0.643786914573604 0.762944295270328 0.27995366317302 0.0510785033419185 0.40954655681226
"cg27372452" 0.0439818807241976 0.5808509731183 0.698449866650967 0.0855650934824156 0.0413044929723772 0.368228996689879
"cg22807449" 0.150495355100145 0.701345701248056 0.828975763781473 0.279595757825901 0.149652411796049 0.491006199843094
"cg01610979" 0.109956573115845 0.670799508909208 0.754290557426859 0.183201460660913 0.0900785915490089 0.295792622207773
"cg05872923" 0.0686355097380851 0.615053794662747 0.740895001680548 0.146777296671472 0.0604662128934984 0.410568606228353
"cg02470008" 0.0640427765940009 0.691215599959261 0.775766939809094 0.293422301930136 0.0610511168559894 0.351497370473954
"cg01620165" 0.121718860354192 0.701110672038588 0.800942355330382 0.256329321481796 0.104019226315165 0.384598624021294
"cg10680621" 0.141294987377905 0.674621386112337 0.78095922184727 0.253892129790856 0.122438963044858 0.252857039982003
"cg11714320" 0.055092640655733 0.384930143121062 0.638945382658831 0.032023975967918 0.0362488583823817 0.243021953972781
"cg21340621" 0.0901933356086572 0.587126537771024 0.779121703075563 0.372104850546493 0.0702439348865306 0.343102487521798
"cg04597393" 0.0417800356337687 0.437321153487222 0.666981887704635 0.0751121898682322 0.037336312399107 0.279463936202343
"cg16810279" 0.048313624832142 0.176304299987921 0.616330940310282 0.0537185736784652 0.0382114749871187 0.306673627345824
"cg19482025" 0.0648990541221462 0.494731411747752 0.717719046912714 0.118458275937773 0.0622553787086462 0.377846161788043
"cg00188748" 0.0624925836654494 0.651171992480832 0.787061271067901 0.18683119043207 0.0573511940251531 0.497748694358904
"cg05768044" 0.114036631264346 0.783014842037493 0.829314151054099 0.32486890565326 0.103600112469208 0.27142042076063
"cg04813880" 0.0482857088798743 0.553028438561573 0.6938280457775 0.0324604135775892 0.0302092207477133 0.249790102038696
"cg04173396" 0.111060079439592 0.556672963349304 0.788859515951861 0.0660553616036262 0.0826764819250537 0.600343582586618
"cg19563510" 0.0568347284508466 0.645238360631213 0.746337247057013 0.206126697284795 0.0338259414835476 0.212326089172746
"cg00159523" 0.225320096325957 0.696296617225015 0.861447502367608 0.291389477497094 0.168452000269106 0.3414338741117
"cg06109482" 0.0974656628609399 0.720671625334705 0.772701471017224 0.167893333587892 0.057774549270459 0.203446182716898
"cg15244101" 0.0781649499164602 0.709953233931578 0.859351762393335 0.302434543322654 0.0695032423027313 0.575844437768682
"cg14992144" 0.0542070810701415 0.64633083574577 0.738458533205173 0.0341814487744639 0.0300862278103431 0.316957062555392
"cg01208318" 0.280563413846208 0.536793051736739 0.82279897014584 0.0589081374779081 0.158411009057118 0.466887557429948
"cg07133930" 0.0614861123462003 0.581535811939929 0.795113714335347 0.212435589992998 0.0532819189628383 0.47505589388912
"cg15497761" 0.0599980809900902 0.645556873545079 0.771221708606028 0.185885765870223 0.0546864947002419 0.278459692644361
"cg13443575" 0.109194122540766 0.726688317161763 0.798645317806931 0.125255495207011 0.0711464471476696 0.221931332824376
"cg13247398" 0.0840869344105887 0.501953556078917 0.751518865634312 0.115209331969795 0.0585590503474855 0.208650567832137
"cg12426092" 0.094229739015279 0.786993155999956 0.847890410133414 0.177143098631134 0.0802580135601489 0.307044345352582
"cg21593001" 0.110758678501423 0.775621591451481 0.841773575104689 0.15165839300279 0.0815534887866517 0.274943640545011
"cg04354393" 0.077953293677771 0.707767708807034 0.79737639348693 0.0704307653905666 0.0515111332603684 0.154654415558629
"cg25711558" 0.0659010407929834 0.80783498451761 0.847179798254897 0.0774982753994714 0.0476026940561673 0.297699694799587
"cg25131632" 0.951134870795736 0.917349132797534 0.89862806527891 0.0715860584189665 0.948724303609429 0.921806744106247
"cg27106643" 0.944740037771594 0.934037298831748 0.941826819518671 0.093437760461681 0.934452175204503 0.921694692475891
"cg02212339" 0.952888238324932 0.944817418640785 0.942053380941201 0.108984169620867 0.94994934157201 0.941647807233593
"cg15348679" 0.878876102627997 0.862406346718034 0.952852806613767 0.0565890025820685 0.858214847088122 0.921446289289256
"cg04828493" 0.964136201098845 0.947538158351062 0.950550952745641 0.0845966809350795 0.859792969603909 0.868411302006668
"cg13738327" 0.966227058698892 0.942515108207533 0.922272165365354 0.114983455814384 0.96350083550849 0.92794521527236
"cg26692003" 0.964859527169653 0.961205443979968 0.965108642016091 0.128821911625276 0.952643525428103 0.942116635150102
"cg19276014" 0.960685843696046 0.947616257880225 0.957487145732271 0.126141429892949 0.949593692507998 0.943747899119896
"cg01024458" 0.928342460959009 0.840915594129399 0.868479638332328 0.0647957425083071 0.922484808905632 0.888874038213128
"cg17768768" 0.961975772262971 0.957403978325634 0.96370060646966 0.142678334744831 0.959196316565121 0.957136411679154
"cg07721872" 0.89880690567734 0.868204697907075 0.895307079831859 0.0716317668564994 0.907306226687134 0.869552503818981
"cg15241519" 0.932977015316507 0.918963553591756 0.888644170678686 0.0821820664620591 0.843248029380608 0.90843261672157
"cg21596498" 0.88890411921179 0.909781720042175 0.918689927402417 0.0882755531765388 0.90376954859098 0.898738680885542
"cg11661493" 0.873919690605898 0.881659986139841 0.887599590490379 0.064536134339983 0.876941470037324 0.874607696946146
"cg16210395" 0.909214043187346 0.859857011233078 0.833241145658684 0.0646011422049275 0.911619825432015 0.860204662028003
"cg22212560" 0.878958366059254 0.913040631593163 0.922348004831643 0.0562571553150249 0.73920206403928 0.891752206182387
"cg20602300" 0.908156384041687 0.905792547271551 0.910505968329097 0.101541625799945 0.911412943884096 0.899764751076082
"cg25683989" 0.877784125767424 0.890350015776764 0.896784722564394 0.0787756182213881 0.885611394235517 0.869084335789168
"cg11774624" 0.908207688168766 0.920749515978776 0.928468752019839 0.112537256449572 0.91254286213523 0.895921677761469
"cg14936008" 0.912132950942272 0.908290349679639 0.917466267118778 0.112966877079341 0.913922571959147 0.913970818057711
"cg21248060" 0.942394920332786 0.942129431280912 0.937827460048809 0.134872682594507 0.937884806754093 0.908748711208332
"cg00760938" 0.863428455234062 0.866077396608323 0.865977137825003 0.0649816838755407 0.874719391174205 0.838799405943464
"cg26552743" 0.845856469559778 0.883735403378447 0.886967287156954 0.0674595956950006 0.857390958084737 0.845776335226455
"cg11699517" 0.941790998567761 0.976365437212549 0.975738807113486 0.166548631882435 0.952917818728595 0.966434778106925
"cg17232476" 0.886643731501997 0.875671610781222 0.875289852039925 0.0758173905765613 0.845911931473008 0.872751982166367
"cg16148346" 0.879682438366082 0.880249540290077 0.886630671612187 0.0839794076861972 0.873053050122986 0.869129147345289
"cg23683962" 0.905249792799867 0.899187989011103 0.902698220477183 0.107978780156496 0.904915276299984 0.895126963204104
"cg00464927" 0.961890923879234 0.954144467173632 0.959015738672232 0.158645918297249 0.942323201264622 0.937327300511021
"cg15035590" 0.906457158933164 0.906460788203311 0.911990027082905 0.116891912007315 0.902093727570354 0.901749139159084
"cg21743182" 0.867072109283451 0.852392276109697 0.869858688999902 0.0721708771428518 0.867714222052946 0.836052110582215
"cg22498365" 0.897927693080501 0.851650749459259 0.87498907551612 0.0928022690948307 0.895076896330592 0.876989770496376
"cg26438284" 0.875185960818218 0.90353485286873 0.845059700245761 0.0914027812727725 0.893188708447806 0.867676594288464
"cg26810157" 0.871311488936911 0.882860706684802 0.868446654992169 0.0741337195780653 0.878973535678216 0.773961140815998
"cg14482811" 0.9080896397009 0.927893616102466 0.914795887979315 0.0900806137068658 0.908093190373234 0.676795824851228
"cg27565966" 0.869867148001524 0.88314927682498 0.872053053378691 0.0796538550385754 0.87159488289048 0.808866354373455
"cg17995557" 0.869140923083848 0.870706809496618 0.871616803025262 0.0699044204866001 0.878360338408053 0.74930138992016
"cg03860768" 0.866070426887048 0.842527267732374 0.811661566493666 0.0695373290572839 0.88924504974597 0.837987679488706
"cg16654610" 0.870474370234195 0.855907812406216 0.847266381796264 0.0872166381882623 0.891930732889384 0.870796775853753
"cg15532942" 0.879591759421425 0.848963595303631 0.857438387951626 0.0868782266158406 0.89318581343698 0.852913653458704
"cg05480110" 0.962913799844675 0.959716958515615 0.960560934583837 0.175688489105939 0.955071819104812 0.934305737173841
"cg13356455" 0.862544588628863 0.849378059414535 0.836889816976863 0.073015350668719 0.85316400704427 0.852578200293387
"cg18184053" 0.83231057720501 0.854324691777621 0.821931631854633 0.0512491832758734 0.840308249343936 0.779835907236493
"cg18250453" 0.900260401348669 0.88479993381188 0.890392030268367 0.105327241546365 0.903972189921059 0.816990422318586
"cg07768103" 0.97701171092997 0.957702592011693 0.829227091692069 0.158246041218106 0.96677425794693 0.929854031597759
"cg06889975" 0.835090479053824 0.889594445328462 0.891924686648217 0.0957926520164824 0.868101027382026 0.875937337277913
"cg08162476" 0.900412758006903 0.912508842149627 0.914764827384707 0.105187169363752 0.790558247029403 0.883225670641951
"cg18067520" 0.800559850043249 0.879428154471963 0.897037169991099 0.0566081842007089 0.741425606149162 0.841120645871139
"cg18664915" 0.87496934650639 0.88130966129867 0.874557466969293 0.105207753135901 0.877482633734629 0.882092749415357
"cg26795340" 0.835796354112924 0.852331071499611 0.8463147129932 0.0667589062795649 0.832141461801126 0.829952542907188
"cg05579731" 0.866998262956468 0.846446886612746 0.852593460484482 0.0924270533963625 0.885919176796793 0.865889768084972
"cg25983531" 0.122677351537082 0.693873784069856 0.539360512406957 0.863183241245815 0.132551233072694 0.237913945240139
"cg14854503" 0.0744674137568242 0.630553650269262 0.410960726476449 0.856318056983302 0.367745362808894 0.188260810170028
"cg07285237" 0.63386088718193 0.144662659564705 0.191445286090116 0.817235596564729 0.152386236300419 0.358035671052958
"cg03261800" 0.250431975322811 0.325519324628377 0.403756226329101 0.81957244804391 0.244156017260563 0.263469185402684
"cg21291385" 0.0855074227041971 0.202766513021533 0.155667476644761 0.71073257189601 0.35006337788044 0.115280691614182
"cg21278103" 0.0856183336609273 0.449324507481308 0.579226073398939 0.85980268206575 0.130620579088225 0.472240342981915
"cg25518868" 0.0519325039619373 0.0598576003643966 0.062382586753166 0.601020456742686 0.0632313342696693 0.145135052135616
"cg00359365" 0.107926427318652 0.592548700648875 0.420264641515716 0.799294729284428 0.0842134855906888 0.125600912533734
"cg27049094" 0.421886808073685 0.130599984463351 0.248153508084638 0.895956659181214 0.634584892960362 0.383119749615073
"cg27507284" 0.0665629492256373 0.439465447055346 0.321240681110447 0.739833376564318 0.0863431233617143 0.122632048351882
"cg13924996" 0.121181125923947 0.452660923976338 0.102042994121928 0.742705877807315 0.232845314781315 0.104065130974256
"cg03889263" 0.0645234719899509 0.128039612309874 0.361316500218605 0.76875673059735 0.0794150146850139 0.61245117390916
"cg08698943" 0.418443237759318 0.337184290489273 0.386043379894172 0.845552953029324 0.119555209475149 0.290756644356886
"cg20450123" 0.0803004692719044 0.306370038783602 0.222678944556251 0.721082160562332 0.177559049550436 0.121395891272007
"cg00874051" 0.0658560144849268 0.567148618801855 0.574194122890868 0.88192340278145 0.109411034233966 0.438438138766038
"cg15087459" 0.120977294182732 0.136717895760183 0.156178944971078 0.767213661909938 0.307183303487068 0.45531585329646
"cg09076077" 0.082926196060401 0.544185564012564 0.519038253071896 0.815161059484344 0.0863122720817097 0.139259196709467
"cg15595502" 0.182402451426517 0.419965005787314 0.313206688178038 0.863792784179186 0.229975984046184 0.500564877025019
"cg24536818" 0.109525445005989 0.09891835953614 0.356201489563518 0.729563362431074 0.143666904806946 0.257343942993548
"cg15354065" 0.34266624536316 0.0931138246866728 0.316275830817517 0.827409886495505 0.0907807587222684 0.647503163863562
"cg22677556" 0.585923170102907 0.0797950426181578 0.0754509334897777 0.8010029368364 0.19742073095982 0.341844239277868
"cg01054402" 0.0759963884382679 0.121635680116993 0.147811485180621 0.771229081158155 0.316423849415657 0.511199671390468
"cg02779913" 0.0435260088197788 0.388522113203583 0.282926964440033 0.743889079913895 0.0479948493103482 0.233032460011785
"cg00970435" 0.0989615255058658 0.211078431701914 0.0986958578877008 0.714768534245542 0.28060801127347 0.0983038960342305
"cg07375256" 0.353486174614603 0.112353946575603 0.0644032452500794 0.865779722790051 0.734240879685405 0.254035095924709
"cg03798942" 0.103368223639554 0.127911109566407 0.130873385348867 0.775014906550694 0.560738768970644 0.0869022182624676
"cg02734358" 0.381952353890574 0.124678488851615 0.242250537794491 0.757152052291593 0.051402915908341 0.0732495800098118
"cg22437221" 0.140093907628736 0.101008516763739 0.100054654077525 0.868161551109413 0.579242504745087 0.540758751426521
"cg14574996" 0.114607286766973 0.512971650042548 0.466498942808638 0.857200742290955 0.0995020836823571 0.182029455074321
"cg17950348" 0.0635009204577082 0.555977987807993 0.491818451097402 0.848485241343197 0.0848726031764472 0.10606563388103
"cg08682625" 0.0767669570485018 0.280274388277997 0.311235536332547 0.838513172190006 0.0931193245799183 0.512207948249107
"cg25336765" 0.0740085015800816 0.567186025766047 0.39887096547901 0.860196254796332 0.0831320773916696 0.159526892546466
"cg20380468" 0.18957347452965 0.0759913666615462 0.0815123439972865 0.891967937863635 0.515547426966676 0.580480971257339
"cg08560387" 0.0394403644571637 0.0506302548835544 0.04703519847815 0.662525687116691 0.0523474324461615 0.0537127145037903
"cg15906007" 0.0841510815371068 0.104073263811006 0.0776555145163643 0.751856719395515 0.259110411509562 0.0778724325725188
"cg09300089" 0.0597971584820476 0.428828631245065 0.207146596052303 0.812207303381929 0.0721508104115929 0.104014988426896
"cg20317872" 0.621467692682748 0.0693671967705394 0.0560330463992455 0.885436902173676 0.310364647173463 0.113013877334952
"cg00619207" 0.455538009304862 0.07969350685082 0.0709794641357001 0.815070713333847 0.120048742710342 0.0931963219429132
"cg25616055" 0.0438602133308222 0.0778428569588245 0.130999608043575 0.745747142601007 0.100656894204501 0.154430472757398
"cg19268695" 0.606593453650245 0.0724863964476473 0.0648002453040738 0.851844770532522 0.135475589460431 0.0916214488563731
"cg00058449" 0.164981621817234 0.564766060433009 0.186930524537188 0.918670035882176 0.297541608878237 0.0666581488049793
"cg23357708" 0.0628590601677857 0.248536040910165 0.247509599051396 0.814898635877829 0.0700963986331354 0.134789739090861
"cg01156249" 0.0496959407258842 0.263902979454437 0.249084845430834 0.918341435230501 0.0517102483529623 0.575558873298026
"cg02606840" 0.0393154641072169 0.0609003971574976 0.0421874179221467 0.778737504665193 0.20837842598543 0.062349115229028
"cg03429643" 0.0505389631971636 0.0746707871770254 0.0504621998877461 0.759546768288834 0.0759722497519627 0.070809688997815
"cg07635227" 0.0276588591189298 0.116453857893442 0.141105493032336 0.832015793310667 0.034241782401534 0.388228548711084
"cg19269039" 0.344101332468861 0.0591484180567224 0.0471555639563039 0.838801927003239 0.111359833845339 0.0844937581413342
"cg14317609" 0.0570834189417702 0.0833036850196064 0.139015484549603 0.831280460139445 0.0565740842661791 0.0829218323553951
"cg08864105" 0.0766139320046409 0.0876433203066525 0.0908491111852178 0.855975220330289 0.0891918801444743 0.134493248152818
"cg17266282" 0.101411109792734 0.118326188378019 0.215819999422031 0.917893486946065 0.102508110630666 0.187223864389401
"cg26872907" 0.945363588036734 0.9146036191767 0.94933845005349 0.954123003327329 0.0735287541125601 0.909638051277601
"cg23244761" 0.966579694564908 0.951845698641556 0.975565405180398 0.972548324475379 0.113211953918025 0.942356390913198
"cg05923857" 0.831111900160918 0.830551942734302 0.929628562211306 0.934949112179306 0.100207359287025 0.90556732134313
"cg10480329" 0.84164318246888 0.910067579323273 0.922010368970695 0.910549768937562 0.124747248499669 0.899727397785709
"cg12655112" 0.677844196031099 0.865885559686762 0.947719335070697 0.879632380926976 0.0866033068278864 0.920526627735111
"cg18066690" 0.910283094904976 0.901565114513501 0.924418599915177 0.910811425020181 0.160254197290739 0.89904963349589
"cg20610950" 0.592242350867419 0.898001448306531 0.928503539398683 0.923324729245198 0.0946321358691479 0.901052730458912
"cg24788483" 0.887597560625003 0.88237594368056 0.959417588371743 0.951266139874438 0.172998055751366 0.924632944746422
"cg16636767" 0.879620136252938 0.898287324362454 0.911348918687282 0.881425132594575 0.145960916425519 0.882541688588614
"cg11597902" 0.221564666966843 0.93948154648473 0.968297158453655 0.956168427432619 0.0529532383578318 0.923911529918722
"cg26538782" 0.838744786206746 0.882024297922197 0.908926809362239 0.722084834351908 0.110065841787394 0.873406479586066
"cg10624395" 0.902127307740705 0.864755422260598 0.895244837019086 0.883991250193067 0.157259233656781 0.877732808157399
"cg04468741" 0.823053605598556 0.858972390395773 0.88843001381521 0.896510521594549 0.144482280439069 0.862172903475416
"cg01041239" 0.788959762671759 0.784999213380715 0.824366032838315 0.843451489378015 0.102006507189663 0.874986076663652
"cg14109551" 0.753982528111615 0.888284512950018 0.908029255742734 0.907309131913822 0.148550172021178 0.879178017838025
"cg19835973" 0.92280942882779 0.908455487079673 0.909264079451171 0.943716669774953 0.195140471054838 0.867827328018132
"cg02244028" 0.850586037150719 0.877033444324231 0.893840102112334 0.89204483300261 0.160292758358518 0.858969935531775
"cg22675702" 0.81294229841751 0.840192029425817 0.860610277828541 0.832625896880217 0.122853743924646 0.839171035618712
"cg10278149" 0.652158569957587 0.873839386959243 0.877460449592192 0.807005003349139 0.100641493927985 0.850714416722327
"cg12422199" 0.858838097581591 0.830622235926019 0.856618504442587 0.636302899052259 0.0896896523462542 0.788904448274522
"cg00701951" 0.646731647656409 0.869740452339235 0.868656416255157 0.904376842292835 0.120928356461408 0.864437592006021
"cg18990407" 0.832947477020859 0.930589681640405 0.957571905066435 0.682477367659905 0.159863224269838 0.926976897011512
"cg08694574" 0.674456314152865 0.891676711968805 0.912102952348011 0.90457006358866 0.144089721721437 0.881748727007329
"cg06297318" 0.796229876185885 0.845650494679164 0.86742908649749 0.84441072924407 0.132762428529807 0.836260214830868
"cg20641531" 0.649966874893375 0.900320219881788 0.912268765086769 0.899926710039214 0.143777900388414 0.888451803210858
"cg23391288" 0.906396810594535 0.829433068394822 0.888800118501843 0.855581983766777 0.170093961912895 0.877808149143591
"cg03339817" 0.971056840755862 0.956224905681437 0.969768353717898 0.674604683144704 0.205726647632297 0.949246959831223
"cg08908131" 0.843441174177929 0.807281304503522 0.78728708855191 0.837122650221703 0.116265226096828 0.799602272061143
"cg02780988" 0.831753017933078 0.829232063224399 0.833672861212614 0.749722265775845 0.113640325046824 0.81583866920883
"cg27366072" 0.740447987467042 0.890046738736974 0.896151863114999 0.81494909061487 0.140520061406753 0.862075785584359
"cg24365417" 0.729792464796499 0.845490553143246 0.859080043870007 0.862361519539191 0.120707912931072 0.803921250093347
"cg16429499" 0.881866416597353 0.882418119444092 0.904871456895781 0.380942083153657 0.0872202006651408 0.866219629607664
"cg19301114" 0.827667166951306 0.788424056785441 0.806733111947687 0.799596457898541 0.10291256543761 0.779387378491287
"cg11186858" 0.5140103072569 0.961477552462149 0.982139470070174 0.962022993315954 0.166056177152628 0.932005310061411
"cg07002540" 0.702143036367563 0.807207050002443 0.864141985559632 0.87320731431108 0.111964413285781 0.806539890427569
"cg10499974" 0.374793816451906 0.879757894374003 0.916347257274498 0.835362319327366 0.0724579252307994 0.867660140287151
"cg25898577" 0.730500137542456 0.88436445677938 0.890460566720732 0.913651553779264 0.156300352470132 0.840135482053279
"cg18835472" 0.631784029556701 0.838884276430362 0.881452971409213 0.808241823623759 0.106181265998023 0.840438742358893
"cg13093111" 0.407708798050302 0.907108671914325 0.918680329374903 0.851245121042662 0.0870490698807927 0.81545167545163
"cg11231069" 0.933463724753405 0.867900863190343 0.843299373186386 0.596396953257741 0.0918113124355297 0.610914317852361
"cg01476222" 0.883007707047161 0.86392348947792 0.80053186543958 0.72639012219177 0.128326281561428 0.776637939199747
"cg09220326" 0.378144376235215 0.878072249670169 0.893193287685956 0.89481458354637 0.0932608225771916 0.867541898990212
"cg07110356" 0.12438074618636 0.94756573519472 0.963011610341577 0.95641303469474 0.0888885999977824 0.916862829091513
"cg10690440" 0.102228443245569 0.937650119391923 0.947307242962536 0.954565568776056 0.0770644398502929 0.908382595230784
"cg03313271" 0.354663795041023 0.906226920569 0.918206492393504 0.884455340875048 0.0993792234398712 0.873637730805166
"cg27059140" 0.393393675024153 0.877634060084937 0.883433800751944 0.888659083649458 0.0934351382165908 0.860913821354698
"cg11327657" 0.0603341937118299 0.932311146130783 0.956901284005877 0.957255677018469 0.0659399719726503 0.876664649244421
"cg25856090" 0.436313883173668 0.887016544554483 0.907871029911739 0.90335365759302 0.113335965452035 0.848368333983084
"cg23144445" 0.532477550374077 0.871370445594897 0.878786236959946 0.723364691460481 0.0917004362336518 0.853735770037108
"cg05242065" 0.800754733191717 0.747203465814456 0.881756804505377 0.849691496222071 0.152895356899945 0.880208764655023
"cg07906046" 0.678232683303831 0.0806508548149869 0.0636605537775541 0.375393422404259 0.742385803136517 0.123374978996312
"cg10318744" 0.749451285690414 0.0987816576419559 0.0934395024313213 0.351396637479266 0.776042508967186 0.194527200657586
"cg05132828" 0.7082438790607 0.12334780434831 0.0858215104353345 0.256650150212378 0.749639164236069 0.133242039547879
"cg26217402" 0.798447953533611 0.316997659155799 0.202919412838625 0.139064502616332 0.868885731137202 0.450987571699118
"cg23610213" 0.819340734371351 0.35625440129214 0.246810455359281 0.216725867004947 0.857000432245192 0.15925755716089
"cg12216435" 0.595708294557343 0.108562393869194 0.0784113775869061 0.053242715588731 0.687549111362021 0.103773982428334
"cg04450994" 0.748143563705923 0.105045215253182 0.0917302278153068 0.287759521867847 0.77232240924912 0.121226781005409
"cg25919221" 0.80507844925738 0.120349430485202 0.152552870793777 0.247632296924618 0.846758506412158 0.428973764874226
"cg01785706" 0.779983153361775 0.214841183317644 0.197923370341585 0.169301831591581 0.813182290063945 0.183179298840265
"cg09736959" 0.814022760865129 0.167374914670049 0.145868416693958 0.12026488193185 0.832885263630311 0.373287277851527
"cg12894371" 0.689515034171406 0.0725989092768519 0.0560673080939939 0.322229539111514 0.758154496457584 0.0773563294531515
"cg08315613" 0.694533096030905 0.126714639987176 0.0706047736692543 0.558667521344632 0.844637537503829 0.214732622383064
"cg02668248" 0.760612205926781 0.123644209169229 0.0685441745925229 0.111900360009279 0.766330139362143 0.191404152721739
"cg13554018" 0.76644214311267 0.289527950791395 0.160864303575019 0.103257635755941 0.807979556535013 0.110431096922421
"cg23679819" 0.617685095690884 0.0893084480858457 0.0765015521170409 0.252053917741644 0.756225582466725 0.170553875304239
"cg25170017" 0.747596002609087 0.135079500274475 0.113598185783814 0.532137660750149 0.905113828014626 0.431393705964408
"cg08224785" 0.283327978800867 0.15489982859422 0.153990637748653 0.236553478473142 0.79795730513111 0.630087289444014
"cg02505177" 0.760580119203251 0.16577860725392 0.106354615379836 0.0565445115842157 0.784288350682397 0.180363373523565
"cg19510565" 0.758017023759872 0.0845303677630231 0.047411251843037 0.20255423424244 0.76963039426618 0.10169074906112
"cg19097880" 0.673159152808483 0.0718329775843226 0.0524273381378264 0.0548183026944847 0.719467957083956 0.0867430784755029
"cg23213217" 0.167903866965844 0.133013353488044 0.112056108391156 0.447339490754805 0.792571618816612 0.519456986236648
"cg11977716" 0.270844905211983 0.073240873778529 0.0572469573443946 0.102662906590473 0.66008061258965 0.12412400661254
"cg03916225" 0.789875872217886 0.111384221917306 0.0810680648344899 0.313152183926397 0.825561415091786 0.11848377781054
"cg24520862" 0.729677523974195 0.0928975898263292 0.0693649312352696 0.123185551282079 0.773008583866604 0.111595676655788
"cg15519096" 0.849465107389375 0.0898229448177933 0.0970819599205677 0.204637808024994 0.853539216987842 0.247631260629271
"cg03961551" 0.773935392470613 0.110418215699277 0.0774059206150704 0.181633563771434 0.812730237849936 0.128408784026853
"cg14364797" 0.218495307605039 0.169664873152304 0.046187562333244 0.521245312578009 0.756664726502051 0.0684255229719702
"cg14165142" 0.815162195009999 0.0886728336357409 0.0614234456514909 0.229621775580681 0.830406672799394 0.162365040919342
"cg02879423" 0.103719019976464 0.130575383606388 0.0996409594065312 0.664923757761403 0.777206903459219 0.122197198803484
"cg04722215" 0.780881938933271 0.124018839752249 0.0874715234989865 0.312523448510975 0.861052249514912 0.122136017701701
"cg27183818" 0.885359147462446 0.271375990429526 0.194542062972683 0.06440971383194 0.889182465874502 0.113455362758091
"cg23007665" 0.710647767623668 0.0847576383420572 0.0628908986146978 0.0657271457758889 0.788970574645924 0.0939090055060929
"cg12609063" 0.596791205479433 0.107944564542612 0.071548431715469 0.345481357401915 0.828545298272357 0.100048267119952
"cg16219283" 0.88203258214363 0.144352794091428 0.134127444635157 0.0999024050267504 0.904269416433334 0.323171095795315
"cg24957609" 0.488416312719333 0.133960327789186 0.0898765616278814 0.154703327198897 0.79100651298735 0.124016505810903
"cg10639435" 0.426474924557033 0.0940319632955434 0.0718393299527356 0.463472604594564 0.82625031545874 0.103851916932082
"cg14441276" 0.850171215984974 0.110828067609047 0.096757269814074 0.0604731788745747 0.866156356699005 0.194795370877945
"cg14597739" 0.904667301087502 0.147741732800468 0.12392181520362 0.0870545781199019 0.924822450924241 0.345082329233744
"cg02402436" 0.790969697584822 0.0915991709591047 0.0757121014955971 0.0480772355483551 0.841058334539948 0.170355922690702
"cg08169020" 0.874707380573274 0.0534698473877152 0.0380096477412663 0.300678030962253 0.897892732412907 0.124253764546706
