"GR" "MO" "B" "CD4" "CD8" "NK" "nRBC"
"cg07145038" 0.87431729780932 0.884231981142027 0.209183689257355 0.88768263552748 0.886079130753027 0.873786301350191 0.665019758330071
"cg11972721" 0.874556698152478 0.862109822836118 0.205613892407455 0.877753220508411 0.860048198172901 0.850522054701664 0.804060004064446
"cg15035590" 0.888697139401805 0.888495086548307 0.229197731178647 0.896803414039486 0.89569552581854 0.885927852189645 0.786970562301614
"cg23948703" 0.854540276489937 0.859205795517314 0.192104469002598 0.863031975647341 0.857751596050504 0.830273602906074 0.730982860324582
"cg01160079" 0.902881967047107 0.906463348721659 0.240552716601097 0.906350610601212 0.897526828164121 0.885216949112528 0.797720384058687
"cg21596498" 0.874671481662389 0.880600054509779 0.195950164524021 0.823366068685098 0.856179332849821 0.843731953764785 0.735630911041628
"cg18250453" 0.896896710880072 0.89335138699484 0.217592308193874 0.886084047326454 0.862166413689981 0.806310512142393 0.847190494927981
"cg26552743" 0.868118490980219 0.867367993115007 0.208958821404477 0.891106666098319 0.878976149337354 0.862764384890022 0.695043759419253
"cg02630207" 0.819116922806958 0.830314744952421 0.192957791246152 0.875622094961434 0.878080462295126 0.850024554652384 0.768226408563329
"cg14557690" 0.834917704699724 0.82820676611424 0.149688008163279 0.830420078990601 0.809817175194946 0.784708416164153 0.579952776313641
"cg22381248" 0.870490352184437 0.840219947577768 0.196161484400083 0.88067927547278 0.857764066287041 0.854939736938996 0.687170789646019
"cg05468843" 0.0756336776031316 0.0588563537173615 0.574158092119264 0.0489981519303711 0.0610443427953672 0.0683086421675145 0.509324694020842
"cg27507284" 0.0638611175526329 0.0655010521519747 0.680141051905705 0.341280816699281 0.290770439267377 0.11171513062326 0.559731352768736
"cg25616055" 0.0415456641727227 0.0863610348667523 0.562397726818714 0.0522105675713797 0.0523715406725663 0.0741854948277005 0.324039015803628
"cg20450123" 0.068063421579754 0.17721651417825 0.650322840506523 0.193201340975237 0.190603358978202 0.0975647920436443 0.428141880823534
"cg09076077" 0.0914490323661278 0.0836094027164895 0.718257016361104 0.474929289735678 0.360502670483947 0.0775378070868678 0.511843864005878
"cg07249939" 0.208236423441408 0.225643791961872 0.699750505046102 0.257160939630945 0.194913978388858 0.0859150538504489 0.459258836349532
"cg27492103" 0.07358674356988 0.403465509659615 0.757357200265113 0.107628486514563 0.183084855290492 0.434977399470376 0.540853967371738
"cg22729539" 0.0444123880389259 0.0574123369167412 0.732473022964318 0.173383154636504 0.400557873726017 0.693650742958 0.0910566400281581
"cg26427498" 0.0476451870820897 0.0624087491018192 0.760664399880554 0.306348218805192 0.388251485361091 0.516634225853755 0.518581173778393
"cg17478979" 0.0551770022779835 0.0678657050933464 0.612994721383889 0.153600271902703 0.145755411936116 0.222547875239618 0.098226385810201
"cg21638533" 0.0648722144398026 0.0687937775443454 0.806156794757931 0.174700848812038 0.442376825983922 0.787808717975304 0.607379505029438
"cg02492279" 0.0393288805624987 0.0433933253012024 0.693388078588924 0.468819420637506 0.440258986322605 0.0583192788246854 0.168778242968607
"cg07859439" 0.0957190369308964 0.147862178227522 0.706492187106253 0.0792990288163708 0.271639846990796 0.566296337589103 0.0916901120736604
"cg08446038" 0.159886925651527 0.139410862107093 0.752338978764791 0.112988807465958 0.33598920687814 0.550883064002366 0.384578607906459
"cg12033075" 0.601378226055155 0.591871886631067 0.849957355225374 0.0533308591104993 0.0892734612680404 0.318996452268747 0.556743426313961
"cg08698943" 0.344322052232334 0.0961651802830232 0.762128977971536 0.164192977303796 0.340948916396652 0.35768504808989 0.497254428824883
"cg20025658" 0.119811304179116 0.247845754909293 0.631067979973908 0.0725315063704137 0.0632106978305771 0.0805125373017083 0.217446314347161
"cg07093324" 0.0680600484404149 0.124867099515077 0.761686403275034 0.191235958589618 0.341301109899374 0.476616720631313 0.604151370300687
"cg26366091" 0.067423367916567 0.0420959338212879 0.659553567946455 0.207434240722445 0.243029483267637 0.142396204323562 0.440118403463945
"cg22286382" 0.0712294180872908 0.2213191101096 0.648898842805646 0.07570276994521 0.0716460764482412 0.116583230944953 0.513845088518251
"cg25983531" 0.0876795307821351 0.105761697120667 0.721971925838708 0.38631186012359 0.272840942575221 0.12895491376608 0.515522954800729
"cg07725527" 0.114906086243675 0.156329114653087 0.660593619404557 0.110203938126087 0.112168332640957 0.114692008540834 0.56032494620015
"cg20236089" 0.210131566328771 0.0790088122916672 0.628729488477836 0.136565630287842 0.104644849085421 0.0647477170059678 0.130350693516235
"cg20541456" 0.0308521815670582 0.0617053409167077 0.666578722994421 0.0473972892169462 0.163455222706246 0.401162472414538 0.360376782386435
"cg03889263" 0.0787389784104176 0.0834947303518172 0.723932793631841 0.0895082658005002 0.256122701896056 0.581579765045182 0.19205519912005
"cg00058449" 0.227236685144203 0.27319269621278 0.775155081128149 0.328345312821657 0.198309186914899 0.0824671994837366 0.612930048419998
"cg03272225" 0.0569709513901702 0.0801480180051994 0.599757178070779 0.0459991496686864 0.0567124149078846 0.0622492734596329 0.298184132479822
"cg15906007" 0.129908261975352 0.296427198557929 0.673804364486825 0.0976601573941133 0.102928327361856 0.091344690066862 0.152986160112043
"cg21278103" 0.0998584110211253 0.13032718752869 0.81100060205168 0.414860881627529 0.420686432978246 0.443097448937243 0.19752560842972
"cg19268695" 0.606321982561316 0.169441213222648 0.751212587699356 0.0839521285060829 0.0883448183996579 0.104264901690782 0.518873407784453
"cg00619207" 0.51231883648989 0.142289485118466 0.731291721296469 0.0915801025424942 0.0962575086171112 0.110904978502999 0.467179995895579
"cg22446709" 0.0356221821812394 0.0531633483348453 0.579318355491937 0.045861673729238 0.0471777955551847 0.0463680414033599 0.0568797271447617
"cg08682625" 0.0626961626392343 0.0747353987319544 0.682451750210477 0.0732583270186028 0.137740542164675 0.306067763695084 0.423287867658117
"cg01054402" 0.0780961501383152 0.247845997202809 0.783258004649534 0.101955503281554 0.25913490730935 0.524567008997241 0.353309493093193
"cg01156249" 0.0509502315858926 0.0647465976004704 0.822878861918315 0.279684189007319 0.344358700345633 0.606942976981208 0.60467894041314
"cg21291385" 0.0929820568697016 0.396124567109916 0.749447960368242 0.0899261558206988 0.100677412926138 0.157645112399665 0.570646956978275
"cg00902153" 0.0955887040309005 0.0596402209656811 0.8028802926762 0.144191506696395 0.314751223465837 0.68248683828536 0.409934262753341
"cg07635227" 0.0308373052782963 0.0346492443859848 0.731828278665097 0.126212454181923 0.206379724502982 0.424299240493181 0.454378919338773
"cg25518868" 0.0501065953121328 0.0565326026340877 0.69817090758064 0.104323507914936 0.147509721648209 0.185811097322125 0.612865142787812
"cg09300089" 0.0503461488959858 0.0601505820728057 0.722492480188732 0.327907047852307 0.164786528883418 0.0737809704896258 0.530872256886888
"cg23792308" 0.0522525351591624 0.231438101001365 0.664963939595437 0.0699126626241915 0.0620119380193465 0.0821210534229167 0.0888965103915445
"cg14317609" 0.0459167382064765 0.0534434842568731 0.614215754751914 0.0612929253176654 0.0601424673540444 0.049572548168374 0.0643337603871248
"cg19269039" 0.426310154962277 0.168892338303992 0.755291899523715 0.065707500901978 0.0755615831080268 0.0955639989998949 0.565865401002051
"cg23357708" 0.0632822420539036 0.0602453745287843 0.704558305790016 0.0999070050504473 0.153703236469001 0.152577638862553 0.345338274636747
"cg08864105" 0.0642695218611344 0.0650574764253788 0.725426244654255 0.145023072890326 0.158643429135364 0.102647680089067 0.423821593110282
"cg08560387" 0.0373482132150928 0.0413981563078275 0.675133408034722 0.0779098417520005 0.0497512024802473 0.0455750823380555 0.290899770650308
"cg24641737" 0.0722268307307998 0.0610438617478141 0.708620432306856 0.0623449220779462 0.066897243819132 0.0660572543903682 0.447559587299038
"cg02606840" 0.0493077896287114 0.0941308195349959 0.753491138686347 0.0446513294734215 0.0447016717953984 0.0548163793910779 0.429688385627487
"cg03429643" 0.0471929931842466 0.0523711587749269 0.756650367124245 0.0502078918028588 0.0540494645477309 0.0570556840438785 0.296096475377802
"cg16452866" 0.964417908296351 0.953977629122002 0.950954723545435 0.165039368721051 0.409265223903843 0.954094236139911 0.760999433133698
"cg03388043" 0.965898766644736 0.955988300826787 0.944050881350023 0.115885099961007 0.269003982839468 0.77108767997409 0.697984224154643
"cg00366435" 0.915429530790293 0.913778471687801 0.90940375587329 0.135344736748146 0.430005604767833 0.882563216969817 0.63236636781021
"cg07679948" 0.964747331662631 0.962633083324893 0.956051285643291 0.211050323713216 0.521998281738063 0.957399544100145 0.816407920975905
"cg07015803" 0.946075529482465 0.937850127722586 0.943441360580094 0.181618854687596 0.414871497540052 0.946351732412101 0.714518258113387
"cg11848483" 0.911169277588672 0.907672982521846 0.891047377438817 0.139123684883721 0.36253310155328 0.905351506508159 0.643914127324469
"cg06915826" 0.867903108911409 0.865771407112316 0.863239225624776 0.131182454929535 0.387242859266667 0.843196704732511 0.678123845493542
"cg07970799" 0.945967564202396 0.9398071107438 0.920431920522947 0.198176476019943 0.605005051919272 0.737576210884384 0.758657612233225
"cg04347414" 0.922247184167377 0.917943818935222 0.901273552522109 0.136734061880754 0.279656354344308 0.88276090327129 0.513493327799445
"cg23357533" 0.881985316531587 0.881911874037776 0.893911198899086 0.194485477269241 0.545686269880659 0.87746201680164 0.755988964433071
"cg18735089" 0.915597129762201 0.905883162224081 0.907861845820754 0.167876119030195 0.383840402689715 0.853711836090857 0.64416057323008
"cg24662823" 0.899836390332782 0.90312428671412 0.886600212951701 0.149461598779004 0.418810294612058 0.730455807606005 0.640511970571081
"cg23896695" 0.847305635302479 0.868763420630773 0.875994289695084 0.127253751368687 0.328302296638874 0.840303409825786 0.544961494453264
"cg13750061" 0.880910127824459 0.875437868398328 0.870327109917496 0.140058585498876 0.33674943857746 0.852239667500228 0.584326129211005
"cg19001909" 0.969018022122664 0.963876352465775 0.96295428770171 0.252115112888524 0.499330586807765 0.938775433618612 0.809455206121354
"cg26347170" 0.942873339214141 0.938189556404384 0.925952251026998 0.178942835205342 0.346199191808726 0.763701659841353 0.805893064721334
"cg07713946" 0.898579413881952 0.893653008317207 0.894425132566773 0.145749559947711 0.321560435506753 0.789973098036362 0.65275128795875
"cg01490728" 0.84500504926712 0.854146393022401 0.84607051542572 0.134460984239635 0.426101827737951 0.849856498085316 0.483845129561122
"cg07110949" 0.961389430695634 0.955167749248604 0.948521185700259 0.238563823604343 0.430638815229021 0.925947118278565 0.846504557269437
"cg05705140" 0.892768565359944 0.894160955185764 0.776076019971998 0.145361730027404 0.439966580326469 0.823869790975153 0.588278433003379
"cg09695307" 0.874267080305899 0.887418952867719 0.829285589775949 0.138797564733927 0.384715337647254 0.815698199685086 0.531269292088895
"cg26166854" 0.880811843078768 0.853266907107869 0.850565098037357 0.131143368001528 0.538633429643036 0.589523754643593 0.620733058169823
"cg11157440" 0.87448883556146 0.877240298981316 0.901675864196967 0.210034346099247 0.796418760030417 0.857675629149261 0.276041415272449
"cg10558740" 0.883605203699732 0.87921200366709 0.886918621146716 0.168575072742326 0.387575179927496 0.855672247646574 0.641719442343263
"cg10240150" 0.863046361909331 0.86421169697646 0.881579834457568 0.155265565363915 0.411338326361509 0.81099268837186 0.569958515952042
"cg11710595" 0.890522616689622 0.88013261855852 0.898014282390848 0.232862906260043 0.725002673679322 0.867614875744849 0.6058997938605
"cg14522718" 0.936719492982115 0.934835552227219 0.920717442986198 0.177101085631631 0.298777810285919 0.757387773908659 0.75437521363293
"cg10837404" 0.912212434535302 0.913350707763907 0.910864356335322 0.269154956152041 0.73564054342587 0.900909313416929 0.789602990157157
"cg12353788" 0.872478269289147 0.871864744346351 0.87823798011571 0.181409844845587 0.490095147008331 0.873924664331441 0.535585081132632
"cg10111816" 0.814058817278895 0.845913738665315 0.85963091722984 0.135529491894625 0.340483476966005 0.811559910493048 0.655790398600139
"cg16775598" 0.882713396657297 0.873943036242696 0.88104556450963 0.175138035949092 0.42147316142671 0.857346272182815 0.600978930707514
"cg00620024" 0.906121540905384 0.900750076998311 0.893592276402527 0.252015387122263 0.681842110194341 0.877440648537306 0.793741131660465
"cg16230121" 0.859865212769044 0.850957953512415 0.855222999364126 0.137479486636153 0.318634251731379 0.790444365573937 0.614498770435558
"cg07133479" 0.838715483487992 0.86216872412247 0.869359077321463 0.22093735986467 0.709773740277779 0.828089083054438 0.707110681720588
"cg24841244" 0.872805179705144 0.872166431616409 0.871934137342828 0.139350556061256 0.305662298874403 0.747058127298437 0.612246637525981
"cg25599673" 0.857733295722057 0.85663279290123 0.858317121195236 0.180577088491591 0.462195281121362 0.861732220890012 0.643902852679746
"cg22230912" 0.809344610921415 0.873007334522936 0.902876241610538 0.158317063121938 0.3735812718094 0.874954471535448 0.456089396306305
"cg04340595" 0.944980348218332 0.929045497264199 0.878544908705215 0.123783637234815 0.231086751489197 0.54664254562848 0.64624026798149
"cg02387618" 0.909723655551842 0.899332065738932 0.892617116292683 0.173586336407248 0.338665237382224 0.805553517692836 0.603165104326041
"cg02072492" 0.901835048823219 0.910747878944756 0.901420180099949 0.266504247551078 0.727663576620439 0.896176905242732 0.679641008117583
"cg18650518" 0.905177721078149 0.900056780893955 0.876681707538065 0.151557385151591 0.296279161955688 0.686038321531372 0.692699079403606
"cg20661080" 0.86947486186985 0.84971904324041 0.862368189375124 0.127143226197963 0.287631809927707 0.723322554841329 0.552160216119704
"cg08639389" 0.891832000949603 0.897676220445575 0.852494173564556 0.187983483610405 0.407230292702396 0.825068924521208 0.678797968228897
"cg07781401" 0.898643471443982 0.901106732418337 0.899973785615987 0.210898613871911 0.406209000835332 0.870631110188397 0.719405898975161
"cg19694519" 0.892959570569067 0.878258039012142 0.875232554515312 0.192986769240133 0.417344856026358 0.829475690931751 0.683142518343218
"cg00122659" 0.823724783243122 0.853055215139208 0.852334406008114 0.13793521628331 0.341857987163281 0.748914253215913 0.565989088084813
"cg17458693" 0.870166686211627 0.87464948347464 0.859644312069579 0.139257181936427 0.316704059348367 0.663418873436288 0.632195342769286
"cg24441810" 0.858667289235941 0.849339710146669 0.762445430091198 0.127665830999131 0.269417895101528 0.805276505211045 0.6078751974944
"cg13992008" 0.844200783749604 0.872483999663644 0.87687552659999 0.156676588509784 0.361606150310465 0.867168999365298 0.320202748849715
"cg08280368" 0.889046053883877 0.876357090797469 0.787066008098037 0.165127115983647 0.369804216380791 0.841737188273065 0.572181736165645
"ch.14.1488981R" 0.114530129123841 0.131177896560785 0.0720315906678309 0.712291384177816 0.623558067314938 0.37295396250848 0.216865047469058
"cg26501007" 0.39015052904547 0.133093466690204 0.156550449010871 0.74112661692809 0.561663281215075 0.122611881401803 0.484000800737144
"cg01231183" 0.093861642368354 0.111032470400916 0.0868118113920642 0.694231305047195 0.55207346708021 0.324923561044122 0.291860423269744
"cg10099758" 0.17029834481338 0.0790387396063264 0.109094272198691 0.636479914109715 0.446643624096291 0.0675982292373074 0.221024819919413
"cg11377213" 0.0575703526805745 0.0592266235842634 0.142841558173562 0.789073149707484 0.744218608873116 0.664998951578889 0.415385032912825
"cg04682193" 0.049277322023493 0.0688602638419422 0.768292997485758 0.805405361237265 0.599750593336655 0.0743022300756478 0.71500186139637
"cg09169413" 0.162669077700239 0.0885324379541908 0.101132681962896 0.753838348319993 0.677981996154442 0.418249375750065 0.43834219999387
"cg09287328" 0.201202836193296 0.104650322531148 0.138784760832346 0.885671871909363 0.878117852185732 0.759141225383644 0.718884654874681
"cg19548859" 0.3768875534871 0.0758198078284608 0.145526684060468 0.799884631661893 0.680589735796797 0.363905330993235 0.618840082818647
"cg14510299" 0.159292327902788 0.0888406629821752 0.0761259153046458 0.697219907487145 0.545555359891088 0.266428787493235 0.377346745849929
"cg04642300" 0.0464455598303347 0.0494536382604194 0.074299968746068 0.613032681160633 0.492627500580977 0.0525706751572484 0.219144931495169
"cg09662852" 0.0546769931178947 0.0624042478666113 0.104005966533647 0.624814994043922 0.478822348509599 0.0705359307402082 0.207205688572675
"cg21252105" 0.0300148486548519 0.0549843812063849 0.732155889101046 0.785813251012714 0.598328019552337 0.0709262931661303 0.571980520400779
"cg18150584" 0.0514179763513155 0.0574728014655469 0.135495365533992 0.786908196289811 0.789591222019369 0.665453859950241 0.22919120293898
"cg12465678" 0.0887707419577918 0.0799577289066367 0.637673603163445 0.798383830625096 0.617836223464685 0.0968561140808125 0.608161749305735
"cg07220903" 0.154175359482728 0.112365397833084 0.616597680912947 0.793504452615321 0.591155813691161 0.0854913082493888 0.435536121711852
"cg18739675" 0.0798624463035089 0.0561339002041353 0.669155872273837 0.787959858628781 0.599783888079152 0.0664300343911529 0.580581686606295
"cg01543184" 0.0758974531545575 0.0900680970590452 0.202545379793713 0.731754125452181 0.668242878882844 0.26823489254933 0.29432847362959
"cg25025181" 0.0527906693219838 0.0409202182650768 0.19253510636026 0.696637586948244 0.615454415542254 0.229367287970456 0.245561911373103
"cg25031824" 0.0632643824982356 0.0815251048421032 0.106527501851439 0.736541165241101 0.649949074429972 0.418157456975948 0.309341569457266
"cg05228359" 0.0398494732174839 0.0445250608106885 0.064933839767244 0.686839728031958 0.587614328687919 0.325243630007433 0.228816541750319
"cg20281375" 0.0561628726492916 0.0654298610082281 0.120482438772745 0.713480692352874 0.61121292461313 0.336719932495243 0.258564823859314
"cg19369955" 0.0655655556519321 0.0693383223268322 0.102493872599596 0.708122080275048 0.57553492804007 0.227767959694614 0.504152517338974
"cg11666770" 0.257707357390182 0.291459404220875 0.294938357568097 0.853266412838169 0.707757721190906 0.296023178840739 0.398436667037611
"cg27058988" 0.0339608021140863 0.0369680980189426 0.0486162642456879 0.63593103185238 0.418271482659743 0.212641613983028 0.192434589786003
"cg21593001" 0.0468699669796626 0.0617652800526565 0.19446068724176 0.692489899303572 0.574810061937339 0.141670327964062 0.252041493903766
"cg16261114" 0.0598782975656504 0.080834038095897 0.206558781006728 0.791503029997061 0.708159688650631 0.476835556033506 0.355266257793621
"cg27027151" 0.171336677021152 0.171849972762337 0.0746752797616433 0.683514731882964 0.352761489603465 0.141595075593684 0.28359995958657
"cg06650256" 0.0834414862678373 0.069953877231214 0.5476304594457 0.844161067200706 0.69864001335601 0.297388827541177 0.572338957012152
"cg26923863" 0.0330336507652848 0.0396609288320257 0.48097591413361 0.744616665129477 0.477037286090174 0.058577346674482 0.614320694068479
"cg21495704" 0.0843791170042881 0.0811866409530704 0.606791196795132 0.808680012475493 0.614189337753594 0.0864007290366522 0.538049561121015
"cg16922167" 0.0782031066719469 0.0973056023886224 0.232203888790443 0.750041621012425 0.60231902837414 0.232675475355945 0.33415552564838
"cg07598385" 0.0259377084774523 0.0380606047754275 0.122302410649797 0.638767232967112 0.434151270806666 0.0437509733931317 0.206091700297572
"cg09885622" 0.270007286155019 0.131067022863251 0.363255653186839 0.817191338280926 0.634145511464758 0.108732737184574 0.54559179726321
"cg25394505" 0.130592406298238 0.0990790553230843 0.171143167186962 0.711103522422879 0.513343610857713 0.0797227741518918 0.342199718189358
"cg02380585" 0.0297632523893164 0.0356612039518881 0.0337612560696333 0.629124985080811 0.473524854455982 0.0346818303606315 0.186755063069132
"cg19628988" 0.0704420517792105 0.0507937812774839 0.243830384868685 0.678068904495414 0.4218847339129 0.057577095490455 0.194475571825683
"cg23582982" 0.0475627072457884 0.0778662209070296 0.240415341402864 0.789376778339108 0.67906804247033 0.331997384665126 0.427795611651426
"cg24457026" 0.0491878523974487 0.0683162505857943 0.145706574859992 0.759636550027635 0.628509352627931 0.224612858308258 0.639299772191471
"cg14181576" 0.0364498849155935 0.0427931813634027 0.0552967630612751 0.65330633159858 0.450257410738908 0.0845628301447267 0.208786157226743
"cg13448978" 0.0297808319003708 0.0390306958898742 0.114022010784838 0.699402694168563 0.531728923673539 0.164747726267668 0.260718133732694
"cg13468685" 0.0703353919622151 0.083139821021891 0.308939098777452 0.778072451148838 0.608151995778248 0.107858107885346 0.494704384243402
"cg11787160" 0.126495304751052 0.138012992269348 0.171983390491022 0.785027251638393 0.620810174839558 0.233735671855935 0.310179498430281
"cg16097858" 0.0679792560029471 0.0772395359561197 0.0808201473388672 0.733134284292732 0.597174500779288 0.178999482291467 0.319256867047734
"cg25978218" 0.0494306379880385 0.0601672879616003 0.203749568774695 0.720029294102768 0.542643056394705 0.0484993922289659 0.344846501286663
"cg25729350" 0.0701099288322416 0.0671465042547142 0.0717545700573273 0.701639930429482 0.486715982389615 0.137839563598124 0.254179779368891
"cg07785552" 0.0589741268488045 0.0701407913460857 0.0775508580894586 0.713977595925504 0.497285748413901 0.10392284001375 0.402510222028955
"cg09037630" 0.0552701233469022 0.0456097563612092 0.050133970316911 0.694970532001077 0.530266185409447 0.0546531757926436 0.313041441509011
"cg20455854" 0.0447821106435043 0.0595222798011988 0.136994966310703 0.725903996422621 0.546621835850461 0.0733569273832487 0.322980992042347
"cg04742550" 0.0278290084468455 0.0341939980299003 0.491653991499167 0.744269402040376 0.293975168101127 0.0409184431030144 0.246654896904554
"cg25939861" 0.858095700773323 0.841349227508651 0.831885701238779 0.670139013394637 0.189010631315728 0.62995923990399 0.608049524445007
"cg00219921" 0.877569021062159 0.885505891492486 0.889668554565511 0.786540864523573 0.31669894042587 0.835195266937208 0.759156984116235
"cg08289375" 0.866894075821124 0.861610006967491 0.825154928461421 0.652260752824969 0.171568451623892 0.1791764259058 0.733662040775571
"cg01801643" 0.809543049502726 0.82014969514252 0.825408182597141 0.56995808220411 0.135096812379069 0.146845097793567 0.701039050562389
"cg22512531" 0.885193423395225 0.883766914699811 0.84361459408355 0.309578149770937 0.145666357697166 0.322876657286442 0.664467294791575
"cg14094409" 0.956952928976322 0.950246381636265 0.792796211719143 0.347152020344662 0.161889091938269 0.229828192070144 0.765695657465854
"cg08418872" 0.907076262775006 0.922385016543585 0.880158918585636 0.561128259850523 0.217019563927837 0.303489525815761 0.768369395025862
"cg23752651" 0.86047708083 0.88872258178926 0.879149993696133 0.613585019731751 0.219811944996043 0.308356340301111 0.799077529446721
"cg04042333" 0.962191393396599 0.951238949639155 0.867365434272229 0.448290754967556 0.181322449279999 0.13183283356834 0.695719609055765
"cg08450017" 0.931964229659546 0.919312809098287 0.872219387110542 0.196750837842839 0.167254286835475 0.380393851076895 0.648546830681901
"cg14506192" 0.890624276176138 0.877711494300948 0.8041265755827 0.533374725715658 0.181965664673129 0.216702560215155 0.742079239647354
"cg00277591" 0.905607627794816 0.898846395197478 0.839741981608584 0.147109587348318 0.120418167628773 0.204028933072264 0.717562983796278
"cg17984638" 0.898601245939056 0.888832432378234 0.830213262514796 0.127679298684785 0.102688045740064 0.158167939081209 0.691457831041367
"cg08691577" 0.885286528779423 0.890029411124935 0.843590211569097 0.885544412941607 0.257735822303551 0.188660702417403 0.800335541039784
"cg09032544" 0.958270884124151 0.932580603144525 0.833823183321373 0.174967169443582 0.147440857306463 0.236751555775788 0.688073345338662
"cg10977115" 0.8968219307714 0.896103309598239 0.86715635207511 0.35142502522717 0.192602499686884 0.373795408491038 0.659995740710002
"cg04394724" 0.902739012767377 0.899389064078505 0.876670594811512 0.783522131245147 0.332131289748774 0.621893694554035 0.849986345079655
"cg20997320" 0.849206074319969 0.84647990624851 0.796408093349911 0.517231617396484 0.181038792533644 0.275645061156187 0.717813681222547
"cg16093065" 0.891544918689184 0.887523759065336 0.853450473571048 0.164748704759146 0.148414413629754 0.242854475736083 0.784114106848295
"cg09453312" 0.879087796565303 0.857566863083568 0.831821324695277 0.129645953375819 0.0990109946063451 0.148573644366621 0.569047541969524
"cg09018107" 0.855599183956331 0.86182476557514 0.836169012537603 0.179242284678163 0.112131815391678 0.153759751928438 0.605857619422486
"cg04780563" 0.861086305691774 0.853382132876046 0.79992420642212 0.178290028483229 0.108329368912426 0.190212169188173 0.562858142998596
"cg12748000" 0.911799815263726 0.908179533639491 0.887036650359729 0.665444469550286 0.276805948995039 0.367370147583938 0.695138138741383
"cg20894640" 0.895208733071089 0.877087471954978 0.830879296584826 0.202358999143527 0.143138036545895 0.208742678344324 0.667909847484383
"cg14255337" 0.868904793319813 0.850146278443102 0.616787598836581 0.73728673999885 0.222770876511045 0.380544607891917 0.663264025772526
"cg03062881" 0.711644165599435 0.789855471563614 0.821572026158413 0.449102878264322 0.148579168261399 0.219044817319622 0.745074582940272
"cg12172478" 0.857306173722454 0.845916355175639 0.818710848531127 0.163736623371039 0.120314384326359 0.178320048123006 0.6830540907787
"cg20981615" 0.831026341851768 0.846135557754285 0.8243651545217 0.143058081678674 0.109994737945399 0.161644742614438 0.674525187340427
"cg20042612" 0.958473897229358 0.952529605224245 0.905850084738266 0.741154201254012 0.315314808547942 0.263506824000803 0.907966328797701
"cg23074881" 0.852948772693474 0.846029470525353 0.783586501834814 0.1332063409204 0.110834214653203 0.203751739326976 0.65273427678225
"cg06419846" 0.95284701452446 0.953941352022549 0.954140401204921 0.889938159174583 0.461186034479401 0.949679376835733 0.822905000044648
"cg20651018" 0.883475790831276 0.850428611248908 0.725002239998173 0.130803198165501 0.117306267003791 0.228928167829816 0.740073570663681
"cg27008565" 0.845367533913249 0.819947160748054 0.789566163013222 0.307448003081022 0.138653335952105 0.183809573005727 0.701783264587002
"cg01557221" 0.865326920799152 0.85001903808989 0.827563012552991 0.587997607373665 0.224151068661029 0.26229837037624 0.745172598307292
"cg00619505" 0.870291688839586 0.853545668769504 0.785127917023263 0.560633612117415 0.202697146617679 0.196463269486895 0.741349530240056
"cg13606287" 0.888428934092657 0.883056360303224 0.830910010039305 0.133434588224856 0.161238842732641 0.344766491543006 0.656912938650629
"cg08109681" 0.865017495454205 0.859636927296194 0.803576049284417 0.149089430880292 0.11628037471001 0.17067769402674 0.595002207390793
"cg15046489" 0.874797198145387 0.867078952765508 0.825993571326619 0.156598446456828 0.131405338377943 0.182983580791569 0.641527864645619
"cg27315109" 0.871538862713943 0.86679842592211 0.834736094558287 0.144990215261067 0.147209116913295 0.293733834931566 0.616207598033359
"cg17477578" 0.867364603475241 0.863300422467726 0.832550113221829 0.146157140655815 0.156867290781447 0.371716927849505 0.564634069363381
"cg05595469" 0.867703124447834 0.839524786575453 0.806268717732096 0.563594723967005 0.23446894552663 0.363307318476914 0.683512377147971
"cg07573020" 0.860113731986853 0.843646538593307 0.813818486538373 0.128149265879432 0.150010540524493 0.321465590748881 0.703769165569221
"cg19457770" 0.901544236281222 0.895095114419265 0.644426068419212 0.199930139207521 0.139153281879749 0.260619283791049 0.678113817126306
"cg14696926" 0.857538014642999 0.841972523761349 0.797913597934454 0.117389446860014 0.0892203558525488 0.133315417094708 0.354348426644965
"cg19667460" 0.843018242018169 0.834262810602736 0.809783260683026 0.155749014893637 0.121119679784642 0.149128294598635 0.669323642753733
"cg09832245" 0.0533956729736092 0.0744472143431657 0.0891596862717503 0.680070751680724 0.6730103063631 0.500278889699116 0.305693780438941
"cg02744249" 0.0252531171254947 0.0294201280356148 0.0540842199874464 0.574671594130226 0.632165504252093 0.548499349780583 0.189990920768244
"cg15373592" 0.0771860473051958 0.073968156037418 0.238279110264639 0.753754694139421 0.734917936670675 0.567028297850723 0.374798067428126
"cg04515608" 0.232806348360837 0.0690108264204352 0.104407628431053 0.74445938025704 0.759820038818356 0.650588129033827 0.546642192916753
"cg10413136" 0.269543639645082 0.165606600962523 0.327847639739335 0.830624316434094 0.864288421808248 0.79655344213899 0.469014092143247
"cg13736811" 0.0657942065728799 0.0755489788835849 0.287441716355323 0.711409369901686 0.740487301243132 0.652680125604936 0.240481591488426
"cg22193912" 0.0296810933821414 0.0365882898016699 0.0803418330233465 0.615039823927216 0.579256459414853 0.12653214373102 0.195146957573577
"cg03677056" 0.0870347187480842 0.0939379442717188 0.167143119201139 0.605992556588473 0.731358664837781 0.792791527467976 0.231473699129002
"cg23950714" 0.093697269331629 0.14440791933383 0.251210842022763 0.71361401063353 0.776405418561391 0.714104000939898 0.355864022379467
