"GR" "MO" "B" "CD4" "CD8" "NK" "nRBC"
"cg16586807" 0.907687836885327 0.905636852627942 0.0663179435569285 0.910759046572628 0.914641307273855 0.910384529012447 0.874210013730001
"cg15348679" 0.919550323787414 0.889656931304565 0.080705656797677 0.944167142713014 0.975845931973496 0.958247007101645 0.796044047863775
"cg01024458" 0.920772267588359 0.902300904474528 0.0563796344542124 0.876342312039894 0.898244093727067 0.866837972725821 0.838397841491172
"cg26438284" 0.889963992244267 0.902132747050936 0.0524035269123124 0.9014892806967 0.903472029324534 0.826735662400336 0.832563400872541
"cg09201499" 0.920203721912281 0.936895804781115 0.109506576086502 0.945466294294714 0.95090189837633 0.937243942124023 0.940182774049599
"cg16411445" 0.96731943010511 0.963320683994929 0.13366022859565 0.968781611473993 0.968149966410961 0.952484546784421 0.888029834455525
"cg11661493" 0.87490541364243 0.869284876569592 0.0544092532584792 0.884097565450136 0.880932154898838 0.881996820773952 0.85224203592301
"cg14066207" 0.927788315624586 0.927716438380123 0.0554264981012948 0.811316046659665 0.822136325549377 0.891452205120908 0.80706125416017
"cg27106643" 0.918400635144274 0.914143478215893 0.0734701021398365 0.885114271640139 0.904755731121734 0.873468781570257 0.787890298118558
"cg05205074" 0.897272387429439 0.877091731802068 0.0648867954994432 0.899580385226761 0.902694202703831 0.880715485605664 0.792731980859889
"cg26318872" 0.89742583803347 0.899018947170483 0.0821872112182198 0.900582793844033 0.899058904797704 0.892778622400169 0.87496287365279
"cg07721872" 0.921757167371297 0.910271132549618 0.056550105489169 0.78398816831574 0.843533497494668 0.874977698946482 0.839355174747191
"cg20602300" 0.894409338104064 0.89300729012427 0.0786459456537762 0.901938263999524 0.891558697863294 0.896802863483902 0.858173126537798
"cg15235922" 0.840234995989351 0.855700520733168 0.0529057635592519 0.901459423923996 0.892252218915218 0.874448158793276 0.782434735831021
"cg01868869" 0.900863227214879 0.893007880458485 0.0831434670494102 0.900709730529691 0.900115978380818 0.901070217041001 0.82665624720694
"cg26552743" 0.87108957303926 0.873096160980832 0.0608572865037488 0.898246420029359 0.894273795640073 0.868901017339387 0.758611623841715
"cg00760938" 0.875285165654702 0.867633905927088 0.0512969464099883 0.886357258919157 0.890070083521584 0.816599079582292 0.766397950002622
"cg17634650" 0.896273469889699 0.890388373443749 0.07712114876101 0.905386739183338 0.911017000524958 0.839097943351722 0.807532420325678
"cg06687504" 0.900742794995781 0.896736313353606 0.0911724556187144 0.905733965828433 0.906496988244574 0.898266808890634 0.837795934976092
"cg01591579" 0.937561918750748 0.931893395630392 0.127716288677095 0.93641186201726 0.929381757460909 0.929405236025458 0.902888988022359
"cg01869288" 0.874316918734895 0.857025318806546 0.0528243845305252 0.875542602660316 0.875623702125974 0.839600366540177 0.764433797216385
"cg17995557" 0.874830595628663 0.864055648405481 0.061507019958615 0.871792589979165 0.867685989924911 0.826835419265217 0.83464813832983
"cg03131366" 0.895385010423974 0.873364628185585 0.0897858223656095 0.912727992584646 0.909133106457862 0.883216294058579 0.847594362296296
"cg20666585" 0.89242764338921 0.877653520529694 0.0749022913152637 0.884644415627344 0.892178581552026 0.827991639775041 0.835473970738484
"cg13283094" 0.887131661237657 0.895079373624215 0.0885585610763765 0.909412644673147 0.90052733764683 0.875212977034735 0.81112879523786
"cg07841371" 0.911155587902492 0.909761531897137 0.112834125438571 0.904750557781679 0.909544559094667 0.918229430028337 0.888893341820936
"cg13356455" 0.879473195850891 0.888141859017729 0.0755230146835891 0.906804784828573 0.89868580951726 0.803016524537099 0.806572470095937
"cg03860768" 0.866840686475757 0.876157554536641 0.0610676404593495 0.869592889686139 0.853043489459515 0.864265787453965 0.76115902741689
"cg07435215" 0.793963304161428 0.852467611522531 0.0561946893134573 0.886103581796037 0.884895467522379 0.861111693537996 0.810216843437161
"cg05524458" 0.751618535741527 0.857443726682866 0.0480582718746521 0.892091327839659 0.893982234409042 0.865162249467171 0.762829852797732
"cg16148346" 0.874323857094338 0.861820409830458 0.0716295203689293 0.877441979427839 0.871414800032804 0.877515160700678 0.798126929443751
"cg25683989" 0.870202486395084 0.875080354865652 0.0734029031960853 0.879601306703771 0.889344691205986 0.853644890196305 0.760503383395202
"cg15532942" 0.878368904717289 0.886788242089691 0.0816011165877994 0.894486519842549 0.888492659150627 0.856277246587288 0.763425146390986
"cg00709979" 0.954144599786896 0.909254338501115 0.134898786263018 0.912872034977253 0.903005680064113 0.949667553536317 0.898937188209405
"cg03980424" 0.905799445660548 0.882545678517369 0.103842373483245 0.901831585407218 0.909390180458128 0.865980566485572 0.865357382163659
"cg08842021" 0.85787788389285 0.879831769496536 0.078569745429047 0.909424333380129 0.898425557245177 0.838990413200998 0.754569439090061
"cg20236089" 0.243471053681586 0.0963551441956431 0.712863639026705 0.179549258206167 0.144206299507747 0.0903048916530739 0.172638725956998
"cg11485012" 0.749998864586369 0.108977503485763 0.832232049412269 0.157636941429239 0.127922007847321 0.160876708026869 0.421119986594482
"cg10168457" 0.0907626662738179 0.227945721270976 0.786951130204789 0.140277247675661 0.213052040836524 0.440392079922518 0.234050903119471
"cg25616055" 0.0511164478236364 0.0921312520062887 0.660733219710258 0.0481099686541254 0.0466831650622789 0.0736227084482731 0.270683554869356
"cg08446038" 0.19200775276008 0.152518572099676 0.826334762207908 0.15565528529842 0.261488939522403 0.577990586272693 0.337341316936008
"cg15354065" 0.434510756847912 0.0913358794345659 0.828380632140042 0.0848324575139337 0.111519433247279 0.701750216093352 0.274704262976518
"cg26427498" 0.059411387489631 0.0782253957816988 0.843016383652395 0.339744529656142 0.349725947030426 0.542886437183151 0.478867756408005
"cg07093324" 0.0899442922656092 0.154613047546632 0.84910254488353 0.222741939594733 0.304305049403649 0.530563429096301 0.519331506219748
"cg00874051" 0.0694411754880267 0.0949739200793022 0.894190345085289 0.566537578324641 0.486170142298719 0.371174822234122 0.562884791070744
"cg03889263" 0.0885518707918417 0.105730954552902 0.752458086440243 0.0905355022174426 0.102074516367038 0.567878349860774 0.182631075213896
"cg25983531" 0.107135500233953 0.124076091554725 0.833595747734691 0.436781282929174 0.369150851924653 0.144021021390753 0.506402968595332
"cg20317872" 0.688356459657795 0.419036454930417 0.909050517788991 0.0456281256071032 0.0786731422250913 0.143976291896474 0.5263591933623
"cg07249939" 0.242053507395519 0.239474309733218 0.836182025044388 0.299157188939884 0.268407759203027 0.095393610817278 0.415237223413768
"cg26366091" 0.0893426238165781 0.0551976284912326 0.771431139266871 0.264023222938859 0.321030020961268 0.164331584642645 0.408423140445429
"cg07725527" 0.146101362358413 0.17950923034025 0.774895546636788 0.145310045829953 0.140619201286718 0.137340452724537 0.475044641628204
"cg20025658" 0.135910423643199 0.260738921496069 0.734272458969325 0.0649020964147638 0.0634994653315812 0.0783256788538129 0.206394204773891
"cg22729539" 0.0575521864183082 0.0643860498116423 0.809483555374813 0.213778506344023 0.28852961049044 0.732998808270072 0.131576919209177
"cg15906007" 0.162880180409672 0.32672463906435 0.778887461782011 0.108667731493511 0.12945025209635 0.0971129498367297 0.183308578994706
"cg09076077" 0.100070716097104 0.0891311381337821 0.863037028634695 0.549908387548572 0.50191717008249 0.0796195804507366 0.503743188166128
"cg27492103" 0.0938744673536553 0.394625504750632 0.85669053764394 0.104487648538469 0.0805013940697394 0.433127614601099 0.426975538239028
"cg02691035" 0.397587558992565 0.377364756991282 0.946333560028798 0.0874992633695884 0.0350950220956846 0.762234125105116 0.478387491585691
"cg16301004" 0.0779191273996995 0.112909720994859 0.892275326060773 0.351114911455719 0.50290961333402 0.453851460115623 0.526680886190937
"cg22286382" 0.0970776881649956 0.246962659940866 0.778539395052356 0.0805971029753824 0.07814217093684 0.133264715664236 0.431750696823664
"cg08698943" 0.34750038186853 0.0938945546468402 0.875094016454438 0.178265171385918 0.365216363188919 0.399539530481744 0.4556975870389
"cg21278103" 0.119459768234986 0.140843493011362 0.895396234641649 0.440482798895875 0.452815856033121 0.469376176754282 0.278660476842984
"cg07859439" 0.123877232032377 0.165533692658846 0.807148887182752 0.0879005936379254 0.152711333530222 0.596111613911255 0.111738885855158
"cg03272225" 0.050509718821424 0.0795354911509118 0.699398225631248 0.0484936739432802 0.0481920701630268 0.0511096380791449 0.298981106089758
"cg20450123" 0.0739057211833493 0.176881259856876 0.793238191148198 0.192629530669806 0.214085656437712 0.0779950766673294 0.357421415349827
"cg21291385" 0.102202099725617 0.407761371017556 0.854748198837225 0.0667231519740243 0.0781712849572729 0.156442187463084 0.482610753041395
"cg08682625" 0.0746805260336228 0.0828760202254857 0.784358597849321 0.0939721823761816 0.0976121371950809 0.404613913554424 0.331679022732566
"cg01054402" 0.105534947856405 0.267364344943905 0.871765039246948 0.113459941449792 0.140538166244319 0.552630296649915 0.329174223989449
"cg22446709" 0.0534810742210085 0.0680760286167495 0.697451656580316 0.0640010322838813 0.068205893746378 0.0690163564000679 0.0808455653459815
"cg25518868" 0.0668330392918399 0.0681456966401516 0.805669393737497 0.12279191414892 0.177279962292443 0.219147284052436 0.511567275219187
"cg20541456" 0.040872117755605 0.0714114069451204 0.784205912384102 0.0453023038167299 0.0663693182604112 0.44702701667133 0.318383396071909
"cg23792308" 0.0664221206192011 0.251057451191117 0.76798100143723 0.0627652623114749 0.0682041122592114 0.0785458029043476 0.117210070945828
"cg09300089" 0.066320107961282 0.0702789385636838 0.839477207029246 0.37146694176641 0.217356529505199 0.0880186104442276 0.478897496108211
"cg19268695" 0.626085763657202 0.173709230302914 0.890672667642003 0.0473829627460467 0.0585054350954228 0.120597397742562 0.45070925548513
"cg00902153" 0.127174939086487 0.0734526375120044 0.891110558918327 0.165948619594318 0.162414050890198 0.72049024460666 0.37845744303425
"cg00619207" 0.532874528141447 0.153225113669315 0.874146042657061 0.072335449476137 0.0769889586877013 0.127546202358413 0.407996190934892
"cg01156249" 0.0564966175977099 0.0754517737443213 0.931173432766115 0.335756288799426 0.217878619236195 0.638116787683775 0.525201686956021
"cg00058449" 0.230066778716605 0.276100531075324 0.955315683465291 0.356796256921486 0.271185192558525 0.0709373899935788 0.578648567190934
"cg19269039" 0.456253025101549 0.196218962765525 0.889569362099022 0.0476512442591764 0.0623600606598835 0.110748303022599 0.487913349047222
"cg23357708" 0.0823500337036037 0.0694738112528378 0.844495988638514 0.135781022207212 0.167966787370514 0.161133317558535 0.300759193542
"cg14317609" 0.0518386596741666 0.0623944065356725 0.798523085772424 0.0671475074840713 0.075028835389156 0.0551146002234858 0.0821281048660989
"cg07635227" 0.0321087147180941 0.0390604217831557 0.907663763549278 0.160176344481083 0.105940034579275 0.470860344095239 0.390261266959007
"cg24641737" 0.0878760561470053 0.0724243599548174 0.857530326964826 0.0675155820853403 0.0721501941003025 0.0728188032957655 0.366583053068265
"cg08864105" 0.0608406172213673 0.0705681030374741 0.914822335828896 0.176179886800228 0.207312784133053 0.0910762876812697 0.371601449012385
"cg08560387" 0.0458496145309291 0.0470748121617502 0.870558897070373 0.0863839312095168 0.055346805993072 0.0454367478654812 0.265736097550795
"cg02606840" 0.0629742074541802 0.0929851179674626 0.902303363121157 0.0493336173398311 0.050145752806033 0.0585122145558476 0.34176956474059
"cg03429643" 0.0665749145419732 0.0613184160705217 0.887338523069253 0.0607562481985831 0.0601974009618835 0.0640910841837898 0.234425261594653
"cg01154505" 0.968808413794583 0.952170179442033 0.800157227916635 0.0459543171592467 0.313673518185878 0.966424567391946 0.647035591649926
"cg19001909" 0.965651013454486 0.959540506407529 0.96885053392128 0.077676412939025 0.161915145447303 0.942952404145328 0.768963959437129
"cg16452866" 0.955373208272455 0.949112022040583 0.95576213886 0.0716144334617839 0.123309025183319 0.957169081088935 0.645241808982034
"cg07679948" 0.955089922059653 0.952392280022754 0.956651453090319 0.104457346369583 0.257752593713913 0.957951578073783 0.705618262992798
"cg07110949" 0.956072094560793 0.946413351225128 0.95716727835251 0.0845331287308223 0.101121339284188 0.919493830369464 0.7542613521371
"cg00366435" 0.910148114888411 0.901119127967296 0.919508700120588 0.0555097074692826 0.233337545235482 0.888093080168429 0.542266057570713
"cg11848483" 0.909947959784369 0.906531102209833 0.913281203985938 0.053323724319571 0.101198699688849 0.91305869991487 0.556589735507816
"cg07970799" 0.938657948921805 0.937501838665556 0.938024903590508 0.12779090480934 0.569846503430317 0.734976564300328 0.69593315052245
"cg07133479" 0.836674681005844 0.86185310790502 0.891959834666093 0.128579177575671 0.642144808945913 0.842250411032464 0.671731615758487
"cg07015803" 0.940589422426864 0.926340885648083 0.953159317390209 0.116540630647095 0.168371557509705 0.95225114763086 0.617959773393577
"cg05705140" 0.904977592966994 0.888224358938381 0.775896504756633 0.0767785890559557 0.297151380433705 0.848847706709424 0.517173610634708
"cg10240150" 0.863515107937155 0.855084396457442 0.90208957624662 0.0676734550830024 0.217575843532016 0.814305786944778 0.532540557138536
"cg24662823" 0.901979870908058 0.894391424778119 0.915388566301555 0.0914259671246703 0.285837775445249 0.732132837556494 0.582220307307723
"cg06915826" 0.878230856191197 0.862676367764373 0.877799365258237 0.0759114612661934 0.131810235698281 0.859317141488091 0.613035038260306
"cg01490728" 0.840912861760812 0.84575805393816 0.862407030852076 0.0628510138399954 0.214443986622984 0.861160355226009 0.455959287515912
"cg23357533" 0.891646644314312 0.878071761475694 0.904098056831031 0.136566742719762 0.370309931442835 0.88604848173757 0.664067785782128
"cg16775598" 0.883249016440362 0.872654457185932 0.893791907031995 0.0924986234956356 0.183315440088787 0.869363880097072 0.551553005310768
"cg10558740" 0.886572754711949 0.874778679408696 0.908683478483186 0.0939520572038997 0.137249627907011 0.87431369477654 0.580914751844388
"cg11157440" 0.860022713817109 0.862121195216001 0.903912443370024 0.148021767890359 0.76981476508026 0.850182566483702 0.355965072995846
"cg26166854" 0.883121404402806 0.860841405633986 0.889029311603384 0.11455812410627 0.58572051341222 0.627578247058941 0.539151867568275
"cg17458693" 0.867593938522271 0.87213793674199 0.879735179219025 0.0616039810714008 0.116438056717463 0.668050671943829 0.594984673724039
"cg09695307" 0.871616088571638 0.874378692143298 0.841659554701784 0.0720625106235619 0.164691297741866 0.818278561189853 0.484668145536834
"cg17991206" 0.865064523820257 0.870725108373716 0.846319725646856 0.0871919782137878 0.270228447170412 0.787439422158721 0.524718397314446
"cg14136214" 0.866222627739049 0.862716384279325 0.815054809439784 0.105329865218836 0.217850181815427 0.859977716812787 0.669602269617992
"cg22978477" 0.847132681919188 0.837841216985011 0.878640667353982 0.0732704895090376 0.120327820204614 0.812462878732862 0.559822067213202
"cg05074138" 0.858077552563262 0.854400710743694 0.858335732875262 0.125839552537819 0.393631615908658 0.846727865307428 0.612121744076227
"cg08639389" 0.895746466012024 0.892961997453054 0.877179966611553 0.11439927896647 0.174231803938824 0.831348610645374 0.622887792853006
"cg22668906" 0.870097690656971 0.866892532135865 0.828808858849185 0.0968877260599664 0.232356007230924 0.797383465768467 0.589773272667266
"cg17220933" 0.879459224935628 0.88782708304562 0.910338228037603 0.133517400561985 0.266882440193648 0.858588631779961 0.607708789799248
"cg11710595" 0.889673146297107 0.875494938397176 0.914501507445934 0.190509623960703 0.683564430333337 0.868243529819192 0.591111023774081
"cg09526469" 0.87639927736927 0.867250365761327 0.742702631796606 0.0789175217980642 0.388808401613447 0.841800285889824 0.293163610109808
"cg21254135" 0.838321862446978 0.833643045003121 0.854109439350454 0.0842898128221404 0.232113750056513 0.811722279402215 0.53565163873464
"cg00017826" 0.949244864233362 0.933111107114607 0.935378670787227 0.180133946215352 0.308401864072455 0.839837185586381 0.726482750906534
"cg12353788" 0.862451290485735 0.8604931821204 0.890088069557966 0.118291456282594 0.345781928820223 0.874401575572141 0.463611636354558
"cg16458838" 0.893485816607502 0.896091436073676 0.908031757470353 0.155137126576392 0.259073583746166 0.893808686190461 0.67787782914279
"cg13651908" 0.841019988288002 0.81394581939618 0.87686200601212 0.088763922358686 0.284967956916708 0.792425696626017 0.493863334555144
"cg18758433" 0.889886807283396 0.803503449491528 0.901262838747507 0.0710847597859363 0.121820965985781 0.688597960940155 0.580777074068846
"cg27519392" 0.866484766527388 0.844213089675481 0.87961201683873 0.109994344770345 0.231903435192352 0.875531544867934 0.51590449673568
"cg00620024" 0.903937906947445 0.891799522265013 0.900541493473343 0.209530015646051 0.587010163636724 0.885642748354722 0.724805683438022
"cg00103299" 0.84948140439303 0.839352367169216 0.789852719104477 0.0927286350870991 0.279663584492612 0.77697552940646 0.576191085381167
"cg11840035" 0.884647974396683 0.877724000779232 0.889129583991506 0.183784050577128 0.514296439130971 0.863274934783418 0.687470046364889
"cg02072492" 0.899268779090633 0.902167088527875 0.896481169761343 0.209922790605375 0.623363668284629 0.894328462371011 0.649052110298191
"cg17223520" 0.876512507848296 0.866685370151996 0.865993573165442 0.108198602042825 0.154048844601986 0.843953374454686 0.537480133573087
"cg14671926" 0.865432978504548 0.845395657315359 0.883059718881442 0.102056776358437 0.222444693673244 0.684488733898479 0.617197617145802
"cg16675872" 0.906312259412369 0.899168995810875 0.868436824390291 0.14087103827068 0.169196939153382 0.865904307301275 0.624590105257718
"cg25599673" 0.867300936031317 0.855060221232704 0.864503024025384 0.136916122499976 0.265559505956098 0.870774708688733 0.614188812284411
"cg23468927" 0.872280050810046 0.879221789959438 0.890636904005183 0.103181366549692 0.193325563619525 0.576770495739199 0.660852570922365
"cg21747310" 0.84548233689135 0.836615763161805 0.861600836349348 0.139072962392052 0.445981729593564 0.798927884177748 0.554192244332597
"cg17551891" 0.90306166891334 0.883405120085573 0.940220614180652 0.261480076633111 0.867049958475687 0.938073119064405 0.629545338837501
"cg07930752" 0.853795155030841 0.836280129488905 0.871220533079787 0.150260289633273 0.433499844215787 0.864467390736354 0.546109683894832
"cg11525052" 0.0697476489797422 0.0831776748678032 0.242809550412737 0.527247245165506 0.249712387392262 0.0929091784965296 0.297670300003627
"cg19276111" 0.123953789007142 0.144183418183147 0.178571483935434 0.575458059727696 0.517763882115785 0.050236985945854 0.293134415117561
"cg24002003" 0.456497553823183 0.115022257302463 0.101797821506156 0.589325971475482 0.208515535134424 0.131837154759779 0.396724171783465
"cg04264075" 0.121484091311391 0.104514394895872 0.201143268304176 0.579469267594612 0.461299540207629 0.143764786382396 0.347614487292407
"cg27165456" 0.177465157962508 0.176433036852468 0.376328523004962 0.677717711237334 0.593841904086001 0.301838449969749 0.339044015007731
"cg15812586" 0.0723988955566506 0.0692146275564464 0.235912320212595 0.57595350570763 0.518232653438361 0.167114204582101 0.303315510227494
"cg07196571" 0.0884936367966812 0.096711405330469 0.360368928196189 0.623476441213765 0.366004506307996 0.410906224915986 0.33287190056084
"cg19473529" 0.0508280467700806 0.0475676318831525 0.0484145893067053 0.443402202972422 0.0748055968858273 0.051744765364681 0.160136301139191
"cg10204320" 0.0662431079577468 0.0667989613255997 0.151978055263754 0.56441079392492 0.470917326998949 0.261684761842804 0.236289288690925
"cg10761804" 0.060707453149367 0.0757893546050193 0.089862360454585 0.534071024199365 0.446843692982162 0.089056824791481 0.279486072755476
"cg24702826" 0.181560222693618 0.122342791664375 0.0963803725377837 0.610345822762756 0.403824481039579 0.344329810602107 0.353857409253431
"cg16022904" 0.218054166643182 0.112210790488648 0.1890670392327 0.631921115902328 0.500337988174789 0.193241816335606 0.385765362018388
"cg01888869" 0.0582772994962924 0.069316094735885 0.414835346188881 0.56019180458487 0.24943724465987 0.0561981712560677 0.238067063406403
"cg03116182" 0.0572113260862782 0.146049218295388 0.117439002724512 0.599542052150981 0.573360950080869 0.125378315011783 0.296743577298527
"cg21268578" 0.0610886017786739 0.0518595599843788 0.136594150576584 0.539847194940881 0.343909590313521 0.059659909483303 0.311329744521242
"cg18865257" 0.0918314274229754 0.109060969528632 0.167064498591649 0.616858293087263 0.535273668080832 0.286009288055901 0.234420919819883
"cg01271455" 0.238951469269655 0.258006990407857 0.241642613497881 0.713888568409956 0.505267814770817 0.303889605791344 0.394894755269834
"cg22678754" 0.211487080526728 0.170596011041398 0.170280244167299 0.707771939405383 0.624221364789829 0.400141893925967 0.411508462886866
"cg04384810" 0.261058593407938 0.215239315818261 0.295145461260069 0.691655407927978 0.59155801828078 0.0628370830358415 0.347899818054784
"cg27166581" 0.121532649279538 0.10271427901206 0.159166931424337 0.637584895440937 0.59666111347797 0.256713689951246 0.292288183855179
"cg26579986" 0.0261756090240116 0.0269869825042694 0.0378881854331812 0.527384427092093 0.473853809461732 0.0582531207563571 0.19693008194516
"cg05650238" 0.130375331548994 0.0824242847174162 0.131800481043774 0.635011885532685 0.577999719293371 0.246973829315114 0.357277607051297
"cg19766471" 0.0792324938016002 0.0793005012624073 0.280507403401002 0.571857388907787 0.270427641829147 0.0884920960127608 0.237370356384627
"cg10785537" 0.325362933655127 0.333361405171025 0.270611369333552 0.775819260443414 0.646304138616633 0.205300609589649 0.450386593986798
"cg14086692" 0.182504019323469 0.13884366043337 0.0600790285731718 0.668552064129874 0.519791901111276 0.432559608405784 0.356849753399972
"cg16837973" 0.121636734187294 0.0956106569196519 0.124563300230166 0.647610043862749 0.505056634359357 0.246581346799409 0.488456148853557
"cg00026290" 0.0386769921264681 0.0387856585927145 0.0380034674251359 0.555581399589449 0.511795824326341 0.038664703511145 0.259386411883157
"cg24904788" 0.0456566487579896 0.0566463270381522 0.0444413441292172 0.54810741817556 0.369772325807016 0.0435461261796426 0.28417230072654
"cg09895920" 0.222845692764597 0.252207370710725 0.252959463944574 0.753281799069984 0.620157512904992 0.328107510132721 0.377783174196327
"cg00818106" 0.0849441844434073 0.0884638463104424 0.198987820766566 0.630927784392978 0.523050498300474 0.123541162378274 0.345138634502402
"cg03766174" 0.100572840628049 0.0881114563581521 0.0983253379693617 0.625297302983659 0.588927435327961 0.126822051997246 0.295055006185556
"cg23019886" 0.0905550475291599 0.0665487299302492 0.0995740506513342 0.640800507142582 0.541470604968013 0.26379376735833 0.312088309297104
"cg00004667" 0.0636501387101086 0.0653320806491651 0.0543390373621362 0.640062072731638 0.553358821144653 0.280058134752848 0.359539320205755
"cg11859584" 0.0810763996435317 0.129099256302757 0.135671197322884 0.649115510519383 0.476718886391344 0.23251667452269 0.27934796636237
"cg13506288" 0.0788662244662406 0.0907072761871428 0.234994131300491 0.641064147135728 0.460296447038556 0.0897870766059669 0.354042710075648
"cg25306006" 0.121450457822262 0.112329996052075 0.102792424783799 0.67278333198765 0.541723727403403 0.229462613848689 0.381133263696963
"cg09763644" 0.0982541472167329 0.0726672419276073 0.0574273418542427 0.628729503885483 0.446733608064437 0.102101267203159 0.406240585087392
"cg04416898" 0.272321622130938 0.206727256727517 0.302651777272522 0.768361989267934 0.571654578228339 0.174301557947489 0.434503230405406
"cg16144883" 0.30019014124465 0.274971976550717 0.342684578227919 0.899666142716944 0.803286329932931 0.484061839497959 0.605136922724046
"cg10099758" 0.196325991937278 0.0896344035293394 0.138168742512686 0.708229550574053 0.676644200190461 0.0933571370727824 0.329703511376345
"cg27058988" 0.046604927890423 0.0454298401339107 0.041691666282339 0.705099412981994 0.564981220410325 0.225336407676699 0.299978135821353
"cg27027151" 0.191595959328778 0.183844910773577 0.0620470323744332 0.754064826805187 0.475149061745486 0.141176203574843 0.362616139553244
"cg19628988" 0.100388415341939 0.0648384831977662 0.321963354521612 0.766188030683859 0.695825865486954 0.0813168762540491 0.289969013214464
"cg14181576" 0.0416345223783704 0.053181507272375 0.0521174152062954 0.745654595963032 0.684300706046583 0.0898973304912973 0.347830694032818
"cg07785552" 0.0647537729794165 0.079266871963928 0.0561835783187989 0.783077617419728 0.652265720558399 0.0906956699626465 0.460354284056257
"cg20455854" 0.0352924019968824 0.0752421371438189 0.116308054096083 0.791330686223674 0.660820681288131 0.0373766333281464 0.54505768005326
"cg13448978" 0.0330856284409335 0.0497858382192654 0.106299597721864 0.798276787725994 0.721484498666755 0.160345606593223 0.442240260195193
"cg25729350" 0.0861636339667992 0.0793110103318263 0.0764005034493576 0.801419744497726 0.697383382523076 0.159485891121825 0.385017697579178
"cg07598385" 0.0231975863712574 0.0401754779188749 0.112036715563575 0.748991530035824 0.60245778866438 0.0218996876189075 0.341108673624463
"cg04742550" 0.033190614042074 0.0384171707783396 0.579698335250391 0.851841426813561 0.409513690783262 0.035468628518207 0.342870156362648
"cg00219921" 0.87477381602868 0.885699668499878 0.893943620091668 0.748519455555431 0.117503660894436 0.836195862707142 0.754136640206433
"cg25939861" 0.872118667887054 0.844490873139282 0.874149835060294 0.648170533913066 0.0609844185288557 0.651742862442677 0.62777544290553
"cg11531557" 0.878520378622297 0.868685943092579 0.891780920670057 0.74867148508364 0.134968000264988 0.820412334194983 0.708205389356792
"cg02324835" 0.87310404599043 0.849509690815557 0.892132341324848 0.510064076286121 0.104096276922662 0.752135368327486 0.729892853330145
"cg04394724" 0.900009573424262 0.894906336756535 0.900117295907466 0.781799199891181 0.172698108222896 0.638987450239803 0.788345803475508
"cg06419846" 0.951704525025889 0.947285670393485 0.960456669204964 0.886328068509713 0.268528433448508 0.951842215786541 0.802348050583741
"cg18483549" 0.872935895755077 0.87474168348522 0.819168316482663 0.544535016969055 0.131954436955776 0.880392968488862 0.641294988086401
"cg02598071" 0.872745100524873 0.861214256572719 0.89240453816109 0.395727534913755 0.125181216141233 0.865424651696682 0.672174777830806
"cg01002223" 0.919021650260682 0.913277057557627 0.921227134763455 0.817440223621647 0.241780883997351 0.92281006019422 0.807617217740715
"cg25535316" 0.856396763037444 0.856498643699852 0.873655070947681 0.603167113540363 0.139884315060038 0.784978236025025 0.644366657462962
"cg12655059" 0.864151929331093 0.86124140875578 0.843665500261577 0.268421569634132 0.0863105566548109 0.860736594143303 0.566434562053543
"cg01949403" 0.869741935434519 0.86214332018817 0.87305450404692 0.833492286528994 0.205856216505354 0.850518749391868 0.742852446812275
"cg18174654" 0.859696509038145 0.841029037021275 0.873942407281326 0.798015477241928 0.199100949721365 0.862749681918151 0.650357211034521
"cg24405716" 0.849801747739377 0.847391608196737 0.866130365635016 0.283762459953136 0.071385240285802 0.503184930745011 0.603626484940658
"cg17804342" 0.953891652405896 0.955866817123346 0.930864994310983 0.671345248820898 0.28342457183259 0.945255072191678 0.887934784621358
"cg18149207" 0.867108838944986 0.85934501484507 0.897516783567458 0.478438755502559 0.152118119517873 0.778083870661895 0.59646752989316
"cg25235205" 0.84110814810823 0.824785896321612 0.849724420287838 0.465685897477486 0.136694418843867 0.805430861662563 0.581312591886412
"cg05496363" 0.87105813473042 0.873418653648251 0.881261520870136 0.755741177797765 0.236438692494352 0.856070540931247 0.744895344053939
"cg07016730" 0.85815023130191 0.86318459318746 0.849709989649245 0.748028366139008 0.220357440951714 0.803881634632201 0.746895159976211
"cg07236781" 0.964220406557696 0.9571922936056 0.964481394646244 0.84996419244654 0.257796649661434 0.443377313886522 0.829618802683601
"cg03318654" 0.705823232509629 0.719849473457095 0.699030026158347 0.675046600965978 0.101874212510715 0.701407055582397 0.657697121092657
"cg03984502" 0.894992734771385 0.872984387145503 0.899414998915782 0.643020378627186 0.226376285442211 0.857250832239537 0.687219843349601
"cg03030267" 0.880254525074576 0.872180036361265 0.899235533505003 0.597302097723128 0.177092431814196 0.63689213432049 0.598086564008116
"cg05559643" 0.835275951350709 0.841086485566152 0.835603638629123 0.417486934614089 0.113787440072979 0.581201559421885 0.549373324631385
"cg04759756" 0.891819965112555 0.880000693302571 0.899079747623211 0.396735958366783 0.166705694992378 0.696436975525816 0.637643370443004
"cg11067179" 0.862535198887396 0.866743528548502 0.843740693256175 0.794644695262029 0.24795678345039 0.879302909237237 0.710111773403332
"cg14255337" 0.860939432489476 0.846793683317855 0.625533746590766 0.720695506415985 0.125741662763718 0.381770321721217 0.660927667326843
"cg10555744" 0.878908143912836 0.883904579014173 0.897890075395543 0.327894889046465 0.188148410183623 0.894354909235925 0.624173662187346
