"GR" "CD4" "CD8" "B" "MO" "NK"
"cg04173396" 0.0880235261265635 0.553602769921537 0.767440153729527 0.0622811448873065 0.0799662631285919 0.597571708284286
"cg14101485" 0.0894996068579876 0.871905547881736 0.889385704789679 0.249676031147251 0.0874522754708696 0.569750814018564
"cg19647567" 0.0865139136949588 0.846355799579867 0.860005424830255 0.107951674514577 0.120535576154212 0.687509892902955
"cg01208318" 0.268840527546403 0.580828191151199 0.841852288489725 0.0611096857831233 0.170000763167496 0.562806863672335
"cg21821982" 0.0675121571140969 0.80036599128269 0.835447356321853 0.10520567747617 0.086989948877349 0.668435338404132
"cg13443575" 0.0599585230194588 0.710224307470488 0.79592916596389 0.0912946442388126 0.0560183664172405 0.393837263201067
"cg15381475" 0.030587998181864 0.792078213835697 0.851252897040884 0.279753530354423 0.0296136715197302 0.449115188880272
"cg13247398" 0.0653727434820068 0.54055352416729 0.773726440074925 0.113284307846074 0.0673829638566052 0.363011653872357
"cg08215318" 0.0859595241661463 0.820506648250847 0.903248743022181 0.295412926510705 0.0806404352433618 0.782240137888335
"cg23950714" 0.140206055409209 0.906773190632363 0.936958805104279 0.167770152799239 0.179363523554772 0.744315772542094
"cg22193912" 0.0469088506790795 0.870443629659636 0.930141273942736 0.438883818464676 0.0392859478278617 0.575266974049444
"cg23927970" 0.0841121292947744 0.87109250554854 0.916233817423495 0.330270559524352 0.0434083528275037 0.632116300466472
"cg24401262" 0.0375488179761143 0.824766080919617 0.85737305799414 0.165878412902425 0.0470714200673666 0.663483311119326
"cg07799277" 0.0730574149969612 0.764021482813775 0.849600904907748 0.113348578483519 0.0896036790140137 0.548869992615879
"cg17534540" 0.0341442621888274 0.60973047906323 0.812698599007401 0.200236846345376 0.0379747506388381 0.547406338845552
"cg12426092" 0.053486707098845 0.816594088563881 0.851272725141877 0.122692790142892 0.0590412736107846 0.366571181612224
"cg21593001" 0.0612132036229915 0.810375792465761 0.869286389940498 0.123487287802784 0.0632192933725296 0.461766086952162
"cg19118951" 0.0355258201723796 0.828723265260811 0.920361066683603 0.33787726043052 0.0578440444501709 0.625216557784816
"cg04354393" 0.0399319678650327 0.705700288093867 0.812885550346615 0.0441082216610377 0.0400135737834178 0.299914913287661
"cg26692003" 0.976516572124033 0.97556613503434 0.976411528688669 0.0851892796230975 0.969803315802908 0.91913418349179
"cg02212339" 0.961695527963903 0.959302050210661 0.954983426913578 0.0765888327315541 0.959193441246209 0.933232245748386
"cg15348679" 0.901473205612774 0.894971585847207 0.968043442020781 0.0310975259638864 0.886994961971421 0.927562088600467
"cg15241519" 0.960689112266146 0.948526250579388 0.914468297226065 0.0492668758072945 0.881029251191737 0.881974604311053
"cg27106643" 0.95440782147247 0.937106409738377 0.943108818321094 0.0705357281146188 0.934891597518295 0.92022323584312
"cg00464927" 0.963439805512495 0.961634176417685 0.962094501995789 0.0903289995043448 0.953528720359369 0.910180129223573
"cg25131632" 0.949964340357327 0.925669883754168 0.908755395938809 0.0759338782719741 0.943343611968292 0.905037085611008
"cg17995557" 0.915661904330577 0.914044310877611 0.912778503304095 0.0562406890518039 0.910619630849577 0.804702233358121
"cg11699517" 0.943863523021796 0.976617223241378 0.974477162793065 0.114486995023043 0.958310536635682 0.95188627227828
"cg13738327" 0.968055998690215 0.945843243459439 0.924579713510787 0.106339684761009 0.967652480092212 0.90906557962072
"cg08162476" 0.925875671292205 0.940713580955411 0.94027009870433 0.060988381781237 0.825477431406687 0.83613411530444
"cg17768768" 0.963140966060075 0.956654552758837 0.958506939898516 0.112847672900779 0.948970378263921 0.949786098855023
"cg21248060" 0.947049888965411 0.949436410025736 0.936788194743787 0.100907733146013 0.946832488121446 0.894058620407612
"cg26438284" 0.89066899611955 0.915682885489578 0.859715107353849 0.0529033725641224 0.911561055733182 0.855916306711325
"cg26552743" 0.86280955426845 0.904384099131079 0.905555698704062 0.0459455653875541 0.877180735365954 0.858163600816047
"cg14936008" 0.916869227170555 0.912402760958073 0.906571313587811 0.0701874905201883 0.903806549800892 0.911241541506672
"cg22212560" 0.899802463613087 0.926880332210073 0.929496897505162 0.0356007958318087 0.743291160419767 0.8769429553155
"cg16148346" 0.907897893587453 0.90951344046253 0.906922471482021 0.069275074188608 0.899050472176286 0.892915783412753
"cg14482811" 0.901657919600452 0.936932155975911 0.926189087953892 0.0796841263446718 0.911990389102813 0.772520797060798
"cg05480110" 0.973736171302499 0.96791808938964 0.965455504650214 0.131567069963509 0.96415938806392 0.930230873835253
"cg16210395" 0.916008837612588 0.879742751188607 0.860001085577285 0.057586311497483 0.909615437475049 0.843609157687601
"cg11661493" 0.88532112992611 0.896617648815553 0.895022181249513 0.0566802834367499 0.881952993062006 0.866434159097029
"cg00760938" 0.881232853332258 0.887597538159045 0.87895465099281 0.056534321412686 0.890477553241705 0.843507094991668
"cg21596498" 0.906211312428315 0.913126775338919 0.915451438537146 0.0819073020737174 0.894636328501935 0.901105982243715
"cg21743182" 0.889206817242023 0.87529016756917 0.877345902982014 0.0576662693459165 0.88010811480234 0.85253112913579
"cg17232476" 0.906956478011246 0.899275704138146 0.891882284031326 0.0705977831021784 0.873857709489846 0.882220166843812
"cg19260718" 0.896715535022342 0.901106873061455 0.891876980367308 0.0759030367317705 0.897459423374503 0.868162299800238
"cg04828493" 0.960366385007783 0.939427484024185 0.934853901652626 0.0951590453316843 0.831917818400478 0.877700290969536
"cg18184053" 0.857862840453033 0.882528879041369 0.852127162902333 0.0421815270458769 0.860001281369279 0.776510789253964
"cg20666585" 0.900942830682387 0.881198467388797 0.852637300096056 0.0711690299793121 0.899842026873466 0.797356941922565
"cg01024458" 0.91276458758555 0.851480313968204 0.865523410270172 0.0722400768224185 0.897949489425282 0.893306576467316
"cg27304328" 0.840911379235812 0.905863732321371 0.905744664545989 0.0666532645649592 0.863830968530717 0.827592453390464
"cg13356455" 0.882996643905227 0.876351109886992 0.866491622205526 0.0659137416590216 0.876134264836683 0.864408511981852
"cg27565966" 0.873144781625803 0.887039349671916 0.881886151013726 0.0695236385034969 0.873120330943443 0.848833886232384
"cg04838847" 0.972007425867393 0.973236475487664 0.974181186979679 0.164276761380961 0.970007894588605 0.963364369789459
"cg15532942" 0.892000833084358 0.855362770603224 0.874060076000949 0.0733961314488832 0.897254153381265 0.854313467363883
"cg26795340" 0.859014883772482 0.865240179720079 0.863178205594204 0.0541494329864948 0.849220130493932 0.829596277432469
"cg07721872" 0.888902660612864 0.83485019993469 0.861752791181824 0.0668445857146233 0.887454769744188 0.921516190698699
"cg11774624" 0.903161840136339 0.909157279828448 0.914210473486 0.104215378263964 0.896336163244869 0.890747777487876
"cg14066207" 0.95347279999926 0.833573012530182 0.823622971247256 0.0948892600485493 0.954487455641403 0.895255408665319
"cg18590995" 0.814346113718397 0.882234931544872 0.88480398281132 0.0564248849629574 0.838169228134438 0.846283877025647
"cg16308790" 0.817884144628064 0.836476188817154 0.853326383223925 0.0386355712766508 0.833359686523021 0.849350772812484
"cg22498365" 0.899603880558569 0.831044809078625 0.864551889802352 0.0768796574016612 0.891742348931214 0.8735931593518
"cg07597976" 0.81775511123175 0.872374596233769 0.868616935552356 0.0470138666268764 0.814086645265653 0.804338847499864
"cg05891759" 0.898499081264136 0.858694266462975 0.873439612498603 0.0768633552233103 0.860875682763449 0.713379298379509
"cg01869288" 0.88098092507568 0.834798910388295 0.80348430829801 0.0555244188693234 0.875233929719822 0.779771636363856
"cg25683989" 0.879703653690739 0.885418597674376 0.878211548906687 0.0878824997120222 0.869286679258897 0.869435463784398
"cg18664915" 0.888501457588515 0.887641709171077 0.881166775531164 0.0977918195256163 0.891348614294411 0.875131475426583
"cg26318872" 0.915866003994869 0.909081462477273 0.91102451834554 0.122453698892712 0.912263438305347 0.889538317436777
"cg12976793" 0.917879864852867 0.889681849661808 0.889421557652526 0.112955032860867 0.908035377796955 0.900797918273474
"cg13924996" 0.132293775431118 0.467350365766985 0.109870341654528 0.767370938559562 0.261949652391086 0.148024884839089
"cg01008602" 0.0651728733999347 0.235534898971065 0.343530124926797 0.764207364409814 0.276791085071619 0.523419457824297
"cg16677191" 0.0749195495075947 0.266179846207464 0.298423537214278 0.718629769241924 0.0969879081120214 0.419689184129786
"cg05870586" 0.0599513915424516 0.308751234540536 0.420475130825371 0.797559798901076 0.261019021796549 0.358829159794706
"cg24834394" 0.0630418660836903 0.300734577825444 0.455005365729498 0.852747972935638 0.439151394201844 0.462487877277941
"cg07375256" 0.352396856610362 0.10225216605539 0.0739485955598815 0.863524899431937 0.752289555591212 0.275962968238906
"cg02304370" 0.446315190228135 0.249146851743312 0.256392210420401 0.886701157816844 0.393563263247734 0.570809301557838
"cg08698943" 0.42986482806846 0.331941080933584 0.394685547508189 0.860331419158416 0.117822077308396 0.307133478856768
"cg25518868" 0.0498827856078619 0.0561652840170052 0.0612858827674358 0.604804852642007 0.061542332666192 0.137847494112537
"cg00874051" 0.0630704525464004 0.597553861222261 0.568130158776171 0.877488514468648 0.113741403196218 0.466960676356065
"cg03889263" 0.0782353344321991 0.133263458077946 0.329226739481999 0.714220538126596 0.092025907483324 0.63013815440956
"cg20541456" 0.0260898037031875 0.074770330626021 0.076931764044184 0.618414396977862 0.08728306653537 0.277360586314393
"cg27507284" 0.0643283605887445 0.424280807549136 0.325373001752203 0.767745013995293 0.0797432762039005 0.123842827639625
"cg21278103" 0.0685658135550108 0.436274047073125 0.54354358126777 0.846800090476566 0.134810747463078 0.517044704750893
"cg15030789" 0.069959507345896 0.285751301604076 0.331434199534147 0.749650815213668 0.0951945363189257 0.413674003725915
"cg17950348" 0.0501351528403225 0.610791731446211 0.508337943502015 0.856618675282705 0.0716757640581664 0.139907662567326
"cg21291385" 0.0779216002857824 0.169549794763503 0.140216937407716 0.746284697311376 0.360412870506817 0.148111776533274
"cg03798942" 0.0845873059130641 0.102025572484047 0.114773141675412 0.784314582299632 0.572929037468325 0.137247268173331
"cg02779913" 0.0374471475839001 0.430596358185031 0.357722241245142 0.780782272410963 0.0512390223149004 0.201185782284439
"cg20450123" 0.0692243637765917 0.301912272979076 0.24510183767825 0.757785975653547 0.154057515345264 0.147567234575411
"cg07285237" 0.533127068366494 0.137070700401683 0.201838782364659 0.828720987388169 0.151022492440753 0.293142404299641
"cg15595502" 0.130343087150401 0.363469799156127 0.268759242680075 0.818405373704487 0.210700629523293 0.50235519446003
"cg21638533" 0.0609642139947596 0.523535570353971 0.588497739787167 0.889763867894291 0.0689676144254207 0.788866132431138
"cg24536818" 0.108390160537841 0.0971920897037969 0.350431820556172 0.759396407818844 0.157328189064549 0.340908420336948
"cg14284211" 0.0458878671342961 0.23260901012033 0.188331015179743 0.71627863723005 0.0559118846427965 0.380965317811026
"cg00902153" 0.0856736012403051 0.0998994468918855 0.104320902246373 0.679825465352539 0.0692323730073544 0.417404750911321
"cg08682625" 0.0986255670741846 0.26489683082852 0.286648044210892 0.789040119048874 0.139368464433314 0.371623700309243
"cg19268695" 0.655505009252049 0.0804116070107881 0.0861423178733504 0.837296742118307 0.143563843218898 0.100748954240742
"cg22677556" 0.620115569056217 0.0564037304814517 0.0608540546078376 0.827215728729751 0.149282384812408 0.296751290694129
"cg15906007" 0.0902899770303318 0.103080092256128 0.0919436220865829 0.743246126352018 0.273464425230808 0.0858093502792365
"cg15354065" 0.345878950188994 0.0862367187469487 0.28951272681898 0.8204344861911 0.0930631205562844 0.580055044906968
"cg00970435" 0.0849132919798261 0.218874977071056 0.100486007820959 0.786407862613298 0.287004368386907 0.133270405230583
"cg01054402" 0.0642555740844483 0.0978033505827963 0.14583836490379 0.782797539366357 0.325354500436039 0.461822107781328
"cg00058449" 0.175230189566761 0.572275593281809 0.204183271652697 0.933474944248697 0.317363952897271 0.104683445317545
"cg20317872" 0.67623622386394 0.049366424584171 0.0483932492526445 0.895246264164777 0.298276461004065 0.148768940079849
"cg09300089" 0.0620557648939427 0.446287067961563 0.203951968147139 0.818128906250174 0.0840658136567668 0.122084214372835
"cg22437221" 0.150234033062272 0.0782785840852872 0.0963505268998048 0.865666086126222 0.589849062978672 0.465827651622534
"cg20380468" 0.181959724992494 0.06755757634762 0.0920916755128368 0.850666834727762 0.509851113177495 0.430189273228433
"cg23357708" 0.0617977882185201 0.246364775087235 0.218631515066015 0.806264308433874 0.06053402355102 0.16423545537842
"cg00619207" 0.488369885593852 0.0581690583170458 0.0592295561165168 0.836684371533853 0.0841017105144762 0.109058649282405
"cg17266282" 0.133788341938513 0.148556327015138 0.224778061786281 0.857435520399429 0.181529302479214 0.249223385002684
"cg08560387" 0.036691935561106 0.042043226174256 0.038650435738576 0.736906645038663 0.0468601683656548 0.0612168842436862
"cg25616055" 0.0406249219890603 0.0713735302059622 0.116137907878237 0.784005733015399 0.0871765537103108 0.216920252016636
"cg03429643" 0.0432481248036161 0.0606867779486784 0.0509559322999528 0.76013594665339 0.0625915398892763 0.0729856507092587
"cg14317609" 0.0874868916129603 0.127687261386748 0.160020453553273 0.828498083328044 0.0998246524365455 0.097748770357324
"cg07635227" 0.0323342977441186 0.124619306671279 0.142948297915302 0.800326133831226 0.0406818296417601 0.33863222050761
"cg02606840" 0.0329114281565391 0.0468874929241363 0.0407032957815096 0.798446506190431 0.185863658566675 0.0784880515764921
"cg19269039" 0.376859781838049 0.0419882987049819 0.0432332697000516 0.864593093320187 0.0847750246826248 0.105289843531807
"cg01156249" 0.0665498840075311 0.252169089387152 0.227497873643342 0.896481493327546 0.0739401334022114 0.540607862114953
"cg08864105" 0.0760652903853084 0.0841057704039113 0.0845462207767313 0.879540170617305 0.0739358423582144 0.112202185066691
"cg23244761" 0.967600852388787 0.963593119918591 0.966423942237482 0.967648899360551 0.0877448637893499 0.902555679111626
"cg26872907" 0.935838688332109 0.928413625736305 0.937198488939592 0.939189083009175 0.0695400672814556 0.851411146076985
"cg24788483" 0.905150008631445 0.908646943816423 0.961042008830116 0.954026875471366 0.116805794857485 0.876789100809355
"cg05923857" 0.850029361597875 0.837774939484016 0.921756980979367 0.938100877294212 0.0725837776329323 0.85360324541364
"cg19835973" 0.938653463758359 0.899681462821943 0.917743334449468 0.949314455522592 0.132601880642465 0.872779684402366
"cg10480329" 0.858898883389433 0.91173231593922 0.908861062455166 0.88875034088936 0.112301486637602 0.874945015285356
"cg15816012" 0.920940547441558 0.832330894391188 0.856883940948623 0.929625645572305 0.113240040699507 0.788645751801398
"cg11231069" 0.958009888502253 0.880687722165008 0.867411000485106 0.61639128196535 0.0587668671279085 0.658270484570007
"cg04468741" 0.847412994691167 0.86258241095087 0.883593661484492 0.894269155484413 0.108341006936088 0.836297062359646
"cg20610950" 0.625534684873864 0.909135739575555 0.922741179051402 0.907081397619471 0.0831632799508642 0.873911438201209
"cg10624395" 0.903108081656426 0.883504408365254 0.886349044427485 0.872366154411472 0.135467077644396 0.846209598629627
"cg12655112" 0.700666374201654 0.884282836623709 0.933701917089125 0.863923420900104 0.0939472677090343 0.87577152559288
"cg08908131" 0.869700817431612 0.851558442831342 0.823792562268584 0.856089563971819 0.101578494744704 0.760890245386133
"cg18066690" 0.903017121382004 0.903981291127324 0.901000806334506 0.903384605442518 0.15665045366374 0.877315471688926
"cg14109551" 0.788236952103971 0.895230349013892 0.90240109763867 0.896601856436213 0.124911699131705 0.844690286582412
"cg03339817" 0.975110092913397 0.969016741349826 0.971593055796822 0.69976009979831 0.163171449872384 0.908589761474989
"cg02244028" 0.865943790549872 0.897586718426258 0.88744880625075 0.891932629870639 0.146384460025121 0.831535267396715
"cg01041239" 0.794878589764215 0.763289153044031 0.788537838669263 0.836111913062989 0.0600349215024294 0.766111624920182
"cg11186858" 0.534041117495121 0.978412813418145 0.982693035642304 0.969978109634034 0.140166676617486 0.905801763125409
"cg26326621" 0.829930685658105 0.854341589316111 0.870209012825953 0.832262795080561 0.126002872256599 0.78812363936874
"cg11597902" 0.192483444094588 0.964427151767767 0.970033845085678 0.961560186216366 0.0468215317214593 0.882306354234164
"cg22675702" 0.817545810654181 0.851248079477746 0.854373278325776 0.831019044248827 0.11824254571448 0.793891716537297
"cg10154880" 0.894914725727536 0.895668726344506 0.90372530828662 0.567376366674804 0.10109379143171 0.785036106767223
"cg07002540" 0.725199182903939 0.826833936106565 0.860854535968429 0.883430118903328 0.110847264076167 0.785917880741087
"cg01476222" 0.890282978459173 0.870049221330026 0.800183449820872 0.752901197907463 0.116216825075291 0.681966554872103
"cg22911650" 0.747768968037936 0.867619973353144 0.764033463300268 0.881995390455198 0.093103629833025 0.256760142267262
"cg16429499" 0.908907198120406 0.909442509423002 0.919609124760771 0.415683866082378 0.0827674801435638 0.81675106171766
"cg24365417" 0.738567610286078 0.860642924766238 0.853321676487638 0.857252890296629 0.117251299581133 0.790389462309147
"cg02780988" 0.841423481794434 0.840423175675381 0.834833723348115 0.761870576446709 0.11181581888225 0.785971182068877
"cg16636767" 0.865938202858054 0.880482497907786 0.875783157279064 0.852443624910608 0.161906399040725 0.849504217010728
"cg16875057" 0.663957514408083 0.879133468583904 0.883548031180997 0.886138966265723 0.118949097182422 0.800709415576764
"cg05445326" 0.902684740816204 0.919362932860757 0.883984921097114 0.91953738370471 0.196990473527879 0.758139067244012
"cg25856090" 0.44729955967733 0.911294897029794 0.912164323542876 0.916157219314036 0.0864471706784028 0.817317933070116
"cg10499974" 0.384142195477322 0.906323244193722 0.917154569462855 0.856855627091823 0.0599420890296491 0.844908356696531
"cg18835472" 0.66186072133926 0.864454767523065 0.877107863093688 0.816869609689866 0.101254682882368 0.820201655395463
"cg20641531" 0.668533430377636 0.900852176916921 0.899868973206043 0.895489325350557 0.138539114577132 0.878363021904714
"cg23391288" 0.912052778081302 0.841054851791874 0.866149690671763 0.853307364027244 0.167807818622849 0.838336135454592
"cg18770149" 0.867923530766391 0.831689375201667 0.827461136045433 0.883355383977355 0.152923396676216 0.733242459259177
"cg13005202" 0.255242366065607 0.920580012324284 0.908085522720959 0.948772155490033 0.0485325784757955 0.495057651208644
"cg04045544" 0.838543633725452 0.865900950797165 0.859048805840249 0.835806913779168 0.152607766315366 0.803591453703766
"cg03963853" 0.936527587287942 0.959311602266732 0.953259938577515 0.965395816669883 0.257207983927026 0.868389606402983
"cg09856274" 0.896614597691117 0.890617933026085 0.900038069966085 0.594233741013568 0.130570322680534 0.836507424191005
"cg17117981" 0.414810075586055 0.905843651806481 0.929253554673122 0.822276948865121 0.0744511847444387 0.854160348454664
"cg09220326" 0.381431677652229 0.895495989822225 0.891818023273655 0.898597994340236 0.0731175610866261 0.847626370452825
"cg07213487" 0.903084092582641 0.897591265065592 0.904238991345304 0.658346425869057 0.153817234049175 0.826011798564024
"cg13290254" 0.853615485182167 0.899024516564103 0.898052270754206 0.850434404551839 0.187422968040877 0.871583899934429
"cg01024962" 0.852916417248289 0.894439082208584 0.897932470577506 0.715434373731 0.15334962937565 0.823060885486456
"cg15310871" 0.865071388170536 0.958294642102443 0.963250588743101 0.960186843151019 0.249503811549134 0.935650279353974
"cg25898577" 0.7578010830898 0.885602799709139 0.885607283801153 0.905531875786842 0.171149810428947 0.811305254237906
"cg27366072" 0.748553442965186 0.887910180983714 0.887204329950244 0.822366401325946 0.1514878427657 0.840453702375176
"cg27027055" 0.866910735949932 0.0692033159036435 0.0590273826800412 0.495499481847069 0.884900055259949 0.268674420911242
"cg02668248" 0.779379323403892 0.0931800175427501 0.0845048502162804 0.0937255975204604 0.779788237292853 0.290574719233188
"cg00050618" 0.893118584674419 0.137760351659391 0.13324644890831 0.330106506568114 0.892885784666106 0.484754340116684
"cg13554018" 0.799315277898629 0.260629785333287 0.158215257261214 0.0957993819393212 0.842671934903858 0.180566661908701
"cg02251850" 0.89200594508091 0.176188126520489 0.143070823203289 0.295754887780849 0.895679961563393 0.292445264996979
"cg10877430" 0.837435738881052 0.0387234761091656 0.0400549502194428 0.430392981258165 0.85530480316894 0.240823747570223
"cg21577598" 0.852687490822379 0.0514070188016735 0.059176323008081 0.466302743418859 0.876456297664524 0.271063495353501
"cg01367992" 0.908133081944431 0.124512039019132 0.0925964810531019 0.406281372031321 0.907242169997715 0.506516201850397
"cg03728799" 0.848885349014798 0.123476211159174 0.154466711997596 0.126593951729666 0.838565364732932 0.317538898126299
"cg19097880" 0.731380833159499 0.0585330225370352 0.0512870327192539 0.0558938325533287 0.748429119451237 0.135630919697722
"cg02879423" 0.0743232295949104 0.0970610869333622 0.124163663868135 0.665489875134383 0.755871447313201 0.185825379293812
"cg00484711" 0.156993068583645 0.192199532219037 0.380447309798502 0.428277873237339 0.823160571679619 0.742462239154268
"cg02505177" 0.798935966276599 0.144415304273722 0.102759207091126 0.0494818943470189 0.810192119220652 0.259863262813669
"cg03961551" 0.802593839687799 0.0951396820618269 0.0888019864986482 0.159395699898211 0.824260877034634 0.206480057809346
"cg24520862" 0.792433167181953 0.0665115050965014 0.0645735969429009 0.129772789270917 0.803925105026502 0.188091021241731
"cg19510565" 0.80806312134749 0.056023836102544 0.051833239203993 0.172261600285634 0.812696513822715 0.171409979409499
"cg08224785" 0.274173812024968 0.13530572651111 0.17033731927878 0.235333736290437 0.750697246651241 0.545565725751607
"cg12609063" 0.627461684390142 0.0908334303159478 0.0795069191165784 0.3482502744991 0.827260082232931 0.136302654190466
"cg18728264" 0.524352089338085 0.0903961993521223 0.102610858072604 0.0748756089268327 0.760873582952799 0.553620126791823
"cg26217402" 0.855884668756571 0.242821096396491 0.14089247733727 0.102308312130996 0.896623968724216 0.425434978320812
"cg04722215" 0.801069741118009 0.104147226632017 0.0903759580551059 0.257507433661409 0.873487094387333 0.178640307220862
"cg03795574" 0.10543536512192 0.120698582963751 0.162166276705908 0.112723376010786 0.68909771038654 0.312122859113165
"cg10639435" 0.471402614687233 0.0762696394475045 0.0994240937117246 0.44960335369754 0.840178229605938 0.143379763285182
"cg23213217" 0.151487443435504 0.105537714996729 0.110214112775405 0.378009235941798 0.793742038205311 0.436578802064067
"cg13617280" 0.894955190352544 0.947959827243649 0.91504522274557 0.945898805203983 0.931991213376046 0.2734610920061
"cg27582527" 0.883127310645374 0.763869656260657 0.516269565396373 0.817022691542103 0.859918295970463 0.128626203634094
"cg06202778" 0.890497467445462 0.847811123528388 0.611258028267383 0.912562757245266 0.854008629248058 0.200283614504479
"cg25383568" 0.953973456584236 0.883410343484748 0.712046887369628 0.92763683738149 0.948588029264964 0.299594291764162
"cg02384859" 0.913287946012414 0.848733484865584 0.570643177623078 0.888650862226415 0.909576228803934 0.241498342638649
"cg00805874" 0.961982847591709 0.9616276176169 0.558009614707959 0.976138437405482 0.966924348194141 0.302295396817982
"cg08052546" 0.812599147868627 0.855393217347861 0.827432508662892 0.724243380437864 0.787162786862113 0.217132758285612
"cg05875239" 0.892885946756571 0.89588543650631 0.788704114010246 0.867370390897786 0.870095418336559 0.279313128967409
"cg06040872" 0.893753396634738 0.848010414782499 0.569395714000682 0.90516485396095 0.899993962691413 0.24104105727859
"cg14301562" 0.849096801370079 0.858689769752292 0.644275524974266 0.878233238897794 0.888329840747844 0.24353381228135
"cg24430034" 0.983375167904804 0.964519329588237 0.876594823377798 0.977867022615726 0.975240551807249 0.376887142929996
"cg21634628" 0.909853967331877 0.759857922681171 0.61381267336973 0.774864326704 0.902305223673806 0.216774202617805
"cg12811871" 0.982203429927704 0.960063785612724 0.63438081989127 0.670240506243516 0.975117086232587 0.270067305403295
"cg05653887" 0.885378753074657 0.851169734741128 0.580672316900264 0.881142555416899 0.886196082264753 0.241989934228423
"cg20657709" 0.893574540984088 0.881694765009008 0.66834839574449 0.885228152856446 0.881481640887892 0.272622448530643
"cg15241779" 0.886980599402158 0.848283704652973 0.669913206276911 0.867434627620172 0.879026361179558 0.265752660147634
"cg03538296" 0.87669280769456 0.872342345001223 0.712100356093263 0.856822133002954 0.855657508751845 0.270376299061807
"cg18672716" 0.84115553441456 0.800951184932498 0.545192730253039 0.854281659155998 0.874515122203079 0.220416586006263
"cg07307830" 0.892499782847752 0.66515476756678 0.537423404314409 0.870434444829227 0.876442764476192 0.208089681968129
"cg09261289" 0.913464881350478 0.882635495110202 0.699214239450759 0.901155579770246 0.885420822583799 0.294546534698976
"cg19696012" 0.884340863299812 0.767158035918686 0.578726652141068 0.870852250616299 0.874778420596696 0.235981779202262
"cg15956469" 0.941507184686153 0.933212875637181 0.802573033750653 0.930439803294614 0.923119786178576 0.348804316467901
"cg27309871" 0.872158669865327 0.863936060932665 0.672325988344739 0.867162352255223 0.860193326721045 0.277279276259914
"cg26227465" 0.877675362033868 0.671954664444558 0.51798083521006 0.830321186865087 0.863684637988284 0.205044230117132
"cg11335172" 0.910348905582005 0.899911158687993 0.709512393303456 0.931692197361441 0.9185522849413 0.325081919646369
"cg01806427" 0.86422743598109 0.882140202245196 0.781951443536336 0.892407799694886 0.740092379514043 0.282063153268627
"cg12111137" 0.886307607453972 0.814310822811745 0.491678429912511 0.895588833905117 0.897803510621285 0.250823928026598
"cg06022561" 0.77877334088411 0.655070393424874 0.484546123874298 0.826872517662639 0.838708543602919 0.172850584686579
"cg21333217" 0.967202104829451 0.94697546846337 0.718307519857007 0.96515477860632 0.961854124495246 0.367125060194875
"cg10142452" 0.870559255372851 0.834902194456068 0.686048739498848 0.867801055467654 0.871456239549137 0.283137118547972
"cg26012482" 0.859448154183459 0.757747294140331 0.652472249350958 0.847085438549253 0.85627484137409 0.253048293380344
"cg20460771" 0.859997655066785 0.804079307441417 0.5545567208663 0.871499450519627 0.86996182399753 0.251055546223126
"cg21474838" 0.900267894684178 0.750393151122267 0.57802127576004 0.883578545297759 0.881772496190919 0.25913694568749
"cg13209388" 0.86427173664569 0.893890776265495 0.759983316238377 0.896995294780259 0.893337935810023 0.321797057391451
"cg01940139" 0.897091858955717 0.766494031658836 0.584089164684527 0.875646481191814 0.864597428432261 0.265467265965165
"cg13613174" 0.805995014654332 0.714755376337768 0.493315962732791 0.90200297436012 0.891568008552635 0.232649996451926
"cg02150910" 0.842716542988266 0.787479670562876 0.533158788532621 0.740463718658457 0.842902630049047 0.220619309358045
"cg13449535" 0.841870404591628 0.749227853617644 0.682733821235938 0.798613428017264 0.860509273910604 0.257776582417986
"cg03605454" 0.809305607982283 0.786813603075306 0.562422752567131 0.856042979728087 0.832819599496945 0.241174765147704
"cg11100450" 0.899923856389976 0.810437046940876 0.634416996977448 0.8945739425245 0.889223351660642 0.299120471481313
"cg18352710" 0.878693253794592 0.837909656904106 0.554363802948588 0.813250819632398 0.87582217357823 0.268055860356521
"cg11637084" 0.928103198218322 0.822637616265868 0.604016609049277 0.913199972506522 0.917974377970961 0.313262650821666
"cg22963164" 0.866909220820319 0.883723543635104 0.686375249722065 0.895232752645609 0.885976075605877 0.321344217231551
"cg11978441" 0.893164542720138 0.764588414987847 0.634997188460253 0.824577810311407 0.887010307501342 0.280625300324722
"cg15757195" 0.899867422803956 0.827159986737529 0.775111580701721 0.887713866299457 0.894917641532403 0.33653121247946
"cg15052335" 0.842679566865685 0.676881032094164 0.554223176393225 0.84266244752307 0.841819723987848 0.232898236251729
"cg14384416" 0.887751707169358 0.84496429813214 0.588899747469324 0.885981614110784 0.884645910475561 0.300002849289846
"cg09788778" 0.934480607060653 0.972559427839003 0.680471013145333 0.983677447944117 0.959561775244509 0.387315633336035
"cg00719568" 0.878964611140018 0.822014073458417 0.63933372551662 0.687173659779416 0.875942815453013 0.263493789576185
"cg02663352" 0.896434208234944 0.803760023328258 0.598620025890898 0.630257356152603 0.880762281990839 0.245596127062448
"cg13279811" 0.13189474293841 0.228321911576122 0.258663961351117 0.216280529062574 0.162931444300784 0.420620443815247
"cg05504117" 0.38910516674194 0.395633858036219 0.367236538915125 0.375574487220352 0.401290554842715 0.611418326277602
"cg22001211" 0.127374635822231 0.0652139179374174 0.156391694598418 0.0755061444793754 0.110350892022772 0.333351027556333
