"NE" "EO" "BA" "MO" "EM_CT" "CM_CT" "E_CT" "N_CT" "EM_HT" "CM_HT" "E_HT" "N_HT" "B" "DC" "NK"
"cg00791854" 0.0842662659197044 0.132921173164519 0.105288982543588 0.068607700601752 1.11689767191741 1.34751307437262 1.34036589784065 0.669156858353675 0.637362676595541 0.24733479312161 1.39935866392306 0.416450419353625 0.612695741702005 0.283950661048103 0.659483710106227
"cg08876103" 0.229731670451703 0.206867062177772 0.348425575749842 0.216380095484746 0.9936691938239 -0.0665968735274513 0.53241361145634 0.935027640950011 0.564361577597086 0.431948352445793 0.299106846870334 0.773847710259431 0.368643414076693 0.890781753820763 0.450113776873395
"cg02058628" 0.29184464242914 0.167833299038495 0.292433437904647 0.331368508729302 1.16643878058926 0.514901621315306 1.03247947058371 1.03372979538733 0.759356366673547 0.428724401038169 1.14354018354573 0.453595138281158 0.872949010126436 0.4052805202628 0.957312021627747
"cg23997339" 0.139977930000014 0.114390910053455 -0.0811604918304554 0.115239081498266 1.19072962051755 0.177744504593909 1.15552858556744 0.11951262670016 0.678451800119824 0.330701941061959 1.0309462240497 0.266020803936753 0.49902997966048 0.341192201090091 0.503515576314622
"cg04232128" 0.111629673883409 0.175914282534102 0.23489210306365 0.261086958458861 0.818033369417476 0.328691057947196 0.427955147291825 1.16203213835497 0.316571319691631 0.3109631273603 0.29197000296871 0.235254438202674 0.475116706495874 0.147598970335772 0.700133590070954
"cg05756780" 0.122812236314817 0.276449032754558 0.166566627031029 0.13631906471915 1.14785638809592 0.355700160665501 1.09384934600521 0.498004362496601 0.680416631286671 0.176215635281853 1.2478189258124 0.197422044323385 0.587948179396609 0.0674952061628233 0.866428192776249
"cg17818435" 0.66267230772207 0.425980538977292 0.808356804705324 0.650576623977517 -0.288889330144396 0.186489894244824 0.00968472606179305 0.229575080527898 0.231665960169486 0.71099376698409 0.0272954925742326 0.660660867023992 0.57346683479591 0.729805994725812 0.0376140609843669
"cg13613174" 0.76991275726259 0.936832640453936 0.834863109271215 0.758131257584982 -0.466311539061891 0.554833287519206 -0.450364536634432 0.832268876202401 -0.132851750173436 0.602704874109183 -0.814768795843839 0.771366034745025 0.456598746006783 0.732980701984258 -0.162980763607811
"cg15293582" 0.797957531241903 0.946226304758662 0.919524593818611 0.669301173739219 -0.331044226774245 0.33953305856253 -0.360404358439012 0.388676193673747 0.042519367425855 0.516363322439699 -0.644961187919976 0.580791918821283 0.380417299893911 0.624820489603488 -0.143468028384519
"cg01320579" 0.87079351370268 0.963345045251536 1.19790299757815 0.776777615025352 -0.445928880895748 0.454965299937938 0.853703449870943 1.4746866629211 0.382121978462096 0.894959048964912 0.657191259936407 0.416064507606032 0.45045778509665 0.931181101351919 0.521578021485622
"cg26485825" 0.858386948005767 0.985633739380982 0.883822824120785 0.805260752303747 -0.233356318747409 0.577685574617783 0.323315787996106 0.261591223722872 0.220662958858378 0.490482456120316 -0.158152453977146 0.203456582263965 0.415737611700149 0.577921798309845 0.599508811639418
"cg08124634" 0.905709772275096 0.939357307962274 1.16419170786976 0.842339930223297 0.304605558970041 0.787950914756367 0.456759992710296 0.854877863273948 0.765207027997463 0.833239104444269 0.834831639178819 0.881135796503842 0.625163743615863 0.996605488612594 0.726297250654376
"cg05656688" 0.843889740107291 0.742651309030449 1.19385657365933 0.641897210749944 -0.480365208896285 -0.510311256741137 -0.272305917593453 0.935744232161358 0.165806937392703 0.267999320429847 -1.65959987690884 0.775116578263303 0.0239947959052577 1.13352622189261 -0.287864388720301
"cg04657000" 0.86950234273911 0.893095561237751 1.03119403626486 0.820411365035798 -0.317851955102041 0.249129826137451 -0.332493033351794 0.839610651603678 0.413018828539087 0.623234606101896 -0.209914609243336 0.853170665548553 0.640654197526325 0.822976935459614 0.296977900201909
"cg00702872" 0.855977180915102 0.905284336403274 0.906378544288374 0.742357286484222 0.106017540574758 0.598066583898445 0.381598085956237 0.592137336001011 0.711592303556141 0.763318547861814 0.538201984064177 0.722978015834964 0.667534910314121 1.04949281543037 0.684456101156746
"cg04042333" 0.890953569494198 0.840283165998414 0.912554066428307 0.753029142577762 -0.719678028217915 -0.0391902311651474 -0.613056515810899 0.279608994766751 0.248124647736001 0.534475390042437 -0.610892462121978 0.465232812625669 0.524906047405766 0.665757224610291 -0.464270270138153
"cg26934362" 0.798445893012784 0.961204487539046 1.41125758972148 0.665370538740975 -0.905526309411961 0.361428283256136 -1.09326485253197 1.28621194332182 0.0985457185459415 0.795493321423128 -1.44563332848631 0.619142939795113 0.640720376359196 0.584851022509078 -0.644540348149245
"cg24921089" 0.117474820892531 0.10096522266321 -0.187085994560085 0.140257736485415 0.923123013706497 0.969143809922236 0.924130698239203 0.368200161903736 0.322936237066916 0.23710079541615 0.706958097443873 0.187374100364479 0.318979350412738 0.255350968976224 0.386437771226452
"cg05653887" 0.828137637646623 0.89192566541269 1.3046660737662 0.762418731434557 -0.24084953636969 0.356326235597651 -0.354694856495671 1.07357672690542 0.428197122175475 0.864893497308914 -0.407774896016903 0.761887158511882 0.802783781350763 0.989953246179177 -0.0656616402764197
"cg14194715" 0.916157072161202 0.881342347790025 1.00340066361371 0.89529092467118 0.205803615342206 0.83773371273561 0.412610771907608 1.0508954648513 0.808369041898183 0.738888015704911 0.631129623042496 0.880426341445647 0.735449833049592 0.891010092108427 0.769138032715586
"cg08777813" 0.0996683019115452 0.111882301338274 0.126155455010248 0.179712046973238 1.01465211289714 0.513562496614484 0.662425293421616 0.467739632119711 0.504767594482263 0.317076409511401 0.294421613593466 0.506355216174251 0.291142830844953 0.503678689051761 0.567906101109365
"cg07538406" 0.94289745743688 0.848800460001223 1.03393545625942 0.920534349172161 0.137607941752061 0.653514378561747 0.699858878336125 0.831606011375117 0.83251297903789 0.701773950815685 0.699966643067073 0.816443715016174 0.856820678154344 0.903933462639548 0.859901980171951
"cg20587236" 0.455945767263199 0.501182799606966 0.0823532519283558 0.368276359626266 1.56588399869262 1.09648001592179 0.89680696064333 -0.267143330435904 0.859612151110866 0.506783952247863 0.542749898722525 0.278812963533878 0.90165377454984 -0.00477290176260153 0.691069841672489
"cg10259111" 0.537272498746843 0.433946043418987 0.836598771081652 0.430705404240768 1.53660460741047 0.942866464532653 0.850912680949395 0.250921453297606 0.674854751718526 0.705917305734088 0.746600948024127 0.859096417578397 0.704526177078673 0.606534164967657 0.570627253512949
"cg27589809" 0.693200308879771 0.724374824473862 0.639694095985088 0.581095000092591 0.63925394651831 -1.84306357587826 0.138913755083937 1.48771831474959 0.310751877324192 0.685345568171466 -0.204948426646561 0.605696123992316 0.685103757617873 0.962137429910419 0.432999900195843
"cg20595453" 0.528742414676336 0.432439051681079 0.538822013492996 0.479675081417688 1.06593256570447 -1.57096206150477 0.696873450559646 1.41168528873049 0.52210987522235 0.648913011838467 0.529999659807751 0.705113660961979 0.578892303566684 1.11535892534633 0.635185185741641
"cg10827488" 0.0892349449796891 0.0790989637611648 0.102519971220734 0.149161060330402 0.421355999218547 2.1315499821593 0.938093991493882 -0.478974791265145 0.464578117240633 0.388708966309969 0.838312072753699 0.315002521878272 0.290468448149065 0.246305755830055 0.34216324452202
"cg04433322" 0.646507332998982 0.784915472837081 0.854323283701551 0.59584413238628 0.510556436284512 -1.41532991933594 0.024143676524305 1.07443287826634 0.353535267820271 0.496839445158582 0.016025923457381 0.513034611162626 0.404615921141144 0.952942190707546 0.373903764419586
"cg05315321" 0.0508472472639991 0.0434165461091792 -0.00811670544629811 0.111599547740507 0.771216217905936 1.63110253893331 0.948358021230447 -0.065048111425544 0.301766128475164 0.232586162247268 0.677282746571175 0.352678345854755 0.155856433280026 0.156962985513301 0.336175592358746
"cg06049781" 0.0813367517565913 0.0261156652684045 -0.0502807727493536 0.0232927593478808 0.485439094534213 1.39703339508767 1.00473821464218 -0.164150912203012 0.418423233833412 0.262999103254218 0.794882528380862 0.234062206471374 0.559325493715247 0.198603589452833 0.3785105458947
"cg15498134" 0.848946686189695 1.05591245090149 0.64777904969352 0.850636421544786 0.321026651131756 -3.75637824240346 -0.721238304250954 1.09110458944638 -0.124703025593473 0.285913134539919 -2.02723100288028 0.730319021137549 -0.0129026335246611 1.2746007173272 -0.10662125137124
"cg02017926" 0.0700245951925118 0.0691319875334495 -0.13702679678373 0.0687834876681947 1.01347605562627 2.68501076637928 1.30006757050614 -0.693827188772259 0.697499414929034 0.575451237710555 1.19424747043238 0.131718840262041 0.325724407519987 0.357788084459813 0.373542252795268
"cg18235937" 0.0631619121455058 -0.0390493095561821 -0.321743353608116 -0.0224278343355771 0.670973202207637 2.19950408969996 1.80323390425824 -0.481410263101416 0.427306794907952 0.14622504929311 1.59741252753611 0.137332077390799 0.531521856098732 0.250379024270345 0.529833109834234
"cg01138448" 0.761866640279087 0.787638966884611 0.681269344132942 0.503730277919864 0.116491488767665 -2.15728248981832 -0.00846285841683991 1.03151847440773 0.203265540253881 0.3867146227989 -0.271401042423167 0.249648863398591 0.158965068829466 0.300650619056698 0.576327176878837
"cg11436113" 0.512225610811817 0.534435888308829 0.610758933987605 0.472114505484236 0.475117784597505 -1.38151171751621 -0.0325969028261999 1.51140257504868 0.412557654119568 0.571260953410898 -0.0407938862435698 0.62765538456442 0.492885282194103 0.85292262489055 0.3544224900306
"cg10836392" 0.111087369437179 -0.0434556472047841 -0.109876058287565 0.0471761661894059 0.419748103439744 2.80063306723834 1.80548141684573 -0.713586408045348 0.440457818740223 0.304822207282984 1.78310847905598 0.201694277223091 0.476506218438516 0.0148742436450825 0.635081198088079
"cg23570810" 0.719512951885352 0.730821584128666 0.670379668575226 0.584798270613111 0.446795788706764 -2.78584845440019 0.168989222332646 0.202935358877762 -0.0542659193421795 0.578676991378554 -0.202913508150123 0.285499582223027 0.43558367418955 0.756296953908167 0.149354129220863
"cg16585333" 0.0383240114885087 0.0762433158076204 -0.000179726073551517 0.0505214521017048 -0.0932712924983312 1.07337919907566 0.0593864593986786 -0.180991847202952 0.0119868450079278 0.147878476739844 0.139697564832983 0.0787350225990079 0.120187184445371 -0.0411603542733517 0.0568709051256114
"cg25286333" 0.039661470557811 0.0020604694670645 -0.129893375045006 -0.0455558934309072 0.311683854667517 2.38894582887074 1.01263537896481 -0.214434147156269 0.219857704798955 -0.0278327641535505 0.857136427418565 0.0930436207347485 0.0640793677485172 0.0347665070454449 0.291527462533456
"cg08333333" 0.147852911897678 0.155644128095069 0.0775869756508639 0.103558468180749 0.63251749433339 1.22086596789077 1.05780834016941 0.00662808052557956 0.533946608881248 0.18266330324927 1.02415203949798 0.181118373774282 0.344022176544396 0.0680304196948596 0.409985848876422
"cg01698298" 0.0178316994297226 0.00482115438360288 -0.0778429977223994 0.0112673665345721 0.0245475316429343 0.507381854312485 0.338493762274821 -0.0187095453649876 0.145129499752577 0.0449611118198394 0.500622888843956 0.0233964057990248 0.0596242120119776 -0.0356467941956303 0.114751382718959
"cg12338552" 0.0973064657077849 0.0708543978320196 -0.021624854314343 0.0753396610011999 0.253163064006672 1.81728490038686 0.957931631666118 0.022375186731497 0.274403440122335 0.175647131053405 0.79603174335832 0.122731103552993 0.358299269568226 0.0313919132921335 0.3540729249612
"cg02916102" 0.0144151198402688 -0.0121078214717479 -0.133705884252007 -0.0201133856276697 -0.0961935961859369 0.58745531239397 0.359417649687859 -0.0737580610603165 0.131863984152153 0.035162435391428 0.388779639995016 0.0166463513687656 0.0709894557987633 -0.147887572264823 0.0963787013075733
"cg14384158" 0.0789234760847269 -0.0502443316220373 -0.48837823446251 0.045167905707698 1.26809131673677 1.97085116077808 2.02417381765987 -0.239109556811722 0.246325367134375 0.356734806032937 1.80030393675596 0.158587746279208 0.204634768838453 0.105354371154998 0.56097240457558
"cg10919522" 0.235308059104582 0.19753274869528 0.483689632220006 0.216339677398875 0.309415889448208 -1.14259356779878 -0.00695649430038647 0.586505896737285 0.214372517072881 0.0106647346065198 0.039395122953947 0.188534322949577 0.129175508981391 -0.0375227960680077 0.126207009555418
"cg24884142" 0.0714421156694652 0.0355871203966966 -0.00839804365644831 0.0547592754273864 0.468777617082364 1.3000794241023 0.802543700338135 -0.141879997452492 0.373135851305847 0.155705091357743 0.916325434560556 0.148899098780148 0.293234738436932 0.227318377962075 0.259277526175262
"cg13917151" 0.0913143311853835 0.157683991334752 -0.0297016473808637 0.105558544345749 1.0035953745058 1.4594066245192 0.704692212486425 -0.744825947146048 0.405325708051044 0.577454598746158 0.583153247906386 0.408269814825616 0.346579338412512 0.336870642250646 0.217274150030006
"cg08362102" 0.094030900559849 0.0333264040302456 0.0573699110692627 0.077558396400803 0.944943055766542 2.11525157392111 1.20048891675012 0.0353634805639895 0.557623061526556 0.559213662010867 1.25612644780243 0.271944544702114 0.358481362462195 0.286735329938524 0.441824592491672
"cg18826637" 0.425239332058214 0.5327344171189 0.818092268889273 0.177115603676037 -0.113233237085621 -2.85193919629134 -0.026746465452638 2.25934075540941 0.565328390690634 0.372413092299348 -0.140453484068096 0.702575181625368 0.211527956735931 1.10926124234133 0.182421892071874
"cg24446586" 0.0303409366759477 0.014879836465484 -0.197698932621646 -0.00544509021981857 0.239785104066483 1.23379614331209 0.786942968665069 -0.304794735286381 0.212391617595569 0.186051514271155 0.680854164933709 0.085458235792869 0.317399995540191 0.149521911005229 0.225211311816386
"cg22870429" 0.648298437938399 0.641032334521197 0.598928944905645 0.643651172998891 0.146818169008517 -1.25265679668665 0.0276971132035392 1.23262744677125 0.316056109165979 0.207649981268683 -0.00125777365619817 0.46591848117095 0.151224002272644 0.851294656810029 0.375746190361364
"cg03506640" 0.0230800337806157 -0.0247115771594228 -0.108130108046366 0.00855308788737879 0.032938211164413 1.06360265918212 0.765767841196108 -0.156468557413769 0.0729898432615256 0.100743470374186 0.656847623157838 0.0483132642312937 0.146414434344629 -0.0815012026670625 0.213537274759585
"cg04649627" 0.0993312224210238 0.0775824081049881 0.0842593272439581 0.119856638353069 0.260187588467326 1.28523443658617 0.537808308974043 -0.123969739165539 0.358999243725536 0.259952776253026 0.64385516835139 0.24399275425595 0.250977094609676 0.376797478872424 0.221730342612193
"cg15135047" 0.0443743105737219 -0.000744386967520431 -0.0984742066292391 0.0923139340253031 0.606559864082866 1.93428832052269 0.965461325159518 -0.571027084860705 0.478790163916368 0.487582875244127 0.981073215981889 0.310575026345415 0.213765456958372 0.284704626957505 0.25959026339372
"cg15601164" 0.0850730888773067 0.091388998499033 0.0165905621466562 0.156877509301924 0.828668012888629 1.97667978029801 0.906873090482687 -0.537675308567784 0.535144914240502 0.39603655004456 0.612007770143884 0.415323857749629 0.55912710255195 0.183827506694097 0.292214161482204
"cg19407095" 0.18854686830606 0.177454505426279 -0.00996912922644916 0.165423906213493 0.366984659736775 1.58991208166155 0.889644695070207 -0.225006717082101 0.298935343655616 0.334854281516752 0.790269271788038 0.21010961884241 0.432734199544686 0.399088421297391 0.47169050070048
"cg18249173" 0.0208666005236924 -0.021810071739854 0.00932632805038726 0.00821896552128511 0.270842806443862 0.583277085532883 0.59758918713345 -0.219360950460866 0.230746121643644 0.0513202493934117 0.410611068176258 0.0697685415957844 0.175340933393007 0.1343928185345 0.183237214706463
"cg11039729" 0.0766562189721228 0.0567010724591201 0.109879173412185 0.116993534439707 0.628413089572183 1.89905796984339 0.870456385067289 -0.342031028128011 0.534086846692242 0.671172565332061 1.02323638416433 0.344394139595942 0.204212251522046 0.23895092609426 0.41875077436987
"cg14764661" 0.0537594951902133 0.0333295864892545 0.0349613618752054 0.0653207010768914 0.408404372257286 1.43797320400534 0.901551587086491 -0.0914887722816785 0.414222031714498 0.286959026029286 1.08933812622175 0.231680378526979 0.343833349690823 0.0272671423361602 0.26646407739137
"cg07072366" 0.142106761807051 0.131390928279668 0.0542324498221943 0.0882160511500924 0.284060951703712 0.837917784355164 0.594956155058657 0.0934256139428414 0.257045573887519 0.209679822838575 0.855576652065531 0.199905554175825 0.29904774826081 0.329020625629583 0.265291372977866
"cg04996873" 0.0867176815834317 0.0846636153821802 -0.00629270583854766 0.0657598323028133 0.44436070170517 0.730813587648885 0.573958164111554 -0.229501512551334 0.301739135233489 0.0997061304548328 0.362037242154477 0.135820258034183 0.233336922680454 0.0942846476758823 0.22865202537938
"cg06482428" 0.121796352893849 0.0575716486008484 0.0296287066468831 0.102197393392011 0.574517121614665 1.2558900771133 1.12336568924689 -0.264620025299615 0.34538081509005 0.256366033889305 0.974653313419715 0.2029305927632 0.415865776218805 -0.0239420364086898 0.453525490501442
"cg19656282" 0.0389269020026961 0.055031833610962 -0.302508584053724 -0.107680393361859 -0.0668488576976247 1.50387777102036 1.05882794702465 -0.104498481149545 0.0925175841068577 0.228121803217497 1.77308993722473 0.0165568824249597 0.242222193291486 -0.090046947374593 0.201241768330011
"cg00096328" 0.0436884034904259 0.0550082888385494 -0.0822954298667415 0.073833794488154 0.270983347325885 0.839541050223384 0.430329711597226 -0.288334653007324 0.28042364470332 0.184294740407532 0.401991405653086 0.110972647550164 0.135461690538694 -0.123353279838276 0.165488720808189
"cg11717507" 0.0830670596847475 0.0497660305702085 -0.0453108572086876 0.0753290533346387 0.22069535599016 0.981900983290573 0.524632238302845 -0.0966193389168757 0.299824029469596 0.112696456597114 0.579449019714322 0.134957171211518 0.322782117074325 -0.0143755420639652 0.215200750683331
"cg11574975" 0.0943583827910452 0.112751965615017 0.0682237343169704 0.110823866994262 0.618008959487137 2.5101638383254 1.34917458811237 -0.498380242499591 0.408743228674031 0.760042704140633 1.50694039248532 0.220149618045364 0.248487080032924 -0.0562033373956626 0.475002001174447
"cg13079123" 0.229636796142749 0.128406172009301 -0.0486368465160502 0.212736880027642 0.795720830196526 1.88292071755712 1.10497143990105 0.037429684116807 0.868793806538132 0.669243958281773 1.04886830672812 0.593473945399834 0.766983858743335 0.373195856503349 0.565121509320301
"cg15485700" 0.0390643260558861 -0.0018829500483947 0.00870796884861853 0.058699144214293 0.318461325510178 1.32541316635475 0.873701216483656 -0.128048260875616 0.376351146648338 0.246967399922373 0.79921252920395 0.182146544291269 0.346872046709382 0.100389257942964 0.306533969404191
"cg21417459" 0.0968680943279761 0.134725595463613 -0.0236349444705909 0.148525247821243 0.371129048590941 1.36654420944394 0.718812957519968 -0.0423234154394317 0.265720714714843 0.39031725670725 0.489195095719224 0.133588041797493 0.11961851910017 -0.0146239338116864 0.324203728609018
"cg18902090" 0.135353792557644 0.126610282164301 0.0736376392169418 0.176636584170494 0.255768446036332 1.26282538798748 0.572047323272013 -0.250292669656418 0.223200629036147 0.207219130600346 0.207388531507956 0.154165201958082 0.259895972110282 0.325419693554532 0.261758695472487
"cg18964582" 0.709752049291353 0.719950242464973 0.68809309781741 0.464135239742742 1.05677682630308 -1.56006886078133 0.600889115532839 1.76209770892287 0.881433929828708 0.955931258253719 0.526290606829908 0.797556442679732 0.978494635748665 1.26343120846989 0.674549075127953
"cg04011474" 0.782008636749438 0.878795008289192 0.852014011484421 0.781128428833727 0.434735263182767 -0.851289894569286 0.150277098080052 1.32818155474302 0.351624998635006 0.617886487645636 -0.164091976215861 0.810093997739374 0.470872938103299 1.46480659285622 0.412746603289108
"cg09774917" 0.123576275437103 0.0698953914499351 -0.0201177001296292 0.127030017486983 0.501325628762626 1.01490687849935 1.06849649047349 -0.16868352619523 0.33608111061699 0.392679187861785 1.15915295940211 0.191657590623225 0.378730724491108 0.0954109062116218 0.381757178516938
"cg03519879" 0.616143908000161 0.62412324376571 0.923404645295386 0.633342173877413 0.242558803469953 -0.645914720779912 0.0784188385995523 0.993827973815602 0.359903726749292 0.381626943745864 -0.131862735125987 0.732258307315193 0.310749898462082 0.802370710774697 0.384076804928394
"cg04602992" 0.119926690028857 0.132478033803429 -0.306648722850046 0.0396569628116397 0.927147578629383 1.0409320893263 1.67221399245156 0.157970502177106 0.309621402962031 0.0100417441675261 1.58520305443228 0.183319953315799 0.126418948441919 0.336329532419525 0.461136156202216
"cg13904970" 0.0356083811173579 -0.00774741585004925 -0.340989034310398 -0.00680560243421988 0.894774994881467 0.746384530455185 2.21163532951406 -0.443437274074224 -0.00688862159394804 0.217986896101248 2.62201867198784 0.0570765832830258 0.182835484202817 -0.0432124491221116 0.369511259870276
"cg24774357" 0.110004949101423 0.0741260957792113 -0.331426915850654 0.108634966653492 0.845499528370791 0.519548606569738 1.42588616519096 0.213432637601844 0.333795286527489 0.295340738215179 1.43529672103781 0.0940046291225066 0.425196373951238 0.432772059374042 0.489031038684689
"cg13637654" 0.163196838603171 0.0341140947233199 -0.440262503830588 0.0974674739457649 0.958028165713633 1.86900731422874 2.07248878130123 -0.100253346848528 0.430855650672717 0.297528108567722 2.21036138932754 0.197402822750715 0.370962722311735 0.251229073158682 0.595597419685782
"cg16477774" 0.0896132188932093 0.01412583418218 -0.566122893496831 -0.120368053534214 0.248804230157404 2.21553242456702 2.19712244604362 0.0676036140119778 0.47549151220428 0.150317386821473 3.04137072031885 0.0752774165526803 0.18587099293853 0.108393572211106 0.54510762132059
"cg09648933" 0.147406370943172 0.313007924459305 0.0016585191904063 0.102804580427423 1.42457856106789 0.570355963811942 1.70332803724254 0.275850242261685 0.38415146126772 0.0714073897062074 2.07588910178012 0.0899137737550071 0.00247187888195818 0.300302007111464 0.504074656805194
"cg11429292" 0.0470166436091117 -0.039867037371181 -0.185792722638101 0.0414610604969208 0.798791614321051 1.08819251253047 1.41287763967453 -0.184600631829417 0.198954304757693 0.0687568293001264 0.708743443334417 0.0990323562526914 0.203386933878912 0.0218754598955803 0.323848747510071
"cg00299943" 0.0913163810656786 -0.000567122006370019 -0.108410840986585 0.0313759081256047 0.729725924543993 1.07320263347986 1.55375550480579 -0.042185258773666 0.263462701512749 0.21013059766384 1.70295097056417 0.126039775191707 0.219227327905789 0.0755803497452422 0.458811763574846
"cg15843262" 0.0347122885912607 -0.0243978113313206 -0.338116346362717 -0.0788565506923225 0.781716608835648 0.144314685315171 1.28801116117 -0.132749927128985 0.343214764817808 0.110678939686693 1.40022422316929 0.0381936974125638 0.205312476657602 0.0889265102722207 0.383368095918077
"cg02878439" 0.0407278293056581 0.0453002946168672 -0.283070362994962 0.0452065301543645 0.524516993050956 0.472560580404314 0.988063827795015 0.10203321815776 0.21422427230665 0.0472952617952437 0.459230612737495 0.0790533732514656 0.0924729703103953 -0.0149830539321577 0.300375407069113
"cg01328500" 0.902162958177976 1.11695478554263 1.55697054470544 0.981060517663131 -0.13797530648053 -0.115518071356413 -1.56303693400605 0.773042937627294 0.149642947396917 0.68753379909627 -2.91435436491991 0.907622334707135 0.507107517737317 1.25959135035278 0.128463299752201
"cg10603275" 0.093238050568178 -0.0852135379116154 -0.383723953742998 -0.0456295465733629 0.464111139554305 2.47637573394635 2.26715623636807 -0.4822686939362 0.210066612900547 0.459872522915114 2.30889461041175 0.141635667894282 0.5649726235053 0.537554014060694 0.590906398054713
"cg14658964" 0.0516966414621667 -0.000408728688135788 -0.176636984680627 0.0658354970441764 0.73724948387098 0.49500004005931 1.31933699389221 -0.0976211849770656 0.209289781703581 0.118716997887504 1.35855829432814 0.0990873994586777 0.145924952491817 -0.0153658300141429 0.691774713140193
"cg06943912" 0.0382289397049569 -0.0327125604202961 -0.278859147509508 0.110627807244884 1.00765610456604 0.860422146665505 1.60649555519641 -0.0370255911272679 0.490646440913887 0.321296178058967 1.95448094756841 0.181458967442234 0.552020172942947 -0.115418732870765 0.676291522165161
"cg24235581" 0.0290790059036487 -0.0237178388265823 -0.320008248336309 -0.0481416030934325 0.775249331682186 0.471882252857512 1.62536608708021 -0.343711986416933 0.015625156987973 0.133743120048665 0.993394412579666 0.0490300053913139 0.0525944822159691 0.250929975370542 0.255197671525712
"cg01329151" 0.0514377290378967 -0.0270650871607335 -0.0779760077954936 0.0845158434231071 0.458470311722825 1.11040974548223 1.35855474629099 0.0474688489451868 -0.0269555794036001 0.306027917720465 1.67016770253726 0.0983421365680711 0.486014847024871 -0.122611804379018 0.497990778958617
"cg16272981" 0.896772072162302 1.1578585485367 1.48555532187399 1.01708724110912 -0.352988225600942 -0.975864796403323 -1.63875421845245 0.937057695051783 -0.110670328709434 0.840233437553044 -2.76604873006718 0.810352456051894 -0.0927782688692829 0.749280996288992 -0.103903994700601
"cg08641278" 0.0344500794019187 0.0324575441577191 -0.247100685316615 0.0274822453190488 0.416618406569411 0.379512198625312 0.990910118458097 0.185822243813086 0.010899558753001 0.0758075943422985 0.930204539980829 0.0346811044972764 0.131272517754421 0.104109695350996 0.249008294251349
"cg18863595" 0.0909412547766716 -0.0373504475130104 -0.380528377948083 0.0496731366824682 1.02787746144098 1.0344793489048 3.11306192570158 -0.0960854888267739 0.37230848991223 0.618008577413612 2.76738883951986 0.0546064022749328 0.305437489818764 -0.6400910315176 0.560307414232971
"cg25002426" 0.872387364598407 0.956602389477267 1.10290462991428 0.989924566750772 0.313653618182335 -0.112448093720978 -0.411948700439855 0.90442481685559 0.441425690375467 0.762693881008259 -0.91003419421948 0.890770142785621 0.68870211677965 0.903327826673567 0.439362438945595
"cg08965235" 0.138715752733169 0.0779413152022713 -0.183509117554668 0.0678940347058291 0.826043304633512 1.54895761802926 1.53048337404432 0.237444448676479 0.423519314292959 0.236440854731947 2.09862089769195 0.0785110512994449 0.289027689982857 0.153852325864302 0.417073922793634
"cg24713204" 0.199706089667354 0.0942907962893159 -0.251142171739017 0.15997111597266 0.815403581836504 1.81488753928317 1.72204336500625 -0.114379919779033 0.526428881588504 0.459335440385066 2.21725522347901 0.262672696769505 0.511890568729988 0.539759479622737 0.68966005329865
"cg12894649" 0.0353530672120074 -0.0740192211140729 -0.239185978213098 -0.0242670173296153 0.538200088755109 1.38731891954471 1.49982202150437 -0.450632348074514 0.262813846166937 0.150073437088884 1.32213399542917 0.0708669940785866 0.326882703967848 0.0768888707381491 0.481139027984902
"cg04887278" 0.0775934967669004 0.0303944604380767 -0.233132684877893 0.0514039726933736 0.792744486006732 0.994079623032567 1.13706257207979 0.0419541367781038 0.326018571658424 0.25032302359392 1.16420213553643 0.112680181130644 0.334329670211899 0.22563562003961 0.414307564565973
"cg03367264" 0.0418915373336323 -0.0385370344831631 -0.329637704659639 -0.0313208028041395 1.04341869171499 1.52583508320139 1.48507504178879 -0.0275127012397398 0.345810095020536 0.325721175537186 1.61852374448241 0.109855232752585 0.359810104633214 0.261208558303124 0.374588837070772
"cg03000848" 0.890961782129124 1.01758570163645 1.27052158481917 0.959621883731053 -0.032550439023587 1.25181116619892 -0.997654504961018 0.704529889056927 0.326661367627257 0.783840457112757 -2.47131631651698 0.891759761464128 0.796250398321084 0.611347059992033 0.182546412587303
"cg20884298" 0.117611670842482 0.109388875011456 0.135315430538945 0.165321271181832 0.576470983879647 0.907005928841491 1.18375341740468 0.103963563636874 0.382906699032617 0.446384399216148 1.44909328186591 0.231206607396019 0.310057136300827 0.230261246737013 0.374308143154003
"cg07249730" 0.0799170134447505 0.0664801948856708 -0.113544315905652 -0.0171414568407365 0.729289728654147 1.36028825895745 1.3278313019212 -0.356211054799909 0.268439164287374 0.141246243890774 1.13041403960585 0.167124504327087 0.119944597785712 0.439082772681681 0.340652019073304
"cg16668359" 0.0236216570896724 -0.0246909627208354 -0.0929094779532389 -0.0113754958263475 0.383607868111514 0.676294739950129 0.941147668500899 -0.1155159709661 0.228855383371759 0.092968218068155 1.21593685760274 0.0298946491849858 0.16772135067707 0.0436268077812648 0.203746178434802
"cg01576275" 0.052707643250201 0.0303321472181512 -0.117162539615992 0.0507512247345361 0.719412712022516 0.227531672941114 1.06761141283185 0.218878468322803 0.175559862425511 0.0978650107517688 0.904468071006435 0.123646096095619 0.216231660100583 0.136834030022874 0.364815772326595
